timestamp_ms,mac,rssi,channel,location_label
210794,00:27:E3:29:E8:80,-72,6,d171
210794,70:EA:1A:22:9B:81,-73,6,d171
210794,70:EA:1A:22:9F:E1,-82,1,d171
210794,70:EA:1A:22:A9:41,-88,6,d171
210794,70:EA:1A:22:96:21,-89,11,d171
215798,70:EA:1A:22:9B:81,-74,6,d171
215798,00:27:E3:29:E8:80,-77,6,d171
215798,70:EA:1A:22:A9:41,-81,6,d171
215798,70:EA:1A:22:9F:E1,-86,1,d171
215798,08:4F:A9:39:68:21,-89,11,d171
220800,70:EA:1A:22:9B:81,-75,6,d171
220800,00:27:E3:29:E8:80,-75,6,d171
220800,70:EA:1A:22:A9:41,-84,6,d171
220800,70:EA:1A:22:9F:E1,-88,1,d171
225803,00:27:E3:29:E8:80,-77,6,d171
225803,70:EA:1A:22:9B:81,-79,6,d171
225803,70:EA:1A:22:9F:E1,-84,1,d171
225803,08:4F:A9:39:68:21,-85,11,d171
225803,70:EA:1A:22:A9:41,-87,6,d171
230806,70:EA:1A:22:9B:81,-73,6,d171
230806,00:27:E3:29:E8:80,-75,6,d171
230806,70:EA:1A:22:A9:41,-85,6,d171
230806,70:EA:1A:22:9F:E1,-86,1,d171
235810,70:EA:1A:22:9B:81,-80,6,d171
235810,00:27:E3:29:E8:80,-81,6,d171
235810,70:EA:1A:22:9F:E1,-83,1,d171
235810,70:EA:1A:22:A9:41,-86,6,d171
235810,08:4F:A9:39:68:21,-90,11,d171
240812,00:27:E3:29:E8:80,-76,6,d171
240812,70:EA:1A:22:9B:81,-78,6,d171
240812,70:EA:1A:22:A9:41,-85,6,d171
240812,70:EA:1A:22:9F:E1,-89,1,d171
245816,00:27:E3:29:E8:80,-73,6,d171
245816,70:EA:1A:22:9B:81,-79,6,d171
245816,70:EA:1A:22:A9:41,-82,6,d171
245816,70:EA:1A:22:9F:E1,-85,1,d171
245816,08:4F:A9:39:68:21,-86,11,d171
250618,70:EA:1A:22:9B:81,-79,6,d171
250618,00:27:E3:29:E8:80,-81,6,d171
250618,70:EA:1A:22:A9:41,-82,6,d171
250618,70:EA:1A:22:9F:E1,-86,1,d171
250618,08:4F:A9:39:68:21,-90,11,d171
255621,00:27:E3:29:E8:80,-73,6,d171
255621,70:EA:1A:22:9B:81,-81,6,d171
255621,70:EA:1A:22:A9:41,-83,6,d171
255621,70:EA:1A:22:9F:E1,-86,1,d171
255621,08:4F:A9:39:68:21,-86,11,d171
260625,70:EA:1A:22:9B:81,-72,6,d171
260625,70:EA:1A:22:A9:41,-83,6,d171
260625,00:27:E3:29:E8:80,-84,6,d171
260625,70:EA:1A:22:9F:E1,-87,1,d171
265427,70:EA:1A:22:9B:81,-73,6,d171
265427,00:27:E3:29:E8:80,-76,6,d171
265427,70:EA:1A:22:A9:41,-87,6,d171
270420,70:EA:1A:22:9B:81,-65,6,d171
270420,00:27:E3:29:E8:80,-78,6,d171
275213,70:EA:1A:22:9B:81,-70,6,d171
275213,00:27:E3:29:E8:80,-71,6,d171
280006,70:EA:1A:22:9B:81,-69,6,d171
280006,00:27:E3:29:E8:80,-79,6,d171
280006,70:EA:1A:22:A9:41,-85,6,d171
284799,70:EA:1A:22:9B:81,-71,6,d171
284799,00:27:E3:29:E8:80,-85,6,d171
284799,70:EA:1A:22:A9:41,-88,6,d171
289792,70:EA:1A:22:9B:81,-65,6,d171
289792,00:27:E3:29:E8:80,-74,6,d171
289792,70:EA:1A:22:A9:41,-86,6,d171
294585,70:EA:1A:22:9B:81,-71,6,d171
294585,00:27:E3:29:E8:80,-74,6,d171
294585,70:EA:1A:22:A9:41,-89,6,d171
299378,70:EA:1A:22:9B:81,-70,6,d171
299378,00:27:E3:29:E8:80,-75,6,d171
304170,70:EA:1A:22:9B:81,-73,6,d171
304170,00:27:E3:29:E8:80,-73,6,d171
308963,70:EA:1A:22:9B:81,-72,6,d171
308963,00:27:E3:29:E8:80,-76,6,d171
313556,70:EA:1A:22:9B:81,-70,6,d171
313556,00:27:E3:29:E8:80,-83,6,d171
313556,70:EA:1A:22:96:A1,-86,1,d171
318348,70:EA:1A:22:9B:81,-76,6,d171
318348,70:EA:1A:22:96:A1,-85,1,d171
318348,00:A3:8E:67:4C:81,-87,1,d171
323141,00:27:E3:29:CD:E0,-76,6,d171
323141,70:EA:1A:22:9B:81,-83,6,d171
323141,00:A3:8E:60:EB:E1,-83,11,d171
323141,70:EA:1A:22:96:A1,-85,1,d171
323141,00:A3:8E:67:4C:81,-87,1,d171
327944,00:A3:8E:60:F3:80,-84,1,d171
327944,00:27:E3:29:CD:E0,-84,6,d171
327944,70:EA:1A:22:9B:81,-87,6,d171
332937,00:A3:8E:60:F3:80,-78,1,d171
332937,00:A3:8E:60:EB:E1,-78,11,d171
332937,00:27:E3:29:CD:E0,-83,6,d171
332937,70:EA:1A:22:9B:81,-87,6,d171
337940,00:A3:8E:60:EB:E1,-81,11,d171
337940,00:A3:8E:60:F3:80,-83,1,d171
337940,70:EA:1A:22:9B:81,-85,6,d171
337940,00:27:E3:29:CD:E0,-87,6,d171
342943,00:A3:8E:60:EB:E1,-79,11,d171
342943,70:EA:1A:22:9B:81,-81,6,d171
342943,00:27:E3:29:CD:E0,-86,6,d171
342943,00:A3:8E:60:F3:80,-88,1,d171
347946,00:A3:8E:60:F3:80,-80,1,d171
347946,00:27:E3:29:CD:E0,-82,6,d171
347946,70:EA:1A:22:9B:81,-83,6,d171
347946,00:A3:8E:60:EB:E1,-85,11,d171
352949,00:A3:8E:60:F3:80,-80,1,d171
352949,00:27:E3:29:CD:E0,-83,6,d171
352949,70:EA:1A:22:9B:81,-85,6,d171
352949,00:A3:8E:60:EB:E1,-85,11,d171
357752,00:A3:8E:60:F3:80,-81,1,d171
357752,70:EA:1A:22:9B:81,-81,6,d171
357752,00:27:E3:29:CD:E0,-85,6,d171
357752,00:A3:8E:60:EB:E1,-87,11,d171
362755,70:EA:1A:22:9B:81,-81,6,d171
362755,00:A3:8E:60:F3:80,-83,1,d171
362755,00:A3:8E:60:EB:E1,-84,11,d171
362755,00:27:E3:29:CD:E0,-85,6,d171
367758,70:EA:1A:22:9B:81,-80,6,d171
367758,00:27:E3:29:CD:E0,-85,6,d171
367758,00:A3:8E:60:EB:E1,-86,11,d171
372351,70:EA:1A:22:9B:81,-77,6,d171
372351,70:EA:1A:22:96:A1,-88,1,d171
372351,00:27:E3:29:CD:E0,-88,6,d171
377143,70:EA:1A:22:9B:81,-73,6,d171
377143,70:EA:1A:22:9F:E1,-84,1,d171
377143,00:27:E3:29:CD:E0,-84,6,d171
377143,00:A3:8E:60:F3:80,-88,1,d171
377143,00:A3:8E:67:4C:81,-93,1,d171
381946,70:EA:1A:22:9B:81,-73,6,d171
381946,70:EA:1A:22:96:A1,-84,1,d171
381946,00:27:E3:29:CD:E0,-89,6,d171
386739,70:EA:1A:22:9B:81,-71,6,d171
386739,70:EA:1A:22:9F:E1,-85,1,d171
386739,00:27:E3:29:CD:E0,-85,6,d171
386739,00:A3:8E:67:4C:81,-88,1,d171
391742,70:EA:1A:22:9B:81,-75,6,d171
391742,00:27:E3:29:CD:E0,-88,6,d171
391742,00:A3:8E:60:EB:E1,-91,11,d171
396735,70:EA:1A:22:9B:81,-77,6,d171
396735,70:EA:1A:22:9F:E1,-87,1,d171
396735,00:27:E3:29:CD:E0,-87,6,d171
396735,00:A3:8E:67:4C:81,-89,1,d171
401738,70:EA:1A:22:9B:81,-85,6,d171
401738,70:EA:1A:22:9F:E1,-86,1,d171
401738,00:27:E3:29:CD:E0,-87,6,d171
401738,70:EA:1A:22:96:A1,-90,1,d171
406541,70:EA:1A:22:9B:81,-80,6,d171
406541,70:EA:1A:22:9F:E1,-87,1,d171
406541,70:EA:1A:22:96:A1,-88,1,d171
406541,00:27:E3:29:CD:E0,-89,6,d171
411544,70:EA:1A:22:9B:81,-73,6,d171
411544,70:EA:1A:22:96:A1,-87,1,d171
411544,00:A3:8E:60:F3:80,-88,1,d171
411544,00:A3:8E:60:EB:E1,-88,11,d171
416347,70:EA:1A:22:9B:81,-73,6,d171
416347,00:A3:8E:67:4C:81,-87,1,d171
420940,70:EA:1A:22:9B:81,-73,6,d171
420940,70:EA:1A:22:9F:E1,-82,1,d171
420940,00:27:E3:29:CD:E0,-84,6,d171
420940,70:EA:1A:22:96:A1,-85,1,d171
425543,70:EA:1A:22:9B:81,-70,6,d171
425543,70:EA:1A:22:96:A1,-84,1,d171
425543,00:A3:8E:67:4C:81,-87,1,d171
430535,70:EA:1A:22:9B:81,-69,6,d171
430535,70:EA:1A:22:96:A1,-85,1,d171
430535,70:EA:1A:22:9F:E1,-86,1,d171
430535,00:27:E3:29:E8:80,-86,6,d171
430535,00:A3:8E:67:4C:81,-87,1,d171
430535,70:EA:1A:22:96:21,-88,11,d171
