timestamp_ms,mac,rssi,channel,location_label
3992,08:4F:A9:10:4B:81,-54,11,dlt7
3992,70:EA:1A:22:8F:E1,-56,1,dlt7
3992,08:4F:A9:2D:8A:A1,-78,6,dlt7
3992,70:EA:1A:22:A9:41,-78,6,dlt7
3992,70:EA:1A:22:A5:A1,-78,11,dlt7
3992,70:EA:1A:22:A9:A1,-82,1,dlt7
3992,70:EA:1A:22:9F:21,-86,11,dlt7
3992,70:EA:1A:22:96:21,-88,11,dlt7
3992,40:01:7A:01:B8:82,-89,6,dlt7
8805,70:EA:1A:22:8F:E1,-56,1,dlt7
8805,08:4F:A9:10:4B:81,-69,11,dlt7
8805,70:EA:1A:22:A9:A1,-73,1,dlt7
8805,70:EA:1A:22:A9:41,-73,6,dlt7
8805,70:EA:1A:22:A5:A1,-75,11,dlt7
8805,08:4F:A9:2D:8A:A1,-78,6,dlt7
8805,40:01:7A:B1:00:42,-80,1,dlt7
8805,40:01:7A:CA:3F:A2,-80,1,dlt7
8805,40:01:7A:01:B3:82,-87,11,dlt7
8805,70:EA:1A:22:9F:21,-87,11,dlt7
8805,40:01:7A:01:B8:82,-88,6,dlt7
8805,40:01:7A:AF:D3:62,-91,11,dlt7
13629,70:EA:1A:22:8F:E1,-60,1,dlt7
13629,08:4F:A9:10:4B:81,-64,11,dlt7
13629,70:EA:1A:22:A9:A1,-68,1,dlt7
13629,70:EA:1A:22:A9:41,-69,6,dlt7
13629,08:4F:A9:2D:8A:A1,-80,6,dlt7
13629,40:01:7A:B1:00:42,-82,1,dlt7
13629,70:EA:1A:22:A5:A1,-83,11,dlt7
13629,70:EA:1A:22:9F:21,-83,11,dlt7
13629,40:01:7A:CA:3F:A2,-84,1,dlt7
13629,40:01:7A:01:B3:82,-84,11,dlt7
13629,08:4F:A9:2D:77:41,-88,6,dlt7
13629,40:01:7A:AF:D3:62,-90,11,dlt7
18453,08:4F:A9:10:4B:81,-53,11,dlt7
18453,70:EA:1A:22:8F:E1,-57,1,dlt7
18453,70:EA:1A:22:A9:41,-67,6,dlt7
18453,70:EA:1A:22:A9:A1,-70,1,dlt7
18453,08:4F:A9:2D:8A:A1,-76,6,dlt7
18453,40:01:7A:B1:00:42,-78,1,dlt7
18453,70:EA:1A:22:A5:A1,-79,11,dlt7
18453,40:01:7A:CA:3F:A2,-83,1,dlt7
18453,70:EA:1A:22:9F:21,-83,11,dlt7
18453,40:01:7A:01:B3:82,-85,11,dlt7
18453,40:01:7A:01:B8:82,-87,6,dlt7
18453,08:4F:A9:2D:8A:41,-89,1,dlt7
18453,40:01:7A:AF:D3:62,-90,11,dlt7
23277,70:EA:1A:22:8F:E1,-59,1,dlt7
23277,08:4F:A9:10:4B:81,-66,11,dlt7
23277,70:EA:1A:22:A9:41,-67,6,dlt7
23277,70:EA:1A:22:A9:A1,-71,1,dlt7
23277,40:01:7A:B1:00:42,-77,1,dlt7
23277,08:4F:A9:2D:8A:A1,-77,6,dlt7
23277,70:EA:1A:22:A5:A1,-83,11,dlt7
23277,40:01:7A:CA:3F:A2,-84,1,dlt7
23277,08:4F:A9:2D:8A:41,-86,1,dlt7
23277,40:01:7A:01:B8:82,-86,6,dlt7
23277,70:EA:1A:22:9F:21,-88,11,dlt7
28101,70:EA:1A:22:8F:E1,-60,1,dlt7
28101,08:4F:A9:10:4B:81,-62,11,dlt7
28101,70:EA:1A:22:A9:A1,-72,1,dlt7
28101,70:EA:1A:22:A9:41,-76,6,dlt7
28101,08:4F:A9:2D:8A:A1,-79,6,dlt7
28101,70:EA:1A:22:A5:A1,-80,11,dlt7
28101,40:01:7A:B1:00:42,-81,1,dlt7
28101,40:01:7A:CA:3F:A2,-83,1,dlt7
28101,70:EA:1A:22:9F:21,-84,11,dlt7
28101,40:01:7A:01:B3:82,-85,11,dlt7
28101,00:A3:8E:4E:29:A1,-87,1,dlt7
28101,08:4F:A9:2D:8A:41,-87,1,dlt7
32925,70:EA:1A:22:8F:E1,-64,1,dlt7
32925,08:4F:A9:10:4B:81,-72,11,dlt7
32925,70:EA:1A:22:A9:A1,-78,1,dlt7
