"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.989867358E0,-1.241393566E0,1.859097600E0,9.479243279E0,9.739268710E0
7.992379962E0,-1.241393566E0,1.873462796E0,9.469666481E0,9.732702816E0
7.994892566E0,-1.231816769E0,1.878251195E0,9.455301285E0,9.718432100E0
7.997405170E0,-1.227028370E0,1.863885999E0,9.450512886E0,9.710399757E0
7.999917826E0,-1.246181965E0,1.863885999E0,9.464878082E0,9.726816417E0
8.002430535E0,-1.246181965E0,1.873462796E0,9.455301285E0,9.719339212E0
8.004943295E0,-1.231816769E0,1.854309201E0,9.469666481E0,9.727816735E0
8.007456108E0,-1.227028370E0,1.849520802E0,9.469666481E0,9.726299866E0
8.009968972E0,-1.227028370E0,1.849520802E0,9.474454880E0,9.730961982E0
8.012481889E0,-1.217451572E0,1.844732404E0,9.469666481E0,9.724186816E0
8.014994806E0,-1.217451572E0,1.854309201E0,9.460089684E0,9.716683990E0
8.017507722E0,-1.222239971E0,1.849520802E0,9.469666481E0,9.725696942E0
8.020020639E0,-1.217451572E0,1.859097600E0,9.479243279E0,9.736245958E0
8.022533556E0,-1.212663174E0,1.849520802E0,9.479243279E0,9.733824136E0
8.025046368E0,-1.207874775E0,1.863885999E0,9.469666481E0,9.726644630E0
8.027559181E0,-1.203086376E0,1.878251195E0,9.469666481E0,9.728814298E0
8.030071993E0,-1.217451572E0,1.868674397E0,9.455301285E0,9.714775073E0
8.032584806E0,-1.222239971E0,1.849520802E0,9.450512886E0,9.707048550E0
8.035097618E0,-1.198297977E0,1.844732404E0,9.445724487E0,9.698487860E0
8.037610326E0,-1.183932781E0,1.854309201E0,9.460089684E0,9.712541185E0
8.040123035E0,-1.174355984E0,1.854309201E0,9.464878082E0,9.716043006E0
8.042635743E0,-1.159990668E0,1.835155606E0,9.460089684E0,9.706012120E0
8.045148451E0,-1.150413871E0,1.839944005E0,9.474454880E0,9.719780928E0
8.047661160E0,-1.140837073E0,1.830367208E0,9.464878082E0,9.707505882E0
8.050173868E0,-1.150413871E0,1.830367208E0,9.469666481E0,9.713304250E0
8.052686576E0,-1.136048675E0,1.839944005E0,9.469666481E0,9.713422867E0
8.055198764E0,-1.126471877E0,1.835155606E0,9.469666481E0,9.711401457E0
8.057710951E0,-1.136048675E0,1.820790410E0,9.464878082E0,9.705143040E0
8.060223139E0,-1.136048675E0,1.816002011E0,9.445724487E0,9.685565600E0
8.062735326E0,-1.140837073E0,1.820790410E0,9.436147690E0,9.677689299E0
8.065247514E0,-1.140837073E0,1.816002011E0,9.440936089E0,9.681458917E0
8.067759701E0,-1.126471877E0,1.796848416E0,9.416994095E0,9.652843151E0
8.070271941E0,-1.126471877E0,1.816002011E0,9.393052101E0,9.633079984E0
8.072784233E0,-1.126471877E0,1.816002011E0,9.373898506E0,9.614404578E0
8.075296629E0,-1.131260276E0,1.796848416E0,9.373898506E0,9.611367605E0
8.077809129E0,-1.107318282E0,1.792060018E0,9.369110107E0,9.603012917E0
8.080321785E0,-1.107318282E0,1.801636815E0,9.354744911E0,9.590792530E0
8.082834597E0,-1.102529883E0,1.806425214E0,9.364321709E0,9.600482554E0
8.085347566E0,-1.112106681E0,1.806425214E0,9.369110107E0,9.606257207E0
8.087860691E0,-1.107318282E0,1.782483220E0,9.388263702E0,9.619921806E0
8.090373972E0,-1.112106681E0,1.768117905E0,9.407417297E0,9.636520243E0
8.092887410E0,-1.102529883E0,1.772906303E0,9.436147690E0,9.664349545E0
8.095401004E0,-1.092953086E0,1.763329506E0,9.469666481E0,9.694248844E0
8.097914754E0,-1.097741485E0,1.787271619E0,9.488820076E0,9.717874389E0
8.100428660E0,-1.112106681E0,1.772906303E0,9.541492462E0,9.768319018E0
8.102942670E0,-1.102529883E0,1.777694821E0,9.541492462E0,9.768103676E0
8.105456785E0,-1.107318282E0,1.782483220E0,9.541492462E0,9.769517829E0
8.107970951E0,-1.121683478E0,1.787271619E0,9.555857658E0,9.786057902E0
8.110485170E0,-1.107318282E0,1.796848416E0,9.546280861E0,9.776824448E0
8.112999389E0,-1.092953086E0,1.825578809E0,9.546280861E0,9.780529777E0
8.115513608E0,-1.107318282E0,1.811213613E0,9.531915665E0,9.765452615E0
8.118026941E0,-1.107318282E0,1.825578809E0,9.512762070E0,9.749437623E0
8.120539597E0,-1.102529883E0,1.839944005E0,9.503185272E0,9.742253148E0
8.123052254E0,-1.092953086E0,1.825578809E0,9.484031677E0,9.719780928E0
8.125564910E0,-1.097741485E0,1.835155606E0,9.488820076E0,9.726794894E0
8.128077566E0,-1.102529883E0,1.839944005E0,9.484031677E0,9.723570483E0
8.130590222E0,-1.083376288E0,1.839944005E0,9.464878082E0,9.702732359E0
8.133102931E0,-1.097741485E0,1.839944005E0,9.460089684E0,9.699676651E0
8.135615691E0,-1.112106681E0,1.844732404E0,9.440936089E0,9.683547549E0
8.138128504E0,-1.102529883E0,1.849520802E0,9.436147690E0,9.678697359E0
8.140641368E0,-1.121683478E0,1.844732404E0,9.440936089E0,9.684652069E0
8.143154285E0,-1.107318282E0,1.863885999E0,9.460089684E0,9.705334699E0
8.145667254E0,-1.121683478E0,1.849520802E0,9.484031677E0,9.727577184E0
8.148180274E0,-1.116895080E0,1.835155606E0,9.469666481E0,9.710295257E0
8.150693347E0,-1.102529883E0,1.844732404E0,9.503185272E0,9.743158631E0
8.153206472E0,-1.107318282E0,1.849520802E0,9.531915665E0,9.772630005E0
8.155719597E0,-1.116895080E0,1.830367208E0,9.541492462E0,9.779456894E0
8.158232722E0,-1.112106681E0,1.849520802E0,9.541492462E0,9.782514343E0
8.160745847E0,-1.092953086E0,1.839944005E0,9.541492462E0,9.778548910E0
8.163258972E0,-1.092953086E0,1.839944005E0,9.531915665E0,9.769204503E0
8.165772149E0,-1.083376288E0,1.839944005E0,9.546280861E0,9.782156020E0
8.168285379E0,-1.092953086E0,1.844732404E0,9.579799652E0,9.816829705E0
8.170798712E0,-1.083376288E0,1.835155606E0,9.555857658E0,9.790603448E0
8.173312149E0,-1.092953086E0,1.835155606E0,9.555857658E0,9.791667791E0
8.175825691E0,-1.073799491E0,1.844732404E0,9.531915665E0,9.767983376E0
8.178339337E0,-1.078587890E0,1.825578809E0,9.531915665E0,9.764911984E0
8.180853087E0,-1.083376288E0,1.835155606E0,9.536704063E0,9.771909981E0
8.183366941E0,-1.083376288E0,1.844732404E0,9.527127266E0,9.764368682E0
8.185880899E0,-1.083376288E0,1.854309201E0,9.527127266E0,9.766182506E0
8.188394962E0,-1.102529883E0,1.859097600E0,9.517550468E0,9.759896667E0
8.190909129E0,-1.092953086E0,1.859097600E0,9.507973671E0,9.749479661E0
8.193423347E0,-1.078587890E0,1.883039594E0,9.527127266E0,9.771148545E0
8.195937618E0,-1.073799491E0,1.883039594E0,9.527127266E0,9.770621137E0
8.198451941E0,-1.073799491E0,1.863885999E0,9.517550468E0,9.757606432E0
8.200966264E0,-1.054645896E0,1.868674397E0,9.517550468E0,9.756433205E0
8.203480587E0,-1.069011092E0,1.878251195E0,9.527127266E0,9.769174285E0
8.205994806E0,-1.064222693E0,1.873462796E0,9.503185272E0,9.744381104E0
8.208508243E0,-1.059434295E0,1.878251195E0,9.498396873E0,9.740111485E0
8.211021681E0,-1.059434295E0,1.863885999E0,9.484031677E0,9.723339390E0
8.213535118E0,-1.049857497E0,1.839944005E0,9.484031677E0,9.717739015E0
8.216048556E0,-1.040280581E0,1.844732404E0,9.484031677E0,9.717616898E0
8.218561993E0,-1.059434295E0,1.835155606E0,9.479243279E0,9.713199795E0
8.221075483E0,-1.045069098E0,1.839944005E0,9.493608475E0,9.726570065E0
8.223589024E0,-1.045069098E0,1.868674397E0,9.507973671E0,9.746059550E0
8.226102618E0,-1.049857497E0,1.878251195E0,9.536704063E0,9.776438652E0
8.228616316E0,-1.054645896E0,1.868674397E0,9.541492462E0,9.779790405E0
8.231130118E0,-1.054645896E0,1.873462796E0,9.560646057E0,9.799392524E0
8.233644024E0,-1.059434295E0,1.883039594E0,9.565434456E0,9.806415016E0
8.236158035E0,-1.069011092E0,1.887827992E0,9.598953247E0,9.841066136E0
8.238672149E0,-1.069011092E0,1.897404790E0,9.603741646E0,9.847577532E0
8.241186368E0,-1.073799491E0,1.897404790E0,9.589376450E0,9.834090246E0
8.243700639E0,-1.054645896E0,1.911770105E0,9.594164848E0,9.839468585E0
8.246214962E0,-1.069011092E0,1.902193308E0,9.570222855E0,9.815818335E0
8.248729285E0,-1.064222693E0,1.902193308E0,9.555857658E0,9.801292002E0
8.251243608E0,-1.078587890E0,1.930923700E0,9.541492462E0,9.794482966E0
8.253757931E0,-1.073799491E0,1.921346903E0,9.512762070E0,9.764080165E0
8.256271993E0,-1.073799491E0,1.916558504E0,9.527127266E0,9.777136380E0
8.258786056E0,-1.073799491E0,1.916558504E0,9.507973671E0,9.758473506E0
8.261299858E0,-1.064222693E0,1.906981707E0,9.493608475E0,9.741547672E0
8.263813660E0,-1.073799491E0,1.911770105E0,9.484031677E0,9.734206035E0
8.266327462E0,-1.073799491E0,1.911770105E0,9.474454880E0,9.724875606E0
8.268841264E0,-1.083376288E0,1.902193308E0,9.484031677E0,9.733391003E0
8.271355066E0,-1.102529883E0,1.921346903E0,9.507973671E0,9.762617958E0
8.273868868E0,-1.088164687E0,1.921346903E0,9.570222855E0,9.821651684E0
8.276382618E0,-1.112106681E0,1.930923700E0,9.594164848E0,9.849530280E0
8.278896316E0,-1.121683478E0,1.930923700E0,9.618106842E0,9.873936367E0
8.281409858E0,-1.136048675E0,1.930923700E0,9.632472038E0,9.889569783E0
8.283923399E0,-1.126471877E0,1.921346903E0,9.613318443E0,9.867948333E0
8.286436941E0,-1.121683478E0,1.906981707E0,9.598953247E0,9.850617062E0
8.288950483E0,-1.102529883E0,1.906981707E0,9.579799652E0,9.829787014E0
8.291464024E0,-1.102529883E0,1.897404790E0,9.575011253E0,9.823266136E0
8.293977566E0,-1.088164687E0,1.906981707E0,9.565434456E0,9.814184528E0
8.296491160E0,-1.083376288E0,1.906981707E0,9.560646057E0,9.808987534E0
8.299004806E0,-1.102529883E0,1.911770105E0,9.546280861E0,9.798056713E0
8.301518504E0,-1.116895080E0,1.921346903E0,9.536704063E0,9.792229212E0
8.304032254E0,-1.102529883E0,1.921346903E0,9.517550468E0,9.771945200E0
8.306546004E0,-1.097741485E0,1.940500498E0,9.522338867E0,9.779852558E0
8.309059754E0,-1.107318282E0,1.930923700E0,9.512762070E0,9.769711475E0
8.311573504E0,-1.092953086E0,1.930923700E0,9.507973671E0,9.763430550E0
8.314087254E0,-1.088164687E0,1.945288897E0,9.507973671E0,9.765747007E0
8.316601004E0,-1.097741485E0,1.959654093E0,9.512762070E0,9.774350246E0
8.319114754E0,-1.107318282E0,1.945288897E0,9.507973671E0,9.767899774E0
8.321628504E0,-1.131260276E0,1.950077295E0,9.522338867E0,9.785575546E0
8.324142254E0,-1.145625472E0,1.954865694E0,9.541492462E0,9.806836188E0
8.326656004E0,-1.140837073E0,1.945288897E0,9.555857658E0,9.818353920E0
8.329169754E0,-1.140837073E0,1.935712099E0,9.555857658E0,9.816460979E0
8.331683504E0,-1.136048675E0,1.930923700E0,9.570222855E0,9.828948998E0
8.334197254E0,-1.131260276E0,1.926135302E0,9.560646057E0,9.818131189E0
8.336711004E0,-1.116895080E0,1.930923700E0,9.570222855E0,9.826753606E0
8.339224701E0,-1.121683478E0,1.916558504E0,9.570222855E0,9.824486542E0
8.341737983E0,-1.097741485E0,1.911770105E0,9.560646057E0,9.811516414E0
8.344250899E0,-1.078587890E0,1.911770105E0,9.560646057E0,9.809391918E0
8.346763816E0,-1.054645896E0,1.897404790E0,9.536704063E0,9.780651681E0
8.349276733E0,-1.064222693E0,1.897404790E0,9.527127266E0,9.772352266E0
8.351789701E0,-1.059434295E0,1.892616391E0,9.522338867E0,9.766234450E0
8.354302722E0,-1.059434295E0,1.883039594E0,9.498396873E0,9.741035997E0
8.356815795E0,-1.054645896E0,1.887827992E0,9.479243279E0,9.722768414E0
8.359328920E0,-1.040280581E0,1.854309201E0,9.484031677E0,9.719439447E0
8.361842149E0,-1.040280581E0,1.854309201E0,9.460089684E0,9.696078750E0
8.364355483E0,-1.045069098E0,1.863885999E0,9.474454880E0,9.712442314E0
8.366868920E0,-1.059434295E0,1.863885999E0,9.440936089E0,9.681309120E0
8.369382462E0,-1.059434295E0,1.859097600E0,9.431359291E0,9.671048702E0
8.371896108E0,-1.040280581E0,1.873462796E0,9.436147690E0,9.676410996E0
8.374409858E0,-1.030703783E0,1.883039594E0,9.416994095E0,9.658569572E0
8.376923712E0,-1.025915384E0,1.892616391E0,9.402628899E0,9.645928125E0
8.379437670E0,-1.025915384E0,1.897404790E0,9.393052101E0,9.637534700E0
8.381951681E0,-1.006761789E0,1.897404790E0,9.383475304E0,9.626179045E0
8.384465743E0,-1.030703783E0,1.897404790E0,9.369110107E0,9.614713695E0
8.386979858E0,-1.030703783E0,1.902193308E0,9.369110107E0,9.615659825E0
8.389494024E0,-1.035492182E0,1.902193308E0,9.359533310E0,9.606843770E0
8.392008191E0,-1.030703783E0,1.883039594E0,9.383475304E0,9.625892020E0
8.394522358E0,-1.030703783E0,1.868674397E0,9.402628899E0,9.641769780E0
8.397036524E0,-1.040280581E0,1.873462796E0,9.426570892E0,9.667072221E0
8.399550326E0,-1.025915384E0,1.868674397E0,9.445724487E0,9.683292698E0
8.402064024E0,-1.006761789E0,1.863885999E0,9.426570892E0,9.661670617E0
8.404577722E0,-1.001973391E0,1.854309201E0,9.455301285E0,9.687369905E0
8.407091316E0,-1.016338587E0,1.873462796E0,9.445724487E0,9.683208046E0
8.409604910E0,-1.011550188E0,1.863885999E0,9.445724487E0,9.680858221E0
8.412118504E0,-1.006761789E0,1.863885999E0,9.440936089E0,9.675686774E0
8.414632097E0,-9.971849918E-1,1.849520802E0,9.460089684E0,9.690634754E0
8.417145639E0,-9.876081944E-1,1.849520802E0,9.426570892E0,9.656932014E0
8.419659076E0,-9.876081944E-1,1.854309201E0,9.421782494E0,9.653176571E0
8.422172514E0,-9.971849918E-1,1.835155606E0,9.407417297E0,9.636476234E0
8.424685951E0,-1.001973391E0,1.849520802E0,9.378686905E0,9.611682784E0
8.427199389E0,-1.001973391E0,1.844732404E0,9.378686905E0,9.610762528E0
8.429712826E0,-9.971849918E-1,1.854309201E0,9.359533310E0,9.593419844E0
8.432226264E0,-1.011550188E0,1.863885999E0,9.354744911E0,9.592109109E0
8.434739701E0,-1.006761789E0,1.892616391E0,9.354744911E0,9.597229728E0
8.437253139E0,-1.025915384E0,1.883039594E0,9.335591316E0,9.578705847E0
8.439766576E0,-1.030703783E0,1.883039594E0,9.373898506E0,9.616556640E0
8.442280014E0,-1.025915384E0,1.892616391E0,9.397840500E0,9.641260563E0
8.444793504E0,-1.011550188E0,1.902193308E0,9.416994095E0,9.660297663E0
8.447306993E0,-1.021126986E0,1.878251195E0,9.445724487E0,9.684639331E0
8.449820535E0,-1.006761789E0,1.878251195E0,9.455301285E0,9.692477456E0
8.452334129E0,-1.006761789E0,1.868674397E0,9.488820076E0,9.723333777E0
8.454847774E0,-1.016338587E0,1.868674397E0,9.512762070E0,9.747693590E0
8.457361472E0,-1.001973391E0,1.849520802E0,9.522338867E0,9.751903167E0
8.459875222E0,-9.971849918E-1,1.830367208E0,9.551069260E0,9.775865487E0
8.462389024E0,-9.923965931E-1,1.844732404E0,9.555857658E0,9.782755452E0
8.464902826E0,-9.876081944E-1,1.844732404E0,9.546280861E0,9.772915934E0
8.467416629E0,-9.780313969E-1,1.835155606E0,9.541492462E0,9.765470799E0
8.469930326E0,-9.732429981E-1,1.835155606E0,9.555857658E0,9.779029278E0
8.472443660E0,-9.732429981E-1,1.830367208E0,9.560646057E0,9.782811410E0
8.474956993E0,-9.732429981E-1,1.816002011E0,9.541492462E0,9.761410945E0
8.477470326E0,-9.828197956E-1,1.835155606E0,9.541492462E0,9.765951528E0
8.479983660E0,-9.780313969E-1,1.844732404E0,9.527127266E0,9.753242384E0
8.482496993E0,-9.636662006E-1,1.825578809E0,9.522338867E0,9.743527494E0
8.485010326E0,-9.684545994E-1,1.825578809E0,9.527127266E0,9.748681769E0
8.487523712E0,-9.588778019E-1,1.830367208E0,9.498396873E0,9.720557284E0
8.490037149E0,-9.588778019E-1,1.830367208E0,9.493608475E0,9.715878376E0
8.492550691E0,-9.540894032E-1,1.849520802E0,9.488820076E0,9.714356398E0
8.495064337E0,-9.445125461E-1,1.868674397E0,9.484031677E0,9.712409835E0
8.497578087E0,-9.493009448E-1,1.883039594E0,9.484031677E0,9.715650634E0
8.500091941E0,-9.540894032E-1,1.868674397E0,9.488820076E0,9.718021251E0
8.502605847E0,-9.445125461E-1,1.873462796E0,9.498396873E0,9.727358838E0
8.505119806E0,-9.540894032E-1,1.863885999E0,9.522338867E0,9.749835645E0
8.507633816E0,-9.349357486E-1,1.849520802E0,9.522338867E0,9.745243432E0
8.510147879E0,-9.445125461E-1,1.854309201E0,9.517550468E0,9.742398754E0
8.512661993E0,-9.349357486E-1,1.849520802E0,9.517550468E0,9.740564613E0
8.515176108E0,-9.349357486E-1,1.830367208E0,9.512762070E0,9.732265469E0
8.517690222E0,-9.349357486E-1,1.835155606E0,9.503185272E0,9.723807447E0
8.520203556E0,-9.253589511E-1,1.835155606E0,9.522338867E0,9.741612946E0
8.522716889E0,-9.253589511E-1,1.816002011E0,9.503185272E0,9.719294358E0
8.525230222E0,-9.205705523E-1,1.806425214E0,9.507973671E0,9.721737783E0
8.527743556E0,-9.205705523E-1,1.796848416E0,9.503185272E0,9.715278930E0
8.530256941E0,-9.493009448E-1,1.811213613E0,9.512762070E0,9.730072416E0
8.532770379E0,-9.588778019E-1,1.825578809E0,9.498396873E0,9.719656773E0
8.535283868E0,-9.876081944E-1,1.849520802E0,9.507973671E0,9.736409013E0
8.537797410E0,-9.923965931E-1,1.844732404E0,9.507973671E0,9.735987467E0
8.540311004E0,-9.780313969E-1,1.844732404E0,9.507973671E0,9.734533701E0
8.542824701E0,-9.876081944E-1,1.859097600E0,9.527127266E0,9.756934343E0
8.545338451E0,-9.923965931E-1,1.892616391E0,9.531915665E0,9.768534385E0
8.547852254E0,-9.828197956E-1,1.906981707E0,9.541492462E0,9.779703083E0
8.550366108E0,-9.923965931E-1,1.921346903E0,9.551069260E0,9.792821295E0
8.552880014E0,-1.001973391E0,1.935712099E0,9.560646057E0,9.805961709E0
8.555393972E0,-1.016338587E0,1.930923700E0,9.560646057E0,9.806495984E0
8.557907983E0,-1.040280581E0,1.930923700E0,9.579799652E0,9.827675788E0
8.560422045E0,-1.035492182E0,1.935712099E0,9.575011253E0,9.823444706E0
8.562936160E0,-9.876081944E-1,1.906981707E0,9.584588051E0,9.822233823E0
8.565450274E0,-9.684545994E-1,1.878251195E0,9.651625633E0,9.880263621E0
8.567964389E0,-9.588778019E-1,1.854309201E0,9.699509621E0,9.921612577E0
8.570478504E0,-9.923965931E-1,1.863885999E0,9.694721222E0,9.922023059E0
8.572992097E0,-1.035492182E0,1.883039594E0,9.680356026E0,9.916016083E0
8.575505691E0,-1.078587890E0,1.883039594E0,9.642048836E0,9.883233059E0
8.578019285E0,-1.092953086E0,1.897404790E0,9.613318443E0,9.859542732E0
8.580532879E0,-1.097741485E0,1.916558504E0,9.613318443E0,9.863778402E0
8.583046472E0,-1.092953086E0,1.930923700E0,9.613318443E0,9.866048058E0
8.585560066E0,-1.078587890E0,1.950077295E0,9.632472038E0,9.886893894E0
8.588073660E0,-1.088164687E0,1.964442492E0,9.613318443E0,9.872133922E0
8.590587254E0,-1.078587890E0,1.983596087E0,9.598953247E0,9.860928390E0
8.593100847E0,-1.102529883E0,1.983596087E0,9.603741646E0,9.868235870E0
8.595614441E0,-1.102529883E0,1.997961283E0,9.622895241E0,9.889769171E0
8.598128035E0,-1.102529883E0,1.988384485E0,9.613318443E0,9.878518942E0
8.600641681E0,-1.121683478E0,1.954865694E0,9.584588051E0,9.846014514E0
8.603155379E0,-1.121683478E0,1.974019289E0,9.570222855E0,9.835857434E0
8.605669129E0,-1.112106681E0,1.964442492E0,9.565434456E0,9.828191690E0
8.608182931E0,-1.116895080E0,1.959654093E0,9.560646057E0,9.823118233E0
8.610696785E0,-1.107318282E0,1.974019289E0,9.527127266E0,9.792295945E0
8.613210691E0,-1.107318282E0,1.978807688E0,9.536704063E0,9.802579152E0
8.615724649E0,-1.112106681E0,1.978807688E0,9.531915665E0,9.798463011E0
8.618238660E0,-1.097741485E0,1.969230890E0,9.512762070E0,9.776274795E0
8.620752722E0,-1.088164687E0,1.964442492E0,9.522338867E0,9.783561427E0
8.623266837E0,-1.097741485E0,1.969230890E0,9.507973671E0,9.771615526E0
8.625781004E0,-1.088164687E0,1.969230890E0,9.493608475E0,9.756565715E0
8.628295222E0,-1.073799491E0,1.969230890E0,9.474454880E0,9.736334573E0
8.630809441E0,-1.083376288E0,1.945288897E0,9.484031677E0,9.741904841E0
8.633323660E0,-1.078587890E0,1.940500498E0,9.479243279E0,9.735756116E0
8.635837879E0,-1.073799491E0,1.945288897E0,9.474454880E0,9.731520411E0
8.638351889E0,-1.059434295E0,1.930923700E0,9.460089684E0,9.713092411E0
8.640865639E0,-1.040280581E0,1.940500498E0,9.455301285E0,9.708267006E0
8.643379389E0,-1.040280581E0,1.926135302E0,9.460089684E0,9.710070942E0
8.645893139E0,-1.035492182E0,1.916558504E0,9.431359291E0,9.679668312E0
8.648406889E0,-1.025915384E0,1.902193308E0,9.416994095E0,9.661812435E0
8.650920639E0,-1.016338587E0,1.902193308E0,9.436147690E0,9.679471407E0
8.653434389E0,-1.021126986E0,1.911770105E0,9.436147690E0,9.681861829E0
8.655948139E0,-1.025915384E0,1.921346903E0,9.445724487E0,9.693595173E0
8.658461889E0,-1.025915384E0,1.916558504E0,9.450512886E0,9.697313684E0
8.660975639E0,-1.021126986E0,1.906981707E0,9.450512886E0,9.694919977E0
8.663489389E0,-1.030703783E0,1.897404790E0,9.460089684E0,9.703390750E0
8.666003139E0,-1.030703783E0,1.911770105E0,9.455301285E0,9.701543053E0
8.668516889E0,-1.030703783E0,1.926135302E0,9.469666481E0,9.718381077E0
8.671030639E0,-1.021126986E0,1.911770105E0,9.450512886E0,9.695862987E0
8.673544076E0,-1.035492182E0,1.926135302E0,9.431359291E0,9.681569053E0
8.676057514E0,-1.030703783E0,1.916558504E0,9.445724487E0,9.693155208E0
8.678570743E0,-1.021126986E0,1.921346903E0,9.450512886E0,9.697755826E0
8.681083764E0,-1.011550188E0,1.916558504E0,9.431359291E0,9.677136372E0
8.683596785E0,-1.011550188E0,1.921346903E0,9.421782494E0,9.668753439E0
8.686109858E0,-1.025915384E0,1.930923700E0,9.426570892E0,9.676838714E0
8.688622983E0,-1.016338587E0,1.916558504E0,9.426570892E0,9.672971592E0
8.691136212E0,-1.021126986E0,1.921346903E0,9.421782494E0,9.669760059E0
8.693649493E0,-1.011550188E0,1.916558504E0,9.436147690E0,9.681803216E0
8.696162879E0,-1.011550188E0,1.935712099E0,9.426570892E0,9.676283062E0
8.698676316E0,-1.006761789E0,1.911770105E0,9.402628899E0,9.647687000E0
8.701189806E0,-1.016338587E0,1.921346903E0,9.416994095E0,9.664589791E0
8.703703347E0,-1.021126986E0,1.911770105E0,9.402628899E0,9.649196623E0
8.706216941E0,-1.016338587E0,1.902193308E0,9.397840500E0,9.642130966E0
8.708730587E0,-1.011550188E0,1.906981707E0,9.402628899E0,9.647240187E0
8.711244233E0,-1.021126986E0,1.935712099E0,9.383475304E0,9.635314755E0
8.713757879E0,-1.016338587E0,1.921346903E0,9.397840500E0,9.645927851E0
8.716271524E0,-1.035492182E0,1.930923700E0,9.416994095E0,9.668530818E0
8.718785170E0,-1.030703783E0,1.916558504E0,9.431359291E0,9.679157239E0
8.721298816E0,-1.040280581E0,1.921346903E0,9.460089684E0,9.709122227E0
8.723812514E0,-1.054645896E0,1.930923700E0,9.484031677E0,9.735892417E0
8.726326212E0,-1.064222693E0,1.906981707E0,9.493608475E0,9.741547672E0
8.728839962E0,-1.073799491E0,1.916558504E0,9.517550468E0,9.767804706E0
8.731353712E0,-1.073799491E0,1.930923700E0,9.541492462E0,9.793956815E0
8.733867462E0,-1.059434295E0,1.926135302E0,9.536704063E0,9.786783058E0
8.736381212E0,-1.059434295E0,1.921346903E0,9.551069260E0,9.799841782E0
8.738894962E0,-1.073799491E0,1.911770105E0,9.560646057E0,9.808866566E0
8.741408712E0,-1.078587890E0,1.916558504E0,9.579799652E0,9.828993321E0
8.743922462E0,-1.097741485E0,1.926135302E0,9.575011253E0,9.828320002E0
8.746436212E0,-1.083376288E0,1.926135302E0,9.575011253E0,9.826725898E0
8.748949441E0,-1.088164687E0,1.926135302E0,9.575011253E0,9.827254962E0
8.751462670E0,-1.092953086E0,1.897404790E0,9.584588051E0,9.831531899E0
8.753975899E0,-1.107318282E0,1.892616391E0,9.584588051E0,9.832216367E0
8.756489129E0,-1.107318282E0,1.897404790E0,9.579799652E0,9.828471910E0
8.759002358E0,-1.121683478E0,1.897404790E0,9.589376450E0,9.839433899E0
8.761515587E0,-1.121683478E0,1.911770105E0,9.594164848E0,9.846879602E0
8.764028816E0,-1.121683478E0,1.916558504E0,9.598953247E0,9.852475515E0
8.766542097E0,-1.131260276E0,1.916558504E0,9.613318443E0,9.867564938E0
8.769055431E0,-1.136048675E0,1.911770105E0,9.618106842E0,9.871851435E0
8.771568816E0,-1.116895080E0,1.897404790E0,9.603741646E0,9.852890599E0
8.774082254E0,-1.126471877E0,1.906981707E0,9.589376450E0,9.841832086E0
8.776595743E0,-1.126471877E0,1.906981707E0,9.598953247E0,9.851163462E0
8.779109285E0,-1.136048675E0,1.911770105E0,9.618106842E0,9.871851435E0
8.781622931E0,-1.145625472E0,1.897404790E0,9.603741646E0,9.856188729E0
8.784136681E0,-1.126471877E0,1.897404790E0,9.613318443E0,9.863314621E0
8.786650535E0,-1.116895080E0,1.916558504E0,9.608530045E0,9.861262634E0
8.789164441E0,-1.107318282E0,1.902193308E0,9.575011253E0,9.824730717E0
8.791678399E0,-1.102529883E0,1.897404790E0,9.565434456E0,9.813931598E0
8.794192410E0,-1.107318282E0,1.897404790E0,9.560646057E0,9.809803859E0
8.796706472E0,-1.102529883E0,1.892616391E0,9.565434456E0,9.813006944E0
8.799220535E0,-1.083376288E0,1.902193308E0,9.546280861E0,9.794055434E0
8.801734597E0,-1.064222693E0,1.897404790E0,9.555857658E0,9.800363793E0
8.804247879E0,-1.069011092E0,1.897404790E0,9.541492462E0,9.786879383E0
8.806761160E0,-1.045069098E0,1.878251195E0,9.531915665E0,9.771254434E0
8.809274441E0,-1.040280581E0,1.883039594E0,9.517550468E0,9.757652828E0
8.811787722E0,-1.035492182E0,1.873462796E0,9.507973671E0,9.745956610E0
8.814301004E0,-1.025915384E0,1.863885999E0,9.479243279E0,9.715072132E0
8.816814285E0,-1.025915384E0,1.854309201E0,9.479243279E0,9.713239322E0
8.819327566E0,-9.971849918E-1,1.854309201E0,9.469666481E0,9.700898092E0
8.821840899E0,-9.923965931E-1,1.844732404E0,9.450512886E0,9.679880291E0
8.824354285E0,-9.971849918E-1,1.844732404E0,9.426570892E0,9.657000276E0
8.826867722E0,-9.780313969E-1,1.849520802E0,9.426570892E0,9.655957301E0
8.829381212E0,-9.828197956E-1,1.844732404E0,9.421782494E0,9.650852695E0
8.831894754E0,-9.684545994E-1,1.839944005E0,9.407417297E0,9.634458908E0
8.834408295E0,-9.732429981E-1,1.830367208E0,9.412205696E0,9.637793426E0
8.836921837E0,-9.828197956E-1,1.830367208E0,9.397840500E0,9.624738174E0
