"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.194400160E-1,-1.352723986E-1,2.352303267E0,9.914987564E0,1.019110434E1
1.219536620E-1,-1.496376097E-1,2.381033659E0,9.943717957E0,1.022591020E1
1.244673590E-1,-1.209071875E-1,2.395398855E0,9.934141159E0,1.021957508E1
1.269811090E-1,-1.017535701E-1,2.381033659E0,9.891045570E0,1.017410721E1
1.294949120E-1,-9.696517140E-2,2.376245260E0,9.838373184E0,1.012173556E1
1.320087140E-1,-7.781155407E-2,2.381033659E0,9.776124001E0,1.006220534E1
1.345225160E-1,-8.738835901E-2,2.371456861E0,9.713874817E0,9.999540406E0
1.370363180E-1,-8.738835901E-2,2.352303267E0,9.642048836E0,9.925224085E0
1.395498070E-1,-9.696517140E-2,2.323572636E0,9.546280861E0,9.825470488E0
1.420631410E-1,-1.161187813E-1,2.309207439E0,9.484031677E0,9.761802058E0
1.445764740E-1,-1.304839998E-1,2.280477047E0,9.421782494E0,9.694719542E0
1.470898070E-1,-1.400607973E-1,2.270900249E0,9.340379715E0,9.613495628E0
1.496031410E-1,-1.304839998E-1,2.251746655E0,9.273342133E0,9.543702813E0
1.521164740E-1,-1.209071875E-1,2.246958256E0,9.239823341E0,9.509877777E0
1.546298070E-1,-1.113303825E-1,2.261323452E0,9.206304550E0,9.480612938E0
1.571422550E-1,-1.161187813E-1,2.275688648E0,9.153631210E0,9.432985038E0
1.596547030E-1,-1.448491961E-1,2.318784237E0,9.124900818E0,9.416026580E0
1.621671510E-1,-1.687912196E-1,2.381033659E0,9.077016830E0,9.385629776E0
1.646796510E-1,-2.118868530E-1,2.424129248E0,9.014767647E0,9.337415830E0
1.671922550E-1,-2.406172752E-1,2.486378431E0,8.981248856E0,9.322167419E0
1.697049640E-1,-2.837128937E-1,2.524685621E0,8.962095261E0,9.315239232E0
1.722177760E-1,-3.172317147E-1,2.562992811E0,8.909422874E0,9.276172921E0
1.747307450E-1,-3.507505357E-1,2.577358246E0,8.885480881E0,9.258378473E0
1.772438700E-1,-3.794809580E-1,2.596511841E0,8.842385292E0,9.223538214E0
1.797571510E-1,-4.034229815E-1,2.610877037E0,8.804078102E0,9.191910587E0
1.822705890E-1,-4.800374508E-1,2.625242233E0,8.737040520E0,9.135546496E0
1.847841300E-1,-5.949591398E-1,2.625242233E0,8.684368134E0,9.091981249E0
1.872977760E-1,-5.422866940E-1,2.596511841E0,8.679579735E0,9.075849986E0
1.898115260E-1,-4.608838260E-1,2.596511841E0,8.713098526E0,9.103426474E0
1.923253280E-1,-3.842693865E-1,2.582146645E0,8.717886925E0,9.100367942E0
1.948391820E-1,-4.034229815E-1,2.582146645E0,8.727463722E0,9.110370707E0
1.973530890E-1,-4.465186298E-1,2.577358246E0,8.698733330E0,9.083507910E0
1.998669950E-1,-4.944026470E-1,2.567781210E0,8.622118950E0,9.009931715E0
2.023809010E-1,-5.805938840E-1,2.572569609E0,8.660426140E0,9.053075973E0
2.048940780E-1,-6.859387755E-1,2.558204412E0,8.679579735E0,9.074691521E0
2.074072550E-1,-7.577648163E-1,2.543839216E0,8.756194115E0,9.149659056E0
2.099204320E-1,-7.098808289E-1,2.543839216E0,8.804078102E0,9.191672317E0
2.124336090E-1,-6.189011335E-1,2.562992811E0,8.837596893E0,9.222531627E0
2.149467870E-1,-5.518634915E-1,2.562992811E0,8.875904083E0,9.255007226E0
2.174599640E-1,-5.470750928E-1,2.558204412E0,8.909422874E0,9.285554207E0
2.199731410E-1,-5.805938840E-1,2.562992811E0,8.928576469E0,9.307282051E0
2.224863180E-1,-6.236895323E-1,2.572569609E0,8.966883659E0,9.349444132E0
2.249994950E-1,-6.428431273E-1,2.572569609E0,9.005190849E0,9.387482299E0
2.275127240E-1,-5.997475386E-1,2.539050817E0,8.995614052E0,9.366298540E0
2.300259530E-1,-6.524199843E-1,2.539050817E0,9.086593628E0,9.457199091E0
2.325391820E-1,-7.433996201E-1,2.567781210E0,9.220669746E0,9.600359051E0
2.350524120E-1,-8.104372621E-1,2.577358246E0,9.340379715E0,9.723285314E0
2.375656410E-1,-8.391677141E-1,2.586935043E0,9.431359291E0,9.815649416E0
2.400788700E-1,-8.295909166E-1,2.567781210E0,9.460089684E0,9.837429453E0
2.425920990E-1,-7.625532150E-1,2.558204412E0,9.460089684E0,9.829506297E0
2.451052760E-1,-6.907271743E-1,2.562992811E0,9.421782494E0,9.788565857E0
2.476184530E-1,-6.524199843E-1,2.572569609E0,9.359533310E0,9.728547168E0
2.501314220E-1,-6.141127348E-1,2.543839216E0,9.249400139E0,9.612473945E0
2.526443910E-1,-6.236895323E-1,2.500743628E0,9.187150002E0,9.541825427E0
2.551573590E-1,-7.098808289E-1,2.505532026E0,9.172784805E0,9.535281989E0
2.576703280E-1,-7.481880188E-1,2.500743628E0,9.148842812E0,9.513928147E0
2.601832970E-1,-7.960720658E-1,2.491166830E0,9.167996407E0,9.533719160E0
2.626962660E-1,-7.864952683E-1,2.472013235E0,9.148842812E0,9.509508349E0
2.652091820E-1,-7.673416734E-1,2.462436438E0,9.086593628E0,9.445559285E0
2.677219950E-1,-7.960720658E-1,2.467224836E0,9.048286438E0,9.412354466E0
2.702348070E-1,-8.487445116E-1,2.467224836E0,9.024344444E0,9.393953283E0
2.727476200E-1,-8.918401599E-1,2.476801634E0,9.019556046E0,9.395866988E0
2.752604840E-1,-9.349357486E-1,2.476801634E0,8.995614052E0,9.377085014E0
2.777734010E-1,-9.828197956E-1,2.500743628E0,9.009979248E0,9.402094420E0
2.802863700E-1,-1.016338587E0,2.505532026E0,9.024344444E0,9.420691456E0
2.827993910E-1,-1.073799491E0,2.519897223E0,9.043498039E0,9.449221351E0
2.853124640E-1,-1.088164687E0,2.534262419E0,9.081805229E0,9.491352623E0
2.878256410E-1,-1.107318282E0,2.529474020E0,9.014767647E0,9.428172056E0
2.903389220E-1,-1.126471877E0,2.524685621E0,9.033921242E0,9.447471057E0
2.928522550E-1,-1.121683478E0,2.534262419E0,9.096170425E0,9.508994492E0
2.953656410E-1,-1.107318282E0,2.539050817E0,9.163208008E0,9.572738053E0
2.978790780E-1,-1.049857497E0,2.529474020E0,9.230246544E0,9.627974389E0
3.003925160E-1,-1.001973391E0,2.519897223E0,9.258976936E0,9.647926544E0
3.029059530E-1,-9.588778019E-1,2.510320425E0,9.278130531E0,9.659444157E0
3.054193910E-1,-9.540894032E-1,2.495955229E0,9.273342133E0,9.650645232E0
3.079327240E-1,-9.636662006E-1,2.476801634E0,9.302072525E0,9.674283030E0
3.104458490E-1,-9.157821536E-1,2.457648039E0,9.306860924E0,9.669351120E0
3.129589220E-1,-9.014169574E-1,2.448071241E0,9.268553734E0,9.628691170E0
3.154718910E-1,-9.062053561E-1,2.400187254E0,9.211092949E0,9.561712206E0
3.179848590E-1,-9.493009448E-1,2.366668463E0,9.172784805E0,9.520623560E0
3.204978280E-1,-1.001973391E0,2.337938070E0,9.144054413E0,9.491239972E0
3.230107970E-1,-1.030703783E0,2.299630642E0,9.110535622E0,9.452645698E0
3.255237660E-1,-1.069011092E0,2.290053844E0,9.129689217E0,9.473033121E0
3.280367340E-1,-1.083376288E0,2.270900249E0,9.105747223E0,9.446974363E0
3.305497030E-1,-1.116895080E0,2.246958256E0,9.110535622E0,9.449769063E0
3.330627240E-1,-1.131260276E0,2.223016262E0,9.134477615E0,9.468908724E0
3.355757970E-1,-1.140837073E0,2.218227863E0,9.167996407E0,9.501273714E0
3.380889220E-1,-1.159990668E0,2.203862667E0,9.177573204E0,9.509492043E0
3.406020990E-1,-1.183932781E0,2.203862667E0,9.191938400E0,9.526302485E0
3.431153800E-1,-1.203086376E0,2.218227863E0,9.201516151E0,9.541270941E0
3.456287660E-1,-1.227028370E0,2.232593060E0,9.235034943E0,9.579976032E0
3.481422550E-1,-1.246181965E0,2.232593060E0,9.254188538E0,9.600908642E0
3.506557970E-1,-1.265335560E0,2.251746655E0,9.268553734E0,9.621721540E0
3.531693910E-1,-1.284489155E0,2.270900249E0,9.282918930E0,9.642587007E0
3.556830370E-1,-1.308431268E0,2.290053844E0,9.306860924E0,9.673365456E0
3.581967340E-1,-1.313219666E0,2.299630642E0,9.316437721E0,9.685497344E0
3.607104320E-1,-1.341950059E0,2.309207439E0,9.330802917E0,9.705521730E0
3.632241300E-1,-1.337161660E0,2.328361034E0,9.335591316E0,9.714037865E0
3.657378280E-1,-1.341950059E0,2.342726469E0,9.349956512E0,9.731951708E0
3.682515260E-1,-1.341950059E0,2.357091665E0,9.335591316E0,9.721624160E0
3.707650680E-1,-1.351526856E0,2.352303267E0,9.335591316E0,9.721791025E0
3.732786090E-1,-1.351526856E0,2.352303267E0,9.311649323E0,9.698802432E0
3.757921510E-1,-1.356315255E0,2.342726469E0,9.302072525E0,9.687957042E0
3.783056930E-1,-1.356315255E0,2.337938070E0,9.282918930E0,9.668408833E0
3.808192340E-1,-1.356315255E0,2.333149672E0,9.249400139E0,9.635070388E0
3.833327760E-1,-1.370680451E0,2.347514868E0,9.211092949E0,9.603844244E0
3.858463180E-1,-1.361103654E0,2.347514868E0,9.201516151E0,9.593296029E0
3.883598590E-1,-1.361103654E0,2.347514868E0,9.177573204E0,9.570333282E0
3.908734010E-1,-1.351526856E0,2.371456861E0,9.153631210E0,9.551931576E0
3.933869430E-1,-1.356315255E0,2.390610456E0,9.115324020E0,9.520700679E0
3.959004840E-1,-1.389834046E0,2.414552450E0,9.081805229E0,9.499520432E0
3.984140260E-1,-1.385045648E0,2.424129248E0,9.038709641E0,9.460075371E0
4.009273070E-1,-1.385045648E0,2.419340849E0,9.009979248E0,9.431399029E0
4.034404840E-1,-1.361103654E0,2.414552450E0,9.019556046E0,9.435839017E0
4.059536090E-1,-1.365892053E0,2.428917646E0,9.014767647E0,9.435641884E0
4.084667340E-1,-1.365892053E0,2.428917646E0,9.019556046E0,9.440216803E0
4.109798590E-1,-1.365892053E0,2.438494444E0,8.990825653E0,9.415246262E0
4.134929840E-1,-1.375468850E0,2.438494444E0,8.995614052E0,9.421212336E0
4.160061090E-1,-1.361103654E0,2.443282843E0,9.019556046E0,9.443231728E0
4.185192340E-1,-1.356315255E0,2.448071241E0,9.033921242E0,9.457503734E0
4.210323590E-1,-1.337161660E0,2.457648039E0,9.043498039E0,9.466408610E0
4.235454840E-1,-1.337161660E0,2.462436438E0,9.062651634E0,9.485950093E0
4.260586090E-1,-1.318008065E0,2.472013235E0,9.062651634E0,9.485760346E0
4.285717340E-1,-1.313219666E0,2.491166830E0,9.077016830E0,9.503825157E0
4.310848590E-1,-1.308431268E0,2.495955229E0,9.086593628E0,9.513567609E0
4.335979840E-1,-1.303642869E0,2.505532026E0,9.091382027E0,9.520000138E0
4.361111090E-1,-1.289277673E0,2.519897223E0,9.100958824E0,9.530979511E0
4.386242870E-1,-1.298854470E0,2.515108824E0,9.100958824E0,9.531014996E0
4.411375160E-1,-1.294066072E0,2.510320425E0,9.100958824E0,9.529101067E0
4.436507970E-1,-1.303642869E0,2.510320425E0,9.081805229E0,9.512117513E0
4.461641300E-1,-1.298854470E0,2.539050817E0,9.062651634E0,9.500813472E0
4.486775160E-1,-1.308431268E0,2.553416014E0,9.048286438E0,9.492281769E0
4.511909530E-1,-1.303642869E0,2.548627615E0,9.024344444E0,9.467511822E0
4.537044430E-1,-1.308431268E0,2.548627615E0,9.033921242E0,9.477300676E0
4.562179320E-1,-1.308431268E0,2.582146645E0,9.019556046E0,9.472690480E0
4.587314220E-1,-1.308431268E0,2.577358246E0,9.005190849E0,9.457707446E0
4.612449120E-1,-1.313219666E0,2.586935043E0,8.986037254E0,9.442756184E0
4.637584010E-1,-1.294066072E0,2.606088638E0,8.962095261E0,9.422603486E0
4.662714740E-1,-1.318008065E0,2.591723442E0,8.947730064E0,9.408296815E0
4.687845470E-1,-1.313219666E0,2.601300240E0,8.962095261E0,9.423930193E0
4.712976200E-1,-1.313219666E0,2.610877037E0,8.971672058E0,9.435683564E0
4.738106930E-1,-1.318008065E0,2.610877037E0,8.981248856E0,9.445456853E0
4.763237660E-1,-1.327584863E0,2.625242233E0,8.986037254E0,9.455328862E0
4.788368390E-1,-1.346738458E0,2.649184227E0,8.995614052E0,9.473803550E0
4.813499120E-1,-1.322796464E0,2.653972626E0,9.000402451E0,9.476318138E0
4.838629840E-1,-1.327584863E0,2.653972626E0,9.009979248E0,9.486083402E0
4.863760570E-1,-1.318008065E0,2.644395828E0,9.019556046E0,9.491173047E0
4.888891820E-1,-1.298854470E0,2.644395828E0,9.029132843E0,9.497636134E0
4.914023590E-1,-1.274912357E0,2.639607430E0,9.038709641E0,9.502168219E0
4.939155890E-1,-1.250970364E0,2.634819031E0,9.043498039E0,9.502213161E0
4.964288180E-1,-1.222239971E0,2.625242233E0,9.043498039E0,9.495821403E0
4.989420470E-1,-1.198297977E0,2.606088638E0,9.067440033E0,9.510314652E0
5.014552760E-1,-1.188721180E0,2.610877037E0,9.081805229E0,9.524123223E0
5.039685570E-1,-1.155202270E0,2.591723442E0,9.096170425E0,9.528475171E0
5.064818390E-1,-1.150413871E0,2.582146645E0,9.105747223E0,9.534441035E0
5.089951200E-1,-1.155202270E0,2.591723442E0,9.124900818E0,9.555905903E0
5.115084010E-1,-1.164779186E0,2.586935043E0,9.110535622E0,9.542054432E0
5.140216820E-1,-1.174355984E0,2.582146645E0,9.105747223E0,9.537359475E0
5.165349640E-1,-1.179144382E0,2.582146645E0,9.115324020E0,9.547093524E0
5.190475160E-1,-1.174355984E0,2.577358246E0,9.144054413E0,9.572649508E0
5.215600680E-1,-1.179144382E0,2.591723442E0,9.163208008E0,9.595404779E0
5.240726200E-1,-1.212663174E0,2.606088638E0,9.187150002E0,9.626316799E0
5.265851720E-1,-1.231816769E0,2.625242233E0,9.187150002E0,9.633950098E0
5.290977240E-1,-1.246181965E0,2.649184227E0,9.211092949E0,9.665163210E0
5.316103280E-1,-1.265335560E0,2.644395828E0,9.235034943E0,9.689157536E0
5.341229840E-1,-1.279700756E0,2.639607430E0,9.254188538E0,9.707994999E0
5.366357450E-1,-1.318008065E0,2.658761024E0,9.297284126E0,9.759387664E0
5.391486090E-1,-1.327584863E0,2.644395828E0,9.316437721E0,9.775035687E0
5.416615780E-1,-1.322796464E0,2.653972626E0,9.330802917E0,9.790671288E0
5.441746510E-1,-1.318008065E0,2.673126221E0,9.354744911E0,9.818044683E0
5.466877760E-1,-1.322796464E0,2.682703018E0,9.373898506E0,9.839545679E0
5.492009530E-1,-1.313219666E0,2.668337822E0,9.354744911E0,9.816100294E0
5.517141820E-1,-1.303642869E0,2.663549423E0,9.354744911E0,9.813522946E0
5.542274640E-1,-1.279700756E0,2.663549423E0,9.349956512E0,9.805805237E0
5.567407450E-1,-1.255758762E0,2.653972626E0,9.330802917E0,9.781839492E0
5.592540260E-1,-1.236605167E0,2.658761024E0,9.292495728E0,9.744161296E0
5.617673070E-1,-1.227028370E0,2.644395828E0,9.258976936E0,9.707063502E0
5.642805890E-1,-1.207874775E0,2.653972626E0,9.211092949E0,9.661612986E0
5.667938700E-1,-1.198297977E0,2.663549423E0,9.191938400E0,9.644798864E0
5.693071510E-1,-1.203086376E0,2.663549423E0,9.148842812E0,9.604334290E0
5.718204320E-1,-1.222239971E0,2.658761024E0,9.096170425E0,9.555270647E0
5.743334530E-1,-1.236605167E0,2.663549423E0,9.057863235E0,9.522004740E0
5.768464740E-1,-1.231816769E0,2.673126221E0,9.043498039E0,9.510406570E0
5.793594950E-1,-1.250970364E0,2.692279816E0,9.024344444E0,9.500110005E0
5.818725160E-1,-1.274912357E0,2.711433411E0,9.033921242E0,9.517825679E0
5.843855370E-1,-1.284489155E0,2.721010208E0,9.009979248E0,9.499133381E0
5.868985570E-1,-1.289277673E0,2.735375404E0,8.990825653E0,9.485750442E0
5.894116300E-1,-1.294066072E0,2.740163803E0,8.986037254E0,9.483246817E0
5.919247550E-1,-1.298854470E0,2.735375404E0,8.981248856E0,9.477981459E0
5.944379320E-1,-1.279700756E0,2.764105797E0,8.990825653E0,9.492779404E0
5.969511620E-1,-1.265335560E0,2.778470993E0,9.000402451E0,9.504115919E0
5.994643910E-1,-1.265335560E0,2.783259392E0,9.014767647E0,9.519119846E0
6.019776720E-1,-1.279700756E0,2.788047791E0,9.024344444E0,9.531507601E0
6.044910050E-1,-1.274912357E0,2.807201385E0,9.043498039E0,9.554613437E0
6.070043910E-1,-1.270123959E0,2.811989784E0,9.081805229E0,9.591646764E0
6.095177760E-1,-1.284489155E0,2.797624588E0,9.105747223E0,9.612036632E0
6.120311620E-1,-1.298854470E0,2.792836189E0,9.148842812E0,9.653407777E0
6.145442870E-1,-1.265335560E0,2.807201385E0,9.182361603E0,9.684896401E0
6.170572550E-1,-1.255758762E0,2.768894196E0,9.211092949E0,9.699893734E0
6.195702240E-1,-1.265335560E0,2.773682594E0,9.244611740E0,9.734332819E0
6.220831930E-1,-1.246181965E0,2.764105797E0,9.263765335E0,9.747338023E0
6.245962140E-1,-1.250970364E0,2.759317398E0,9.297284126E0,9.778458543E0
6.271092870E-1,-1.236605167E0,2.749740601E0,9.335591316E0,9.810378736E0
6.296224120E-1,-1.260547161E0,2.735375404E0,9.383475304E0,9.854991960E0
6.321355890E-1,-1.274912357E0,2.716221809E0,9.436147690E0,9.901724378E0
6.346488700E-1,-1.284489155E0,2.725798607E0,9.469666481E0,9.937528551E0
6.371622550E-1,-1.308431268E0,2.716221809E0,9.512762070E0,9.979102940E0
6.396757450E-1,-1.289277673E0,2.711433411E0,9.570222855E0,1.003011832E1
6.421892870E-1,-1.294066072E0,2.701856613E0,9.575011253E0,1.003272030E1
6.447028800E-1,-1.298854470E0,2.697068214E0,9.575011253E0,1.003205066E1
6.472165260E-1,-1.308431268E0,2.701856613E0,9.575011253E0,1.003458330E1
6.497302240E-1,-1.308431268E0,2.697068214E0,9.584588051E0,1.004243484E1
6.522439740E-1,-1.308431268E0,2.692279816E0,9.589376450E0,1.004572067E1
6.547577760E-1,-1.298854470E0,2.701856613E0,9.584588051E0,1.004247879E1
6.572715780E-1,-1.279700756E0,2.706645012E0,9.575011253E0,1.003216835E1
6.597853800E-1,-1.274912357E0,2.716221809E0,9.570222855E0,1.002957765E1
6.622991820E-1,-1.274912357E0,2.721010208E0,9.579799652E0,1.004001292E1
6.648129840E-1,-1.265335560E0,2.730587006E0,9.560646057E0,1.002312988E1
6.673266820E-1,-1.255758762E0,2.711433411E0,9.546280861E0,1.000301352E1
6.698399120E-1,-1.260547161E0,2.706645012E0,9.531915665E0,9.988609643E0
6.723531410E-1,-1.250970364E0,2.716221809E0,9.546280861E0,1.000371261E1
6.748663700E-1,-1.241393566E0,2.735375404E0,9.546280861E0,1.000773775E1
6.773795990E-1,-1.212663174E0,2.730587006E0,9.555857658E0,1.001204639E1
6.798928280E-1,-1.212663174E0,2.740163803E0,9.565434456E0,1.002380097E1
6.824060570E-1,-1.188721180E0,2.740163803E0,9.565434456E0,1.002093269E1
6.849193390E-1,-1.174355984E0,2.744952202E0,9.555857658E0,1.001140800E1
6.874326720E-1,-1.193509579E0,2.735375404E0,9.565434456E0,1.002019361E1
6.899460570E-1,-1.193509579E0,2.744952202E0,9.555857658E0,1.001367282E1
6.924594430E-1,-1.212663174E0,2.749740601E0,9.560646057E0,1.002185504E1
6.949728280E-1,-1.227028370E0,2.749740601E0,9.570222855E0,1.003273828E1
6.974862140E-1,-1.222239971E0,2.778470993E0,9.579799652E0,1.004919564E1
6.999995990E-1,-1.246181965E0,2.778470993E0,9.546280861E0,1.002019705E1
7.025129840E-1,-1.255758762E0,2.773682594E0,9.541492462E0,1.001550416E1
7.050263700E-1,-1.241393566E0,2.768894196E0,9.527127266E0,9.998699265E0
7.075397550E-1,-1.227028370E0,2.764105797E0,9.507973671E0,9.977346481E0
7.100531410E-1,-1.212663174E0,2.773682594E0,9.479243279E0,9.950875350E0
7.125665260E-1,-1.183932781E0,2.778470993E0,9.469666481E0,9.939626811E0
7.150799120E-1,-1.140837073E0,2.768894196E0,9.469666481E0,9.931911576E0
7.175932970E-1,-1.140837073E0,2.783259392E0,9.445724487E0,9.913110166E0
7.201066820E-1,-1.136048675E0,2.783259392E0,9.421782494E0,9.889748469E0
7.226200680E-1,-1.140837073E0,2.768894196E0,9.388263702E0,9.854327965E0
7.251334530E-1,-1.112106681E0,2.778470993E0,9.359533310E0,9.826369935E0
7.276468390E-1,-1.092953086E0,2.740163803E0,9.345168114E0,9.799755670E0
7.301602240E-1,-1.121683478E0,2.754528999E0,9.335591316E0,9.797901258E0
7.326736090E-1,-1.097741485E0,2.744952202E0,9.311649323E0,9.769678196E0
7.351869950E-1,-1.097741485E0,2.730587006E0,9.292495728E0,9.747390349E0
7.377003800E-1,-1.107318282E0,2.692279816E0,9.306860924E0,9.751522170E0
7.402137660E-1,-1.112106681E0,2.682703018E0,9.297284126E0,9.740285873E0
7.427271510E-1,-1.107318282E0,2.653972626E0,9.340379715E0,9.773045467E0
7.452405890E-1,-1.097741485E0,2.639607430E0,9.373898506E0,9.800129436E0
7.477540780E-1,-1.083376288E0,2.601300240E0,9.373898506E0,9.788280764E0
7.502675680E-1,-1.088164687E0,2.606088638E0,9.402628899E0,9.817598005E0
7.527810570E-1,-1.088164687E0,2.596511841E0,9.426570892E0,9.837998522E0
7.552945470E-1,-1.102529883E0,2.591723442E0,9.455301285E0,9.865866659E0
7.578080370E-1,-1.112106681E0,2.625242233E0,9.469666481E0,9.889553140E0
7.603215260E-1,-1.126471877E0,2.644395828E0,9.484031677E0,9.910026490E0
7.628350160E-1,-1.179144382E0,2.639607430E0,9.498396873E0,9.928617830E0
7.653485050E-1,-1.318008065E0,2.677914619E0,9.507973671E0,9.965437035E0
7.678619950E-1,-1.270123959E0,2.687491417E0,9.541492462E0,9.993793243E0
7.703754840E-1,-1.212663174E0,2.687491417E0,9.546280861E0,9.991228171E0
7.728889740E-1,-1.145625472E0,2.701856613E0,9.546280861E0,9.987190053E0
7.754024640E-1,-1.054645896E0,2.701856613E0,9.565434456E0,9.995491156E0
7.779159530E-1,-1.006761789E0,2.692279816E0,9.594164848E0,1.001548496E1
7.804294430E-1,-9.588778019E-1,2.677914619E0,9.613318443E0,1.002529625E1
7.829429320E-1,-9.349357486E-1,2.687491417E0,9.627683640E0,1.003937285E1
7.854564220E-1,-8.678981066E-1,2.663549423E0,9.627683640E0,1.002696539E1
7.879699120E-1,-8.535329103E-1,2.634819031E0,9.618106842E0,1.000893446E1
7.904834010E-1,-8.631097078E-1,2.596511841E0,9.594164848E0,9.976714451E0
7.929968910E-1,-8.870517015E-1,2.567781210E0,9.584588051E0,9.962162876E0
7.955102760E-1,-8.870517015E-1,2.539050817E0,9.551069260E0,9.922528094E0
7.980236620E-1,-8.774749041E-1,2.491166830E0,9.498396873E0,9.858773633E0
8.005369430E-1,-8.822633028E-1,2.467224836E0,9.484031677E0,9.839331470E0
8.030502240E-1,-8.678981066E-1,2.467224836E0,9.479243279E0,9.833437784E0
8.055635050E-1,-8.631097078E-1,2.443282843E0,9.479243279E0,9.827036306E0
8.080767870E-1,-8.678981066E-1,2.448071241E0,9.493608475E0,9.842504854E0
8.105900680E-1,-8.726865053E-1,2.467224836E0,9.493608475E0,9.847709480E0
8.131033490E-1,-8.822633028E-1,2.476801634E0,9.488820076E0,9.846351675E0
8.156166300E-1,-9.014169574E-1,2.495955229E0,9.469666481E0,9.834476514E0
8.181299120E-1,-9.062053561E-1,2.515108824E0,9.469666481E0,9.839794907E0
8.206431930E-1,-9.301473498E-1,2.534262419E0,9.460089684E0,9.837731289E0
8.231564740E-1,-1.021126986E0,2.539050817E0,9.445724487E0,9.834184789E0
8.256697550E-1,-1.049857497E0,2.548627615E0,9.455301285E0,9.848879422E0
8.281830370E-1,-1.021126986E0,2.548627615E0,9.445724487E0,9.836661737E0
8.306963180E-1,-9.780313969E-1,2.529474020E0,9.445724487E0,9.827334090E0
8.332095990E-1,-9.109937549E-1,2.524685621E0,9.464878082E0,9.838082345E0
8.357228800E-1,-8.678981066E-1,2.529474020E0,9.479243279E0,9.849240533E0
8.382361620E-1,-8.295909166E-1,2.539050817E0,9.484031677E0,9.853012585E0
8.407494430E-1,-8.104372621E-1,2.543839216E0,9.507973671E0,9.875701992E0
8.432627240E-1,-8.008604646E-1,2.543839216E0,9.551069260E0,9.916421706E0
