"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.219633340E-1,-5.805938840E-1,3.807977915E0,9.397840500E0,1.015663286E1
2.244759900E-1,-5.997475386E-1,3.865438700E0,9.297284126E0,1.008666474E1
2.269886460E-1,-5.949591398E-1,3.937264681E0,9.201516151E0,1.002616223E1
2.295011460E-1,-5.422866940E-1,4.013879299E0,9.134477615E0,9.992196115E0
2.320136460E-1,-5.374982953E-1,4.109647274E0,9.067440033E0,9.969783041E0
2.345261460E-1,-4.991910458E-1,4.219780445E0,9.005190849E0,9.957369178E0
2.370386980E-1,-4.513070285E-1,4.296394825E0,8.942941666E0,9.931711442E0
2.395513020E-1,-3.890577853E-1,4.387374401E0,8.871115685E0,9.904398699E0
2.420640110E-1,-3.459621370E-1,4.478354454E0,8.770559311E0,9.853834738E0
2.445768230E-1,-3.315969408E-1,4.497508049E0,8.684368134E0,9.785488494E0
2.470897400E-1,-2.885012925E-1,4.497508049E0,8.607753754E0,9.716184247E0
2.496027610E-1,-2.501940727E-1,4.463989258E0,8.555081367E0,9.652938121E0
2.521158340E-1,-2.214636505E-1,4.468777657E0,8.531139374E0,9.633242388E0
2.546289590E-1,-1.831564307E-1,4.440047264E0,8.555081367E0,9.640382938E0
2.571421360E-1,-1.400607973E-1,4.440047264E0,8.569446564E0,9.652411675E0
2.596553650E-1,-5.386953801E-2,4.406527996E0,8.588600159E0,9.653208979E0
2.621686460E-1,9.935937077E-2,4.344278812E0,8.593388557E0,9.629587612E0
2.646819270E-1,1.520318091E-1,4.296394825E0,8.531139374E0,9.553138813E0
2.671952090E-1,2.334346622E-1,4.291606426E0,8.421006203E0,9.454402304E0
2.697084900E-1,4.201824069E-1,4.162319660E0,8.368333817E0,9.355771966E0
2.722213550E-1,3.818751574E-1,4.191050053E0,8.229470253E0,9.243100661E0
2.747342190E-1,2.525882721E-1,4.238934040E0,8.042721748E0,9.094929123E0
2.772470320E-1,9.935937077E-2,4.305971622E0,7.903858185E0,9.001235365E0
2.797597400E-1,-2.513911761E-2,4.291606426E0,7.822455406E0,8.922405857E0
2.822724480E-1,-1.256955862E-1,4.277241230E0,7.798513412E0,8.895358529E0
2.847851570E-1,-2.070984542E-1,4.238934040E0,7.788936615E0,8.870117539E0
2.872978650E-1,-3.028665185E-1,4.181473255E0,7.769783020E0,8.828701767E0
2.898105730E-1,-3.172317147E-1,4.042609692E0,7.717110634E0,8.717633028E0
2.923232820E-1,-1.161187813E-1,3.827131510E0,7.731475830E0,8.627638013E0
2.948359900E-1,5.147533491E-2,3.635595322E0,7.697957039E0,8.513444992E0
2.973486980E-1,1.233013868E-1,3.558980942E0,7.544728279E0,8.342929544E0
2.998614070E-1,1.520318091E-1,3.535038710E0,7.386710644E0,8.190427735E0
3.023741150E-1,1.280897856E-1,3.530250311E0,7.319673061E0,8.127526560E0
3.048868230E-1,1.233013868E-1,3.501519918E0,7.286154270E0,8.084793691E0
3.073995320E-1,1.759738177E-1,3.458424330E0,7.319673061E0,8.097485990E0
3.099122400E-1,2.717418969E-1,3.420117140E0,7.482479095E0,8.231557466E0
3.124250000E-1,3.722983599E-1,3.400963545E0,7.726687431E0,8.450257852E0
3.149378130E-1,4.584896266E-1,3.377021551E0,8.033144951E0,8.726162106E0
3.174506770E-1,5.494692922E-1,3.362656355E0,8.363545418E0,9.030961534E0
3.199635940E-1,6.452373862E-1,3.343502760E0,8.631695747E0,9.279090121E0
3.224765630E-1,7.649474144E-1,3.329137564E0,8.775347710E0,9.416741947E0
3.249895840E-1,8.750807047E-1,3.314772367E0,8.823231697E0,9.465880818E0
3.275026570E-1,9.900023937E-1,3.324349165E0,8.799289703E0,9.458271586E0
3.300157820E-1,1.085770488E0,3.300406933E0,8.875904083E0,9.531697476E0
3.325289590E-1,1.195903778E0,3.233369350E0,9.048286438E0,9.682786307E0
3.350421360E-1,1.310825467E0,3.128024578E0,9.230246544E0,9.833628650E0
3.375553130E-1,1.387439847E0,3.070563793E0,9.278130531E0,9.871021097E0
3.400682820E-1,1.444900751E0,3.027467966E0,9.172784805E0,9.766948426E0
3.425810940E-1,1.507149935E0,3.041833162E0,9.024344444E0,9.641734417E0
3.450939070E-1,1.550245643E0,3.008314371E0,8.952518463E0,9.570830880E0
3.476067190E-1,1.588552833E0,2.979583979E0,8.986037254E0,9.599494066E0
3.501192710E-1,1.612494826E0,2.936488390E0,9.048286438E0,9.648553834E0
3.526318230E-1,1.641225219E0,2.821566820E0,9.115324020E0,9.682148085E0
3.551442710E-1,1.655590534E0,2.639607430E0,9.153631210E0,9.669409068E0
3.576567190E-1,1.679532528E0,2.452859640E0,9.148842812E0,9.619702424E0
3.601691670E-1,1.741781712E0,2.342726469E0,9.105747223E0,9.562259321E0
3.626816670E-1,1.832761407E0,2.313995838E0,9.053074837E0,9.522171765E0
3.651942190E-1,1.957259893E0,2.304419041E0,9.067440033E0,9.558225890E0
3.677068750E-1,2.091335297E0,2.290053844E0,9.124900818E0,9.637522756E0
3.702196360E-1,2.215833664E0,2.242169857E0,9.340379715E0,9.857988523E0
3.727325000E-1,2.316390038E0,2.132036686E0,9.733028412E0,1.022952029E1
3.752454690E-1,2.388216257E0,2.007538080E0,1.016398430E1,1.063204415E1
3.777585420E-1,2.469619036E0,1.892616391E0,1.045607758E1,1.090919673E1
3.802717190E-1,2.541445017E0,1.816002011E0,1.051353836E1,1.096773883E1
3.827850000E-1,2.589329243E0,1.792060018E0,1.040819359E1,1.087412520E1
3.852983860E-1,2.589329243E0,1.787271619E0,1.021186924E1,1.068556218E1
3.878118750E-1,2.594117641E0,1.792060018E0,9.996390343E0,1.048182929E1
3.903254170E-1,2.689885616E0,1.859097600E0,9.780912399E0,1.031300033E1
3.928390110E-1,2.665943623E0,1.868674397E0,9.527127266E0,1.006803622E1
3.953526050E-1,2.527079821E0,1.859097600E0,9.258976936E0,9.776043689E0
3.978657300E-1,2.378639460E0,1.844732404E0,9.053074837E0,9.540394505E0
4.003785940E-1,2.292448044E0,1.849520802E0,8.909422874E0,9.383701891E0
4.028913550E-1,2.220622063E0,1.844732404E0,8.804078102E0,9.265311177E0
4.054041150E-1,2.124854088E0,1.806425214E0,8.693944931E0,9.130326139E0
4.079168750E-1,2.043451071E0,1.763329506E0,8.650849342E0,9.062130962E0
4.104296360E-1,1.971625090E0,1.753752708E0,8.674791336E0,9.067246483E0
4.129423960E-1,1.904587507E0,1.734599113E0,8.789712906E0,9.159439973E0
4.154551570E-1,1.866280198E0,1.672349930E0,8.995614052E0,9.338138371E0
4.179679170E-1,1.847126603E0,1.629254222E0,9.191938400E0,9.516200795E0
4.204806770E-1,1.842338204E0,1.610100627E0,9.297284126E0,9.613850748E0
4.229934900E-1,1.842338204E0,1.567005038E0,9.397840500E0,9.704077540E0
4.255063020E-1,1.832761407E0,1.543063045E0,9.460089684E0,9.758757849E0
4.280191670E-1,1.823184609E0,1.538274646E0,9.517550468E0,9.811934464E0
4.305320840E-1,1.789665818E0,1.528697729E0,9.589376450E0,9.874004313E0
4.330450520E-1,1.799242616E0,1.504755735E0,9.675567627E0,9.955811002E0
4.355580730E-1,1.842338204E0,1.519120932E0,9.780912399E0,1.006817689E1
4.380711460E-1,1.851915002E0,1.547851443E0,9.838373184E0,1.013010465E1
4.405842710E-1,1.823184609E0,1.600523829E0,9.876680374E0,1.017027501E1
4.430974480E-1,1.789665818E0,1.686715126E0,9.876680374E0,1.017824773E1
4.456106250E-1,1.746570110E0,1.768117905E0,9.876680374E0,1.018457477E1
4.481238550E-1,1.727416515E0,1.916558504E0,9.895833969E0,1.022666584E1
4.506371360E-1,1.746570110E0,2.079364061E0,9.924564362E0,1.028937509E1
4.531504170E-1,1.617283225E0,2.194285870E0,9.919775963E0,1.028749001E1
4.556636980E-1,1.435323954E0,2.337938070E0,9.862315178E0,1.023676560E1
4.581769800E-1,1.286883354E0,2.495955229E0,9.809642792E0,1.020367350E1
4.606898960E-1,1.181538582E0,2.673126221E0,9.723451614E0,1.015318416E1
4.632026050E-1,1.171961784E0,2.792836189E0,9.661202431E0,1.012483387E1
4.657153130E-1,1.229422569E0,2.864662409E0,9.570222855E0,1.006513468E1
4.682280210E-1,1.148019671E0,2.984372377E0,9.426570892E0,9.954128111E0
4.707407300E-1,1.057040095E0,3.099294186E0,9.306860924E0,9.866134930E0
4.732534380E-1,9.900023937E-1,3.242946148E0,9.167996407E0,9.774914965E0
4.757661460E-1,9.756371975E-1,3.372233152E0,9.029132843E0,9.687572672E0
4.782788550E-1,9.660604000E-1,3.458424330E0,8.904634476E0,9.601379416E0
4.807915630E-1,9.421183467E-1,3.535038710E0,8.808866501E0,9.538354926E0
4.833043230E-1,9.516952038E-1,3.597288132E0,8.732252121E0,9.492019425E0
4.858171360E-1,9.181763530E-1,3.688267708E0,8.708310127E0,9.501633111E0
4.883300000E-1,8.990227580E-1,3.764882088E0,8.722675323E0,9.542936857E0
4.908428650E-1,9.947907925E-1,3.975571871E0,8.746617317E0,9.659093897E0
4.933557820E-1,1.109712481E0,4.200626850E0,8.775347710E0,9.792009761E0
4.958687500E-1,1.124077678E0,4.195838451E0,8.847173691E0,9.856018124E0
4.983817710E-1,1.167173386E0,4.147954464E0,8.918999672E0,9.905371023E0
5.008948440E-1,1.128866076E0,4.061763287E0,9.009979248E0,9.947461267E0
5.034079690E-1,1.095347285E0,3.975571871E0,9.057863235E0,9.952378799E0
5.059210940E-1,1.042674899E0,3.922899485E0,9.100958824E0,9.965127336E0
5.084342190E-1,9.708487988E-1,3.875015497E0,9.105747223E0,9.943486561E0
5.109473440E-1,8.271966577E-1,3.946841478E0,9.086593628E0,9.941227073E0
5.134604690E-1,7.457938194E-1,3.860650301E0,9.105747223E0,9.918440485E0
5.159735940E-1,7.793126702E-1,3.760093689E0,9.206304550E0,9.975052695E0
5.184867190E-1,7.888894677E-1,3.659537315E0,9.287707329E0,1.001379386E1
5.209998440E-1,7.457938194E-1,3.578134537E0,9.369110107E0,1.005681259E1
5.235129690E-1,6.979097724E-1,3.496731520E0,9.373898506E0,1.002916659E1
5.260260940E-1,6.404489279E-1,3.434482336E0,9.330802917E0,9.963419435E0
5.285392190E-1,4.920084476E-1,3.463212729E0,9.254188538E0,9.893225976E0
5.310523440E-1,4.249708056E-1,3.448847532E0,9.163208008E0,9.799976045E0
5.335654690E-1,4.489128292E-1,3.367444754E0,9.105747223E0,9.718839405E0
5.360785940E-1,4.489128292E-1,3.329137564E0,9.033921242E0,9.638278511E0
5.385917190E-1,3.339911401E-1,3.429693937E0,8.875904083E0,9.521345697E0
5.411048440E-1,2.861070931E-1,3.381809950E0,8.770559311E0,9.404318499E0
5.436179690E-1,2.765302956E-1,3.319560766E0,8.679579735E0,9.296830485E0
5.461310940E-1,2.908954918E-1,3.314772367E0,8.555081367E0,9.179420093E0
5.486442190E-1,3.196259141E-1,3.333925962E0,8.449736595E0,9.089294339E0
5.511573440E-1,3.100491166E-1,3.343502760E0,8.377910614E0,9.025770184E0
5.536704690E-1,2.669534981E-1,3.329137564E0,8.373122215E0,9.014632367E0
5.561835940E-1,2.238578647E-1,3.319560766E0,8.421006203E0,9.054443191E0
5.586967190E-1,1.951274425E-1,3.286041737E0,8.468890190E0,9.086156837E0
5.612098440E-1,1.807622313E-1,3.228580952E0,8.540716171E0,9.132373331E0
5.637229690E-1,1.663970202E-1,3.166331768E0,8.617330551E0,9.182141943E0
5.662355210E-1,1.807622313E-1,3.118447781E0,8.641272545E0,9.188524514E0
5.687480730E-1,1.951274425E-1,3.051409960E0,8.660426140E0,9.184343111E0
5.712606250E-1,1.855506301E-1,3.022679567E0,8.698733330E0,9.210807909E0
5.737732300E-1,2.094926536E-1,2.965218782E0,8.741828918E0,9.233416618E0
5.762858860E-1,2.047042400E-1,2.950853586E0,8.842385292E0,9.324012997E0
5.787985940E-1,2.094926536E-1,2.907757998E0,8.986037254E0,9.447105868E0
5.813113550E-1,1.903390288E-1,2.883816004E0,9.206304550E0,9.649283246E0
5.838241670E-1,1.903390288E-1,2.893392801E0,9.450512886E0,9.885350002E0
5.863370320E-1,2.047042400E-1,2.917334795E0,9.689932823E0,1.012163743E1
5.888499480E-1,2.334346622E-1,2.922123194E0,9.819219589E0,1.024745671E1
5.913629170E-1,2.861070931E-1,2.965218782E0,9.867103577E0,1.030699339E1
5.938759380E-1,3.244143426E-1,3.008314371E0,9.852738380E0,1.030687410E1
5.963890630E-1,3.100491166E-1,3.056198359E0,9.785700798E0,1.025653055E1
5.989022920E-1,2.861070931E-1,3.089717388E0,9.699509621E0,1.018374674E1
6.014155730E-1,2.956839204E-1,3.123236179E0,9.613318443E0,1.011226605E1
6.039289070E-1,3.004723191E-1,3.151966572E0,9.527127266E0,1.003948857E1
6.064422920E-1,3.148375154E-1,3.199850559E0,9.484031677E0,1.001424102E1
6.089557300E-1,2.908954918E-1,3.228580952E0,9.421782494E0,9.963851690E0
6.114692190E-1,2.669534981E-1,3.252522945E0,9.326014519E0,9.880522075E0
6.139827090E-1,2.621650994E-1,3.257311344E0,9.287707329E0,9.845827297E0
6.164961980E-1,2.573766708E-1,3.257311344E0,9.215881348E0,9.777974686E0
6.190095320E-1,2.621650994E-1,3.242946148E0,9.148842812E0,9.710136716E0
6.215228650E-1,2.382230759E-1,3.214215755E0,9.062651634E0,9.618710298E0
6.240360420E-1,2.477998734E-1,3.180696964E0,8.990825653E0,9.540083012E0
6.265488020E-1,2.382230759E-1,3.137601376E0,8.928576469E0,9.466824726E0
6.290615630E-1,2.382230759E-1,3.094505787E0,8.861538887E0,9.389333722E0
6.315743230E-1,2.238578647E-1,3.060986757E0,8.799289703E0,9.319187280E0
6.340870840E-1,2.142810524E-1,3.032256365E0,8.741828918E0,9.255272436E0
6.365998440E-1,1.903390288E-1,2.970007181E0,8.713098526E0,9.207348018E0
6.391126050E-1,1.951274425E-1,2.950853586E0,8.679579735E0,9.169553750E0
6.416253650E-1,2.142810524E-1,2.950853586E0,8.693944931E0,9.183579461E0
6.441381770E-1,2.430114746E-1,2.970007181E0,8.760982513E0,9.253907922E0
6.466510420E-1,2.621650994E-1,2.984372377E0,8.775347710E0,9.272644523E0
6.491639070E-1,1.999158412E-1,3.027467966E0,8.746617317E0,9.257907060E0
6.516767710E-1,1.185129806E-1,3.099294186E0,8.713098526E0,9.248662374E0
6.541896360E-1,7.062894851E-2,3.161543369E0,8.732252121E0,9.287226283E0
6.567025000E-1,-5.985504016E-3,3.209427357E0,8.751405716E0,9.321349784E0
6.592153650E-1,-7.302315533E-2,3.281253338E0,8.760982513E0,9.355574298E0
6.617280730E-1,-1.735796183E-1,3.353079557E0,8.804078102E0,9.422582641E0
6.642407820E-1,-2.597708702E-1,3.420117140E0,8.823231697E0,9.466472402E0
6.667534900E-1,-3.507505357E-1,3.458424330E0,8.842385292E0,9.501131640E0
6.692661980E-1,-4.273650050E-1,3.511096716E0,8.818443298E0,9.501335864E0
6.717789070E-1,-4.656722248E-1,3.568557739E0,8.823231697E0,9.528949183E0
6.742916150E-1,-4.800374508E-1,3.626018524E0,8.818443298E0,9.546904655E0
6.768043230E-1,-4.848258495E-1,3.659537315E0,8.784924507E0,9.529017161E0
6.793170320E-1,-4.513070285E-1,3.673902512E0,8.775347710E0,9.524072927E0
6.818297400E-1,-4.082113802E-1,3.726574898E0,8.751405716E0,9.520561906E0
6.843424480E-1,-3.938461840E-1,3.736151695E0,8.713098526E0,9.488520972E0
6.868551570E-1,-3.411737382E-1,3.774458885E0,8.655637741E0,9.448968415E0
6.893679170E-1,-2.597708702E-1,3.731363297E0,8.607753754E0,9.385306476E0
6.918807300E-1,-1.927332431E-1,3.750516891E0,8.559869766E0,9.347453850E0
6.943935940E-1,-2.214636505E-1,3.803189516E0,8.507197380E0,9.321250126E0
6.969065110E-1,-1.352723986E-1,3.822343111E0,8.488043785E0,9.309967389E0
6.994194800E-1,5.147533491E-2,3.779247284E0,8.464101791E0,9.269648261E0
7.019325000E-1,1.663970202E-1,3.788824081E0,8.430583000E0,9.244328294E0
7.044455210E-1,2.382230759E-1,3.827131510E0,8.406641006E0,9.239875477E0
7.069585420E-1,2.430114746E-1,3.851073503E0,8.349180222E0,9.197751469E0
7.094715630E-1,2.286462635E-1,3.913322687E0,8.334815025E0,9.210619690E0
7.119845840E-1,2.238578647E-1,3.970783472E0,8.353968620E0,9.252352427E0
7.144976050E-1,2.047042400E-1,4.018667698E0,8.363545418E0,9.281189894E0
7.170103650E-1,1.711854190E-1,4.047398090E0,8.377910614E0,9.305918655E0
7.195231250E-1,1.280897856E-1,4.071340084E0,8.377910614E0,9.315664406E0
7.220358860E-1,1.089361757E-1,4.128800869E0,8.387487411E0,9.349267821E0
7.245486460E-1,6.584054977E-2,4.181473255E0,8.392275810E0,9.376531706E0
7.270614070E-1,1.316810958E-2,4.191050053E0,8.444948196E0,9.427736949E0
7.295742190E-1,-1.197100850E-3,4.200626850E0,8.502408981E0,9.483471192E0
7.320870840E-1,-3.950432688E-2,4.200626850E0,8.564658165E0,9.539402288E0
7.346000000E-1,-7.781155407E-2,4.200626850E0,8.670002937E0,9.634327766E0
7.371129690E-1,-1.400607973E-1,4.181473255E0,8.732252121E0,9.682797257E0
7.396259900E-1,-1.831564307E-1,4.114435673E0,8.780136108E0,9.698088330E0
7.421390630E-1,-2.501940727E-1,4.028244495E0,8.799289703E0,9.680746359E0
7.446521880E-1,-3.124433160E-1,3.898957491E0,8.799289703E0,9.629485429E0
7.471653650E-1,-4.034229815E-1,3.793612480E0,8.756194115E0,9.551187420E0
7.496785420E-1,-4.560954273E-1,3.649960518E0,8.746617317E0,9.488601020E0
7.521917190E-1,-4.848258495E-1,3.496731520E0,8.751405716E0,9.436593105E0
7.547048960E-1,-5.566518903E-1,3.458424330E0,8.770559311E0,9.444218909E0
7.572180730E-1,-6.236895323E-1,3.381809950E0,8.780136108E0,9.429550215E0
7.597312500E-1,-6.332663298E-1,3.290830135E0,8.784924507E0,9.402419254E0
7.622444270E-1,-6.093243361E-1,3.166331768E0,8.804078102E0,9.375965243E0
7.647571880E-1,-5.853823423E-1,3.070563793E0,8.813654900E0,9.351553196E0
7.672699480E-1,-5.949591398E-1,3.051409960E0,8.804078102E0,9.336855485E0
7.697827090E-1,-6.428431273E-1,3.065775394E0,8.813654900E0,9.353755328E0
7.722954690E-1,-6.811503768E-1,3.065775394E0,8.832808495E0,9.374510681E0
7.748082300E-1,-7.003039718E-1,3.046621561E0,8.842385292E0,9.378704934E0
7.773209900E-1,-7.050924301E-1,3.094505787E0,8.904634476E0,9.453339968E0
7.798337500E-1,-7.146692276E-1,3.175908566E0,8.952518463E0,9.526003052E0
7.823465110E-1,-7.003039718E-1,3.266888142E0,9.019556046E0,9.618491308E0
7.848592710E-1,-6.332663298E-1,3.343502760E0,9.100958824E0,9.716351603E0
7.873720320E-1,-5.805938840E-1,3.396175146E0,9.167996407E0,9.794041709E0
7.898847920E-1,-4.848258495E-1,3.472789526E0,9.254188538E0,9.896228003E0
7.923975520E-1,-4.129997790E-1,3.558980942E0,9.345168114E0,1.000845049E1
7.949103130E-1,-3.411737382E-1,3.654748917E0,9.464878082E0,1.015172430E1
7.974230730E-1,-2.501940727E-1,3.697844505E0,9.570222855E0,1.026283667E1
7.999358860E-1,-1.400607973E-1,3.740940094E0,9.637260437E0,1.033881224E1
8.024487500E-1,-2.992752194E-2,3.721786499E0,9.713874817E0,1.040249751E1
8.049616670E-1,2.274491638E-2,3.726574898E0,9.737816811E0,1.042655044E1
8.074746360E-1,7.541735470E-2,3.721786499E0,9.752182007E0,1.043850738E1
8.099876050E-1,1.424549967E-1,3.664325714E0,9.747393608E0,1.041437749E1
8.125005730E-1,1.663970202E-1,3.597288132E0,9.718663216E0,1.036439022E1
8.150135420E-1,1.999158412E-1,3.496731520E0,9.670779228E0,1.028547853E1
8.175265110E-1,2.238578647E-1,3.415328741E0,9.584588051E0,1.017737249E1
8.200394800E-1,2.142810524E-1,3.329137564E0,9.474454880E0,1.004461889E1
8.225524480E-1,2.047042400E-1,3.247734547E0,9.378686905E0,9.927207642E0
8.250654170E-1,1.663970202E-1,3.180696964E0,9.215881348E0,9.750743057E0
8.275783860E-1,9.935937077E-2,3.084928989E0,8.837596893E0,9.361077823E0
8.300913550E-1,7.062894851E-2,3.027467966E0,8.540716171E0,9.061698707E0
8.326043230E-1,7.062894851E-2,3.032256365E0,8.425794601E0,8.955086922E0
8.351172920E-1,9.457096457E-2,3.089717388E0,8.416217804E0,8.965936612E0
8.376302610E-1,8.499415964E-2,3.147178173E0,8.406641006E0,8.976835048E0
8.401432300E-1,2.753331885E-2,3.185485363E0,8.306084633E0,8.896016918E0
8.426561980E-1,-1.017535701E-1,3.166331768E0,8.100182533E0,8.697641504E0
8.451691670E-1,-2.358288616E-1,3.156754971E0,7.870339394E0,8.483098453E0
8.476821360E-1,-3.028665185E-1,3.185485363E0,7.712322235E0,8.349787984E0
8.501951050E-1,-2.885012925E-1,3.228580952E0,7.712322235E0,8.365816291E0
8.527080730E-1,-2.501940727E-1,3.295618534E0,7.793725014E0,8.465568391E0
