"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.016542028E0,2.115277290E0,2.668337822E0,7.223905087E0,7.986189920E0
6.019054476E0,2.187103271E0,2.706645012E0,7.195174694E0,7.992489401E0
6.021566820E0,2.278082848E0,2.744952202E0,7.176021099E0,8.013719665E0
6.024079164E0,2.354697466E0,2.788047791E0,7.156867504E0,8.033589678E0
6.026591507E0,2.407369852E0,2.831143618E0,7.161655903E0,8.068464480E0
6.029103851E0,2.460042238E0,2.859874010E0,7.156867504E0,8.090206403E0
6.031616195E0,2.536656618E0,2.922123194E0,7.161655903E0,8.140193243E0
6.034128539E0,2.574964046E0,2.965218782E0,7.161655903E0,8.167758416E0
6.036640882E0,2.598906040E0,2.998737574E0,7.128137112E0,8.158252161E0
6.039153226E0,2.627636433E0,3.037044764E0,7.104195118E0,8.160741534E0
6.041665570E0,2.627636433E0,3.099294186E0,7.051522732E0,8.138431698E0
6.044177966E0,2.622848034E0,3.118447781E0,7.032369137E0,8.127623518E0
6.046690414E0,2.632424831E0,3.142389774E0,7.032369137E0,8.139931797E0
6.049202914E0,2.637213230E0,3.171120167E0,7.013215542E0,8.136097896E0
6.051715518E0,2.651578426E0,3.204638958E0,7.008427143E0,8.149762575E0
6.054228174E0,2.651578426E0,3.228580952E0,7.018003941E0,8.167434262E0
6.056740882E0,2.651578426E0,3.252522945E0,7.037157536E0,8.193372922E0
6.059253643E0,2.642001629E0,3.271676540E0,7.056311131E0,8.214351269E0
6.061766455E0,2.618059635E0,3.300406933E0,7.056311131E0,8.218177958E0
6.064279320E0,2.608482838E0,3.319560766E0,7.061099529E0,8.226955267E0
6.066792237E0,2.574964046E0,3.324349165E0,7.089829922E0,8.243022839E0
6.069305205E0,2.551021814E0,3.348291159E0,7.108983517E0,8.261743921E0
6.071818226E0,2.507926226E0,3.338714361E0,7.118560314E0,8.252915151E0
6.074331351E0,2.474407434E0,3.329137564E0,7.166444302E0,8.280324450E0
6.076844580E0,2.469619036E0,3.348291159E0,7.209539890E0,8.323913580E0
6.079357914E0,2.445677042E0,3.372233152E0,7.257423878E0,8.368004181E0
6.081871351E0,2.407369852E0,3.372233152E0,7.281365871E0,8.377689120E0
6.084384893E0,2.349909067E0,3.396175146E0,7.305307865E0,8.391877099E0
6.086898487E0,2.302024841E0,3.420117140E0,7.348403454E0,8.425885885E0
6.089412132E0,2.234987259E0,3.444059134E0,7.372345448E0,8.438494461E0
6.091925778E0,2.187103271E0,3.458424330E0,7.415441036E0,8.469526866E0
6.094439424E0,2.124854088E0,3.463212729E0,7.448959827E0,8.485036818E0
6.096953070E0,2.081758261E0,3.472789526E0,7.496844292E0,8.520367297E0
6.099466195E0,2.038662672E0,3.482366323E0,7.563881874E0,8.572941718E0
6.101979112E0,2.024297476E0,3.482366323E0,7.626131058E0,8.624530735E0
6.104492028E0,2.000355482E0,3.506308317E0,7.669226646E0,8.666755877E0
6.107004945E0,1.966836691E0,3.515885115E0,7.717110634E0,8.705382889E0
6.109517862E0,1.923741102E0,3.554192305E0,7.798513412E0,8.783500112E0
6.112030778E0,1.914164305E0,3.592499733E0,7.855974197E0,8.847960777E0
6.114543695E0,1.904587507E0,3.611653328E0,7.889492989E0,8.883444881E0
6.117056612E0,1.895010591E0,3.626018524E0,7.951742172E0,8.942554392E0
6.119569528E0,1.895010591E0,3.669114113E0,7.990049839E0,8.994129193E0
6.122082445E0,1.856703401E0,3.702632904E0,8.023568153E0,9.029644725E0
6.124595362E0,1.823184609E0,3.736151695E0,8.081028938E0,9.087676288E0
6.127108278E0,1.770512104E0,3.784035683E0,8.143278122E0,9.152410487E0
6.129621195E0,1.732204914E0,3.831919909E0,8.186373711E0,9.203306937E0
6.132134112E0,1.727416515E0,3.841496706E0,8.234258652E0,9.249004287E0
6.134647028E0,1.722628117E0,3.841496706E0,8.272565842E0,9.282235193E0
6.137159945E0,1.732204914E0,3.865438700E0,8.353968620E0,9.366479697E0
6.139672862E0,1.736993313E0,3.875015497E0,8.421006203E0,9.431131233E0
6.142185622E0,1.736993313E0,3.865438700E0,8.511985779E0,9.508557409E0
6.144698382E0,1.727416515E0,3.855861902E0,8.583811760E0,9.567312222E0
6.147211143E0,1.741781712E0,3.865438700E0,8.650849342E0,9.633930362E0
6.149723903E0,1.751358509E0,3.822343111E0,8.708310127E0,9.670172116E0
6.152236664E0,1.794454217E0,3.822343111E0,8.775347710E0,9.738434177E0
6.154749424E0,1.818396211E0,3.827131510E0,8.856750488E0,9.818122508E0
6.157262237E0,1.827973008E0,3.803189516E0,8.971672058E0,9.914465963E0
6.159775101E0,1.837549806E0,3.803189516E0,9.081805229E0,1.001598852E1
6.162288018E0,1.856703401E0,3.779247284E0,9.177573204E0,1.009742083E1
6.164800987E0,1.890222192E0,3.779247284E0,9.273342133E0,1.019070774E1
6.167314007E0,1.914164305E0,3.760093689E0,9.364321709E0,1.027097126E1
6.169827080E0,1.933317900E0,3.736151695E0,9.450512886E0,1.034450296E1
6.172340205E0,1.947683096E0,3.726574898E0,9.541492462E0,1.042693187E1
6.174853382E0,1.971625090E0,3.712209702E0,9.613318443E0,1.049207786E1
6.177366664E0,2.000355482E0,3.697844505E0,9.651625633E0,1.052755211E1
6.179879997E0,2.024297476E0,3.683479309E0,9.680356026E0,1.055343986E1
6.182393382E0,2.048239470E0,3.669114113E0,9.718663216E0,1.058820561E1
6.184906820E0,2.072181463E0,3.678690910E0,9.728240013E0,1.060496849E1
6.187420257E0,2.072181463E0,3.688267708E0,9.728240013E0,1.060829432E1
6.189933695E0,2.091335297E0,3.678690910E0,9.718663216E0,1.059994645E1
6.192447132E0,2.105700493E0,3.669114113E0,9.694721222E0,1.057752299E1
6.194960257E0,2.129642487E0,3.640383720E0,9.675567627E0,1.055482732E1
6.197473226E0,2.120065689E0,3.611653328E0,9.670779228E0,1.053862843E1
6.199986195E0,2.105700493E0,3.563769341E0,9.661202431E0,1.051062600E1
6.202499164E0,2.105700493E0,3.511096716E0,9.656414032E0,1.048847494E1
6.205012132E0,2.076969862E0,3.491943121E0,9.670779228E0,1.048958729E1
6.207525101E0,2.067393064E0,3.477577925E0,9.670779228E0,1.048292102E1
6.210038070E0,2.062604666E0,3.482366323E0,9.651625633E0,1.046590133E1
6.212551039E0,2.057816267E0,3.491943121E0,9.661202431E0,1.047697986E1
6.215064007E0,2.048239470E0,3.535038710E0,9.718663216E0,1.054249488E1
6.217576976E0,2.038662672E0,3.592499733E0,9.780912399E0,1.061736536E1
6.220089945E0,2.024297476E0,3.635595322E0,9.852738380E0,1.069540963E1
6.222602914E0,2.033874273E0,3.678690910E0,9.953294754E0,1.080451238E1
6.225115882E0,2.043451071E0,3.707421303E0,1.002512074E1,1.088226588E1
6.227628851E0,2.048239470E0,3.721786499E0,1.007300472E1,1.093217288E1
6.230141039E0,2.081758261E0,3.736151695E0,1.008736992E1,1.095662260E1
6.232653226E0,2.110488892E0,3.726574898E0,1.007779312E1,1.095004283E1
6.235165414E0,2.139219284E0,3.702632904E0,1.007300472E1,1.094308794E1
6.237677601E0,2.172738075E0,3.683479309E0,1.003948593E1,1.091238234E1
6.240189789E0,2.225410461E0,3.635595322E0,1.001554394E1,1.088490356E1
6.242701976E0,2.268506050E0,3.587711334E0,1.001075554E1,1.087350076E1
6.245214164E0,2.330755472E0,3.515885115E0,1.001554394E1,1.086761195E1
6.247726403E0,2.397793055E0,3.487154722E0,1.002512074E1,1.088176021E1
6.250238747E0,2.474407434E0,3.439270735E0,1.005863953E1,1.091455471E1
6.252751195E0,2.570175409E0,3.377021551E0,1.009694672E1,1.095255263E1
6.255263799E0,2.661155224E0,3.338714361E0,1.017356110E1,1.103313673E1
6.257776559E0,2.752134800E0,3.309983969E0,1.025017643E1,1.111738983E1
6.260289528E0,2.871845007E0,3.257311344E0,1.036030960E1,1.123359185E1
6.262802705E0,2.996343374E0,3.242946148E0,1.052311516E1,1.141186777E1
6.265316091E0,3.082534790E0,3.209427357E0,1.070507431E1,1.159314714E1
6.267829632E0,3.159149170E0,3.175908566E0,1.091576385E1,1.179917451E1
6.270343330E0,3.245340347E0,3.137601376E0,1.115997314E1,1.203834611E1
6.272857184E0,3.307589531E0,3.089717388E0,1.143770027E1,1.230071094E1
6.275371143E0,3.350685358E0,3.027467966E0,1.174894619E1,1.258691349E1
6.277885205E0,3.388992548E0,2.960430384E0,1.204103851E1,1.285441663E1
6.280399320E0,3.388992548E0,2.874239206E0,1.237622738E1,1.314981086E1
6.282913434E0,3.360262156E0,2.811989784E0,1.270662689E1,1.344087108E1
6.285427497E0,3.312378168E0,2.725798607E0,1.302266121E1,1.371100041E1
6.287940934E0,3.264493942E0,2.630030632E0,1.330038929E1,1.394540559E1
6.290454372E0,3.202244759E0,2.529474020E0,1.355417442E1,1.415514940E1
6.292967809E0,3.130418777E0,2.424129248E0,1.378401756E1,1.434137596E1
6.295481247E0,3.053804159E0,2.313995838E0,1.398513031E1,1.450048849E1
6.297994684E0,2.962824583E0,2.199074268E0,1.414793682E1,1.462116184E1
6.300508122E0,2.857479811E0,2.098517895E0,1.427722359E1,1.471081512E1
6.303021351E0,2.752134800E0,1.974019289E0,1.437777996E1,1.477130850E1
6.305534580E0,2.632424831E0,1.883039594E0,1.443524075E1,1.479363627E1
6.308047809E0,2.531868219E0,1.816002011E0,1.447833633E1,1.480980901E1
6.310560830E0,2.397793055E0,1.782483220E0,1.439693356E1,1.470368504E1
6.313073851E0,2.268506050E0,1.758541107E0,1.424849319E1,1.453472204E1
6.315586872E0,2.163161278E0,1.715445518E0,1.409526348E1,1.436309412E1
6.318099893E0,2.033874273E0,1.696291924E0,1.397555351E1,1.422428019E1
6.320612914E0,1.952471495E0,1.686715126E0,1.386542034E1,1.410344051E1
6.323125934E0,1.895010591E0,1.686715126E0,1.371697998E1,1.394960977E1
6.325638955E0,1.818396211E0,1.681926727E0,1.355417442E1,1.377864604E1
6.328151976E0,1.775300503E0,1.715445518E0,1.336742687E1,1.359347440E1
6.330665049E0,1.732204914E0,1.782483220E0,1.316152573E1,1.339416066E1
6.333178174E0,1.665167332E0,1.863885999E0,1.291252804E1,1.315219501E1
6.335691351E0,1.602918029E0,1.940500498E0,1.263001251E1,1.287835799E1
6.338204632E0,1.559822440E0,2.021903276E0,1.235707378E1,1.261817782E1
6.340717966E0,1.545457244E0,2.079364061E0,1.206976891E1,1.234469580E1
6.343231351E0,1.545457244E0,2.112883091E0,1.180640697E1,1.209313684E1
6.345744789E0,1.583764434E0,2.136825085E0,1.155262184E1,1.185484722E1
6.348258330E0,1.631648421E0,2.127248287E0,1.130841351E1,1.162186207E1
6.350771976E0,1.708262920E0,2.132036686E0,1.108335781E1,1.141510241E1
6.353285674E0,1.775300503E0,2.127248287E0,1.089661026E1,1.124335325E1
6.355799424E0,1.847126603E0,2.098517895E0,1.073380470E1,1.109189873E1
6.358313226E0,1.914164305E0,2.103306293E0,1.058536434E1,1.096074179E1
6.360827080E0,1.976413488E0,2.098517895E0,1.047044277E1,1.086002576E1
6.363340934E0,2.024297476E0,2.098517895E0,1.038903999E1,1.079044529E1
6.365854789E0,2.105700493E0,2.117671490E0,1.034594440E1,1.076833658E1
6.368368643E0,2.172738075E0,2.112883091E0,1.030763721E1,1.074394949E1
6.370882184E0,2.225410461E0,2.112883091E0,1.031721401E1,1.076390411E1
6.373395570E0,2.273294449E0,2.098517895E0,1.034115601E1,1.079403319E1
6.375908799E0,2.321178436E0,2.117671490E0,1.036988640E1,1.083544857E1
6.378422028E0,2.383427858E0,2.108094692E0,1.044650078E1,1.092035577E1
6.380935257E0,2.421735048E0,2.069787264E0,1.049917316E1,1.097184839E1
6.383448487E0,2.488772631E0,2.031480074E0,1.055663395E1,1.103464638E1
6.385961716E0,2.527079821E0,2.007538080E0,1.059494114E1,1.107560921E1
6.388474945E0,2.574964046E0,1.978807688E0,1.062367153E1,1.110893859E1
6.390988174E0,2.598906040E0,1.954865694E0,1.069070911E1,1.117439367E1
6.393501403E0,2.608482838E0,1.935712099E0,1.071465111E1,1.119620080E1
6.396014684E0,2.618059635E0,1.911770105E0,1.072901630E1,1.120807263E1
6.398528018E0,2.618059635E0,1.868674397E0,1.072422791E1,1.119621563E1
6.401041403E0,2.622848034E0,1.835155606E0,1.070028591E1,1.116885162E1
6.403554789E0,2.622848034E0,1.806425214E0,1.069549751E1,1.115957754E1
6.406068174E0,2.637213230E0,1.772906303E0,1.063324833E1,1.109793046E1
6.408581559E0,2.632424831E0,1.734599113E0,1.057578754E1,1.103565933E1
6.411094945E0,2.637213230E0,1.720233917E0,1.050874996E1,1.097032015E1
6.413608330E0,2.637213230E0,1.686715126E0,1.041777039E1,1.087795208E1
6.416121195E0,2.627636433E0,1.681926727E0,1.034594440E1,1.080610551E1
6.418633747E0,2.608482838E0,1.681926727E0,1.025496483E1,1.071435317E1
6.421146299E0,2.589329243E0,1.662773132E0,1.017356110E1,1.062877160E1
6.423658851E0,2.598906040E0,1.643619418E0,1.006342793E1,1.052275530E1
6.426171455E0,2.618059635E0,1.624465823E0,9.977236748E0,1.044214435E1
6.428684112E0,2.627636433E0,1.600523829E0,9.900622368E0,1.036766478E1
6.431196820E0,2.637213230E0,1.590947032E0,9.809642792E0,1.028178476E1
6.433709580E0,2.675520420E0,1.586158633E0,9.728240013E0,1.021337175E1
6.436222393E0,2.732981205E0,1.562216640E0,9.661202431E0,1.016112885E1
6.438735257E0,2.780865192E0,1.547851443E0,9.589376450E0,1.010372189E1
6.441248174E0,2.800018787E0,1.543063045E0,9.503185272E0,1.002654871E1
6.443761143E0,2.847903013E0,1.523909330E0,9.416994095E0,9.955532583E0
6.446274216E0,2.886210203E0,1.509544134E0,9.354744911E0,9.905563345E0
6.448787393E0,2.938882589E0,1.499967337E0,9.311649323E0,9.878954701E0
6.451300674E0,2.972401381E0,1.476025343E0,9.258976936E0,9.835775246E0
6.453814112E0,2.996343374E0,1.471236944E0,9.215881348E0,9.801789672E0
6.456327705E0,3.015496969E0,1.495178938E0,9.172784805E0,9.770811794E0
6.458841455E0,3.029862165E0,1.499967337E0,9.129689217E0,9.735563258E0
6.461355309E0,3.039438963E0,1.476025343E0,9.057863235E0,9.667560520E0
6.463869268E0,3.025073767E0,1.466448545E0,8.981248856E0,9.589805714E0
6.466383330E0,3.001131773E0,1.466448545E0,8.895057678E0,9.501542735E0
6.468897445E0,2.972401381E0,1.456871748E0,8.832808495E0,9.432717061E0
6.471411612E0,2.929305792E0,1.452083349E0,8.756194115E0,9.346673946E0
6.473925830E0,2.876633406E0,1.452083349E0,8.665214539E0,9.244972082E0
6.476440049E0,2.833537817E0,1.437718153E0,8.569446564E0,9.139550561E0
6.478954112E0,2.766499996E0,1.428141356E0,8.444948196E0,9.000569982E0
6.481467601E0,2.699462414E0,1.413776159E0,8.344391823E0,8.883396605E0
6.483980934E0,2.646790028E0,1.399410844E0,8.253412247E0,8.779673221E0
6.486493955E0,2.560598612E0,1.380257249E0,8.148066521E0,8.651749150E0
6.489006976E0,2.474407434E0,1.361103654E0,8.033144951E0,8.515087381E0
6.491519945E0,2.412158251E0,1.351526856E0,7.927800179E0,8.396138871E0
6.494032914E0,2.311601639E0,1.337161660E0,7.822455406E0,8.265731185E0
6.496545882E0,2.239775658E0,1.341950059E0,7.731475830E0,8.160462209E0
6.499058903E0,2.187103271E0,1.327584863E0,7.621342659E0,8.039326229E0
6.501571976E0,2.129642487E0,1.337161660E0,7.539939880E0,7.948211863E0
6.504085101E0,2.067393064E0,1.327584863E0,7.401075840E0,7.798238214E0
6.506598278E0,1.990778685E0,1.322796464E0,7.295731068E0,7.677283508E0
6.509111507E0,1.909375906E0,1.308431268E0,7.219116688E0,7.581118287E0
6.511624789E0,1.856703401E0,1.294066072E0,7.152079105E0,7.501612496E0
6.514138122E0,1.789665818E0,1.289277673E0,7.094618320E0,7.429586110E0
6.516651507E0,1.722628117E0,1.313219666E0,7.065887928E0,7.390450983E0
6.519164945E0,1.655590534E0,1.313219666E0,7.051522732E0,7.361351693E0
6.521678434E0,1.588552833E0,1.327584863E0,7.027580738E0,7.326177223E0
6.524191976E0,1.516726732E0,1.327584863E0,7.003638744E0,7.287928184E0
6.526705518E0,1.459265947E0,1.327584863E0,6.998850346E0,7.271577878E0
6.529219059E0,1.416170359E0,1.351526856E0,6.984484673E0,7.253632846E0
6.531732601E0,1.373074651E0,1.365892053E0,6.989273548E0,7.252650538E0
6.534246091E0,1.373074651E0,1.332373261E0,6.974907875E0,7.232557803E0
6.536759112E0,1.325190663E0,1.341950059E0,6.984484673E0,7.234637959E0
6.539272132E0,1.301248670E0,1.361103654E0,6.998850346E0,7.247741539E0
6.541785153E0,1.248576164E0,1.380257249E0,7.018003941E0,7.260608227E0
6.544298174E0,1.224634171E0,1.365892053E0,7.056311131E0,7.290879009E0
6.546811195E0,1.205480576E0,1.380257249E0,7.080253124E0,7.313568062E0
6.549324216E0,1.200692177E0,1.385045648E0,7.108983517E0,7.341502557E0
6.551837237E0,1.210268974E0,1.408987641E0,7.128137112E0,7.366161541E0
6.554350257E0,1.181538582E0,1.423352957E0,7.142502308E0,7.378164154E0
6.556863278E0,1.138442874E0,1.423352957E0,7.156867504E0,7.385305565E0
6.559376299E0,1.104924083E0,1.428141356E0,7.156867504E0,7.381137950E0
6.561889320E0,1.071405292E0,1.437718153E0,7.171232700E0,7.391990343E0
6.564402341E0,1.028309584E0,1.471236944E0,7.171232700E0,7.392464893E0
6.566915362E0,9.804255962E-1,1.466448545E0,7.156867504E0,7.371055430E0
6.569428122E0,9.373299479E-1,1.476025343E0,7.142502308E0,7.353405841E0
6.571940570E0,9.181763530E-1,1.476025343E0,7.142502308E0,7.350988903E0
6.574452914E0,9.038111567E-1,1.490390539E0,7.132925510E0,7.342803613E0
6.576965205E0,8.894459605E-1,1.495178938E0,7.137713909E0,7.346675032E0
6.579477445E0,8.511387110E-1,1.504755735E0,7.123348713E0,7.330131228E0
6.581989684E0,8.463503122E-1,1.519120932E0,7.161655903E0,7.369759326E0
6.584501924E0,8.463503122E-1,1.514332533E0,7.152079105E0,7.359466516E0
6.587014216E0,8.271966577E-1,1.509544134E0,7.142502308E0,7.346993740E0
6.589526559E0,8.128314614E-1,1.528697729E0,7.147290707E0,7.354004091E0
6.592038955E0,8.032546639E-1,1.528697729E0,7.147290707E0,7.352951737E0
6.594551403E0,8.080430627E-1,1.538274646E0,7.156867504E0,7.364779355E0
6.597063903E0,8.032546639E-1,1.528697729E0,7.161655903E0,7.366915913E0
6.599576455E0,7.888894677E-1,1.523909330E0,7.185597897E0,7.387656149E0
6.602089059E0,7.793126702E-1,1.528697729E0,7.195174694E0,7.396944225E0
6.604601716E0,7.553706169E-1,1.523909330E0,7.190386295E0,7.388811778E0
6.607114424E0,7.457938194E-1,1.533486247E0,7.204751492E0,7.403798521E0
6.609627184E0,7.170634270E-1,1.514332533E0,7.238270283E0,7.429666188E0
6.612139997E0,7.026981711E-1,1.504755735E0,7.238270283E0,7.426347099E0
6.614652809E0,6.787561774E-1,1.495178938E0,7.276577473E0,7.459547555E0
6.617165622E0,6.643909812E-1,1.471236944E0,7.300519466E0,7.476866857E0
6.619678434E0,6.260837317E-1,1.471236944E0,7.305307865E0,7.478237893E0
6.622191247E0,6.165069342E-1,1.456871748E0,7.338826656E0,7.507391876E0
6.624704059E0,6.117185354E-1,1.408987641E0,7.372345448E0,7.530665518E0
6.627216872E0,5.973533392E-1,1.375468850E0,7.377133846E0,7.528004341E0
6.629729320E0,6.021417379E-1,1.365892053E0,7.391499043E0,7.540722370E0
6.632241768E0,6.069301367E-1,1.327584863E0,7.415441036E0,7.557751750E0
6.634754268E0,6.021417379E-1,1.294066072E0,7.429806232E0,7.565659411E0
6.637266820E0,6.117185354E-1,1.260547161E0,7.448959827E0,7.579589779E0
6.639779424E0,6.117185354E-1,1.241393566E0,7.458536625E0,7.585843799E0
6.642292132E0,6.021417379E-1,1.227028370E0,7.463325024E0,7.587449750E0
6.644804945E0,5.877765417E-1,1.198297977E0,7.453748226E0,7.572302287E0
6.647317914E0,5.877765417E-1,1.193509579E0,7.448959827E0,7.566832157E0
6.649831039E0,5.829881430E-1,1.179144382E0,7.444171429E0,7.559493694E0
6.652344320E0,5.829881430E-1,1.179144382E0,7.444171429E0,7.559493694E0
6.654857757E0,5.638344884E-1,1.169567585E0,7.439383030E0,7.551835375E0
6.657371351E0,5.734112859E-1,1.179144382E0,7.439383030E0,7.554045396E0
6.659885101E0,5.734112859E-1,1.193509579E0,7.415441036E0,7.532730672E0
6.662398955E0,5.638344884E-1,1.212663174E0,7.396287441E0,7.516217747E0
6.664912914E0,5.494692922E-1,1.227028370E0,7.381922245E0,7.503351995E0
6.667426924E0,5.159504414E-1,1.241393566E0,7.348403454E0,7.470361180E0
6.669940934E0,4.584896266E-1,1.270123959E0,7.300519466E0,7.424352638E0
6.672454945E0,4.201824069E-1,1.337161660E0,7.271789074E0,7.405637778E0
6.674968851E0,3.675099611E-1,1.380257249E0,7.228693485E0,7.368458668E0
6.677482184E0,3.435679376E-1,1.437718153E0,7.204751492E0,7.354829466E0
6.679995414E0,2.813186944E-1,1.495178938E0,7.156867504E0,7.316792517E0
6.682508643E0,2.430114746E-1,1.538274646E0,7.171232700E0,7.338386874E0
6.685021872E0,2.238578647E-1,1.571793437E0,7.176021099E0,7.349552760E0
6.687535101E0,1.759738177E-1,1.614889026E0,7.166444302E0,7.348248586E0
6.690048330E0,1.472434103E-1,1.638831019E0,7.185597897E0,7.371584963E0
6.692561612E0,1.280897856E-1,1.667561531E0,7.185597897E0,7.377668032E0
6.695074945E0,5.626374111E-2,1.691503525E0,7.214328289E0,7.410187747E0
6.697588330E0,2.274491638E-2,1.705868721E0,7.252635479E0,7.450585669E0
6.700101768E0,-5.985504016E-3,1.729810715E0,7.295731068E0,7.497997916E0
6.702615257E0,-3.950432688E-2,1.753752708E0,7.372345448E0,7.578171716E0
6.705128747E0,-5.865794048E-2,1.763329506E0,7.420229435E0,7.627094897E0
6.707642237E0,-8.259996027E-2,1.787271619E0,7.472901821E0,7.684102044E0
6.710155726E0,-1.304839998E-1,1.796848416E0,7.535151482E0,7.747528519E0
6.712669268E0,-1.352723986E-1,1.801636815E0,7.583035469E0,7.795294783E0
6.715182862E0,-1.687912196E-1,1.806425214E0,7.630919456E0,7.843633997E0
6.717696507E0,-1.975216419E-1,1.816002011E0,7.702745438E0,7.916385879E0
6.720210205E0,-2.166752517E-1,1.839944005E0,7.769783020E0,7.987607294E0
6.722723903E0,-2.501940727E-1,1.844732404E0,7.812878609E0,8.031606743E0
6.725237601E0,-2.885012925E-1,1.863885999E0,7.822455406E0,8.046621191E0
6.727751195E0,-3.172317147E-1,1.849520802E0,7.836820602E0,8.058357172E0
6.730264476E0,-3.507505357E-1,1.883039594E0,7.870339394E0,8.100068285E0
6.732777497E0,-3.986345828E-1,1.887827992E0,7.899069786E0,8.131304172E0
6.735290518E0,-4.513070285E-1,1.902193308E0,7.932588577E0,8.169943632E0
6.737803434E0,-4.896142483E-1,1.921346903E0,7.942165375E0,8.185920038E0
6.740316299E0,-5.279214978E-1,1.964442492E0,7.927800179E0,8.184604516E0
6.742829164E0,-5.758054852E-1,1.974019289E0,7.927800179E0,8.190135517E0
6.745342028E0,-6.189011335E-1,1.997961283E0,7.932588577E0,8.203709492E0
6.747854893E0,-6.667851806E-1,2.026691675E0,7.946953773E0,8.228375046E0
6.750367757E0,-6.955155730E-1,2.069787264E0,7.985261440E0,8.278415398E0
6.752880674E0,-7.003039718E-1,2.122459888E0,7.990049839E0,8.296755876E0
6.755393643E0,-7.242460251E-1,2.146401882E0,7.985261440E0,8.300359848E0
6.757906612E0,-7.529764175E-1,2.189497471E0,7.990049839E0,8.318760069E0
6.760419580E0,-7.625532150E-1,2.232593060E0,7.946953773E0,8.289754728E0
6.762931872E0,-7.529764175E-1,2.266111851E0,7.932588577E0,8.284213779E0
6.765444007E0,-7.721300721E-1,2.313995838E0,7.918223381E0,8.285470602E0
6.767956143E0,-7.769184709E-1,2.357091665E0,7.889492989E0,8.270645866E0
6.770468330E0,-7.864952683E-1,2.400187254E0,7.865550995E0,8.261135885E0
6.772980570E0,-7.529764175E-1,2.433706045E0,7.855974197E0,8.258706266E0
6.775492914E0,-7.194576263E-1,2.491166830E0,7.851185799E0,8.268291837E0
6.778005362E0,-6.715735793E-1,2.553416014E0,7.875127792E0,8.305936561E0
6.780517966E0,-6.189011335E-1,2.606088638E0,7.899069786E0,8.340865668E0
6.783030726E0,-5.470750928E-1,2.644395828E0,7.913434982E0,8.361493507E0
6.785543643E0,-4.752490520E-1,2.682703018E0,7.923011780E0,8.378357405E0
6.788056768E0,-4.034229815E-1,2.744952202E0,7.937376976E0,8.408297447E0
6.790570101E0,-3.411737382E-1,2.797624588E0,7.985261440E0,8.468028290E0
6.793083643E0,-2.693476975E-1,2.850297213E0,8.033144951E0,8.528080686E0
6.795597393E0,-2.214636505E-1,2.922123194E0,8.071452141E0,8.586977918E0
6.798111351E0,-1.448491961E-1,2.965218782E0,8.090605736E0,8.618085918E0
6.800625466E0,-7.302315533E-2,2.993949175E0,8.090605736E0,8.627106422E0
6.803139737E0,2.274491638E-2,3.022679567E0,8.090605736E0,8.636840294E0
6.805654112E0,7.541735470E-2,3.070563793E0,8.109759331E0,8.671922866E0
6.808168539E0,1.280897856E-1,3.075352192E0,8.143278122E0,8.705583075E0
6.810682966E0,1.807622313E-1,3.123236179E0,8.152854919E0,8.732486619E0
6.813197393E0,2.238578647E-1,3.151966572E0,8.186373711E0,8.775062401E0
6.815710518E0,2.525882721E-1,3.185485363E0,8.205527306E0,8.805781975E0
6.818223643E0,3.100491166E-1,3.214215755E0,8.234258652E0,8.844791061E0
6.820736768E0,3.339911401E-1,3.238157749E0,8.262989044E0,8.881115000E0
6.823249893E0,3.675099611E-1,3.266888142E0,8.277354240E0,8.906301978E0
6.825763018E0,3.962403834E-1,3.300406933E0,8.325238228E0,8.964333992E0
6.828276195E0,4.297592044E-1,3.329137564E0,8.377910614E0,9.025366261E0
6.830789424E0,4.824316502E-1,3.338714361E0,8.411429405E0,9.062665089E0
6.833302705E0,5.255272985E-1,3.357867956E0,8.492832184E0,9.147658425E0
6.835816039E0,5.446808934E-1,3.372233152E0,8.574234962E0,9.229633736E0
6.838329372E0,5.734112859E-1,3.377021551E0,8.650849342E0,9.304314559E0
6.840842705E0,5.877765417E-1,3.400963545E0,8.741828918E0,9.398489620E0
6.843356039E0,5.973533392E-1,3.424905539E0,8.832808495E0,9.492381938E0
6.845869372E0,5.973533392E-1,3.448847532E0,8.904634476E0,9.567857412E0
6.848382705E0,5.781996846E-1,3.477577925E0,9.014767647E0,9.679560880E0
6.850896039E0,5.494692922E-1,3.511096716E0,9.134477615E0,9.801448768E0
6.853409372E0,5.303156972E-1,3.535038710E0,9.249400139E0,9.916104898E0
6.855922705E0,5.255272985E-1,3.554192305E0,9.359533310E0,1.002543394E1
6.858436039E0,5.063736439E-1,3.573346138E0,9.474454880E0,1.013856559E1
6.860949372E0,4.680664241E-1,3.578134537E0,9.565434456E0,1.022348616E1
6.863462549E0,4.201824069E-1,3.592499733E0,9.627683640E0,1.028469250E1
6.865975726E0,3.962403834E-1,3.597288132E0,9.665990829E0,1.032128224E1
6.868488799E0,3.627215624E-1,3.602076530E0,9.728240013E0,1.038003738E1
6.871001768E0,3.483563364E-1,3.592499733E0,9.780912399E0,1.042562487E1
6.873514580E0,3.148375154E-1,3.592499733E0,9.824007988E0,1.046500406E1
6.876027132E0,2.669534981E-1,3.597288132E0,9.843161583E0,1.048329986E1
6.878539684E0,2.334346622E-1,3.606864929E0,9.867103577E0,1.050826814E1
