"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.742215190E-1,-1.413776159E0,3.970783472E0,8.703521729E0,9.670427855E0
2.767346960E-1,-1.413776159E0,4.004302502E0,8.746617317E0,9.722989049E0
2.792478730E-1,-1.428141356E0,4.052186489E0,8.760982513E0,9.757797788E0
2.817610500E-1,-1.432929754E0,4.061763287E0,8.775347710E0,9.775373962E0
2.842742270E-1,-1.432929754E0,4.076128483E0,8.770559311E0,9.777055882E0
2.867874040E-1,-1.442506552E0,4.095282078E0,8.741828918E0,9.760724015E0
2.893006340E-1,-1.428141356E0,4.080916882E0,8.708310127E0,9.722558079E0
2.918138630E-1,-1.413776159E0,4.085705280E0,8.684368134E0,9.701030901E0
2.943270920E-1,-1.413776159E0,4.090493679E0,8.641272545E0,9.664496508E0
2.968403210E-1,-1.408987641E0,4.080916882E0,8.569446564E0,9.595548091E0
2.993535500E-1,-1.499967337E0,4.205415249E0,8.330026627E0,9.451177864E0
3.018667790E-1,-1.471236944E0,4.219780445E0,8.377910614E0,9.495286800E0
3.043799570E-1,-1.370680451E0,4.152742863E0,8.440159798E0,9.505805363E0
3.068930820E-1,-1.308431268E0,4.080916882E0,8.468890190E0,9.491468592E0
3.094062070E-1,-1.246181965E0,4.047398090E0,8.507197380E0,9.502989427E0
3.119193320E-1,-1.203086376E0,4.114435673E0,8.583811760E0,9.594676757E0
3.144324570E-1,-1.169567585E0,4.095282078E0,8.593388557E0,9.590909786E0
3.169455820E-1,-1.150413871E0,4.033032894E0,8.574234962E0,9.544962629E0
3.194586540E-1,-1.136048675E0,3.985148668E0,8.602965355E0,9.548980542E0
3.219715710E-1,-1.131260276E0,3.937264681E0,8.607753754E0,9.532849923E0
3.244843840E-1,-1.126471877E0,3.884592295E0,8.607753754E0,9.510647763E0
3.269971440E-1,-1.116895080E0,3.846285105E0,8.607753754E0,9.493934296E0
3.295099040E-1,-1.059434295E0,3.760093689E0,8.646060944E0,9.487627491E0
3.320226650E-1,-9.540894032E-1,3.592499733E0,8.684368134E0,9.446406237E0
3.345354250E-1,-9.205705523E-1,3.496731520E0,8.674791336E0,9.398222501E0
3.370481860E-1,-9.349357486E-1,3.439270735E0,8.626907349E0,9.334142620E0
3.395609460E-1,-9.445125461E-1,3.381809950E0,8.545504570E0,9.238744008E0
3.420737070E-1,-9.588778019E-1,3.314772367E0,8.569446564E0,9.238104616E0
3.445864670E-1,-9.540894032E-1,3.271676540E0,8.626907349E0,9.275650078E0
3.470992270E-1,-9.588778019E-1,3.238157749E0,8.727463722E0,9.358083953E0
3.496119880E-1,-9.971849918E-1,3.233369350E0,8.808866501E0,9.436375591E0
3.521247480E-1,-9.923965931E-1,3.223792553E0,8.938153267E0,9.553443005E0
3.546375090E-1,-1.035492182E0,3.290830135E0,9.072228432E0,9.706036047E0
3.571502690E-1,-1.064222693E0,3.377021551E0,9.196727753E0,9.854777819E0
3.596630290E-1,-1.083376288E0,3.439270735E0,9.206304550E0,9.887281266E0
3.621757380E-1,-1.126471877E0,3.496731520E0,9.153631210E0,9.863317624E0
3.646884460E-1,-1.159990668E0,3.606864929E0,9.124900818E0,9.880226106E0
3.672011540E-1,-1.217451572E0,3.697844505E0,9.086593628E0,9.885465395E0
3.697138630E-1,-1.265335560E0,3.793612480E0,9.038709641E0,9.883867750E0
3.722266230E-1,-1.289277673E0,3.855861902E0,9.043498039E0,9.915380210E0
3.747394360E-1,-1.332373261E0,3.865438700E0,9.072228432E0,9.950988070E0
3.772523000E-1,-1.346738458E0,3.889380693E0,9.067440033E0,9.957884083E0
3.797652170E-1,-1.365892053E0,3.922899485E0,9.043498039E0,9.951867074E0
3.822781860E-1,-1.375468850E0,3.946841478E0,9.033921242E0,9.953954250E0
3.847912070E-1,-1.394622445E0,3.922899485E0,9.048286438E0,9.960200781E0
3.873042790E-1,-1.380257249E0,3.903745890E0,9.100958824E0,9.998589579E0
3.898174040E-1,-1.380257249E0,3.894169092E0,9.096170425E0,9.990494452E0
3.923305820E-1,-1.380257249E0,3.846285105E0,9.100958824E0,9.976295440E0
3.948438110E-1,-1.370680451E0,3.812766314E0,9.110535622E0,9.970848067E0
3.973571440E-1,-1.346738458E0,3.779247284E0,9.134477615E0,9.976727711E0
3.998705820E-1,-1.318008065E0,3.669114113E0,9.129689217E0,9.927273988E0
4.023841230E-1,-1.308431268E0,3.606864929E0,9.110535622E0,9.885510928E0
4.048977690E-1,-1.332373261E0,3.640383720E0,9.081805229E0,9.874553071E0
4.074115190E-1,-1.418564558E0,3.716998100E0,8.933364868E0,9.779233515E0
4.099253210E-1,-1.413776159E0,3.726574898E0,8.938153267E0,9.786557481E0
4.124391750E-1,-1.284489155E0,3.645172119E0,9.009979248E0,9.803923613E0
4.149530290E-1,-1.255758762E0,3.573346138E0,8.990825653E0,9.756058559E0
4.174668840E-1,-1.246181965E0,3.496731520E0,8.976460457E0,9.713750210E0
4.199804770E-1,-1.327584863E0,3.453635931E0,8.947730064E0,9.682559373E0
4.224937590E-1,-1.408987641E0,3.515885115E0,8.823231697E0,9.601880644E0
4.250068840E-1,-1.308431268E0,3.477577925E0,8.909422874E0,9.653152675E0
4.275200090E-1,-1.140837073E0,3.396175146E0,9.043498039E0,9.727300326E0
4.300331340E-1,-1.092953086E0,3.377021551E0,9.091382027E0,9.759715578E0
4.325462590E-1,-1.107318282E0,3.434482336E0,9.100958824E0,9.790264257E0
4.350593840E-1,-1.131260276E0,3.415328741E0,9.134477615E0,9.817479388E0
4.375725090E-1,-1.183932781E0,3.410540342E0,9.139266014E0,9.826477779E0
4.400856340E-1,-1.260547161E0,3.472789526E0,9.124900818E0,9.844443162E0
4.425987590E-1,-1.227028370E0,3.477577925E0,9.191938400E0,9.904083925E0
4.451118840E-1,-1.159990668E0,3.415328741E0,9.201516151E0,9.883215481E0
4.476250090E-1,-1.092953086E0,3.357867956E0,9.182361603E0,9.837966673E0
4.501381340E-1,-1.025915384E0,3.266888142E0,9.177573204E0,9.795555646E0
4.526512590E-1,-9.253589511E-1,3.190273762E0,9.153631210E0,9.737715348E0
4.551643840E-1,-8.295909166E-1,3.156754971E0,9.100958824E0,9.668545628E0
4.576775090E-1,-7.721300721E-1,3.190273762E0,9.077016830E0,9.652267405E0
4.601906340E-1,-7.577648163E-1,3.257311344E0,9.043498039E0,9.642050689E0
4.627037590E-1,-7.577648163E-1,3.295618534E0,9.005190849E0,9.619187662E0
4.652169360E-1,-7.817068696E-1,3.281253338E0,8.966883659E0,9.580328369E0
4.677301650E-1,-8.870517015E-1,3.276464939E0,8.890269279E0,9.516247742E0
4.702433940E-1,-9.109937549E-1,3.329137564E0,8.847173691E0,9.496607229E0
4.727566230E-1,-8.774749041E-1,3.333925962E0,8.856750488E0,9.504054595E0
4.752698520E-1,-8.200140595E-1,3.372233152E0,8.880692482E0,9.534730119E0
4.777830820E-1,-7.817068696E-1,3.391386747E0,8.981248856E0,9.631998791E0
4.802963110E-1,-7.577648163E-1,3.396175146E0,9.062651634E0,9.707722070E0
4.828092790E-1,-7.864952683E-1,3.377021551E0,9.105747223E0,9.743586704E0
4.853221960E-1,-8.200140595E-1,3.377021551E0,9.144054413E0,9.782148472E0
4.878351130E-1,-8.008604646E-1,3.357867956E0,9.201516151E0,9.827744104E0
4.903480290E-1,-8.008604646E-1,3.333925962E0,9.239823341E0,9.855494670E0
4.928609460E-1,-8.056488633E-1,3.329137564E0,9.230246544E0,9.845287110E0
4.953738630E-1,-7.960720658E-1,3.333925962E0,9.249400139E0,9.864086171E0
4.978868320E-1,-8.152256608E-1,3.343502760E0,9.235034943E0,9.855428655E0
5.003999040E-1,-8.631097078E-1,3.386598349E0,9.249400139E0,9.887639237E0
5.029130820E-1,-8.774749041E-1,3.405751944E0,9.235034943E0,9.882053375E0
5.054263630E-1,-8.439561129E-1,3.377021551E0,9.206304550E0,9.842386903E0
5.079397480E-1,-5.901707411E-1,2.730587006E0,8.971672058E0,9.396558222E0
5.104532380E-1,-4.704606235E-1,2.376245260E0,9.024344444E0,9.343803689E0
5.129667790E-1,-6.284779310E-1,2.357091665E0,9.038709641E0,9.362111813E0
5.154803730E-1,-7.481880188E-1,2.381033659E0,8.899846077E0,9.243179474E0
5.179940190E-1,-8.152256608E-1,2.481590033E0,8.918999672E0,9.293623465E0
5.205076650E-1,-8.918401599E-1,2.625242233E0,9.057863235E0,9.472706163E0
5.230213110E-1,-9.445125461E-1,2.802412987E0,9.206304550E0,9.669625948E0
5.255349570E-1,-1.001973391E0,3.003525972E0,9.450512886E0,9.966810561E0
5.280482380E-1,-9.445125461E-1,3.161543369E0,9.943717957E0,1.047687870E1
5.305612590E-1,-9.301473498E-1,3.281253338E0,1.025975323E1,1.081176830E1
5.330742790E-1,-1.073799491E0,3.420117140E0,1.045607758E1,1.105349740E1
5.355873000E-1,-1.341950059E0,3.592499733E0,1.055663395E1,1.123162520E1
5.381003210E-1,-1.576581836E0,3.712209702E0,1.073380470E1,1.146650228E1
5.406133420E-1,-1.725022316E0,3.822343111E0,1.087266827E1,1.165336535E1
5.431262590E-1,-1.777694821E0,3.822343111E0,1.093491745E1,1.171933980E1
5.456391750E-1,-1.787271619E0,3.764882088E0,1.096364784E1,1.172903453E1
5.481520920E-1,-1.777694821E0,3.683479309E0,1.107378101E1,1.180495001E1
5.506650090E-1,-1.796848416E0,3.563769341E0,1.120785713E1,1.189727606E1
5.531779250E-1,-1.787271619E0,3.424905539E0,1.124616432E1,1.189119547E1
5.556908420E-1,-1.758541107E0,3.247734547E0,1.117912674E1,1.177340737E1
5.582038110E-1,-1.744175911E0,3.060986757E0,1.105462742E1,1.160243840E1
5.607168320E-1,-1.701080322E0,2.893392801E0,1.086309147E1,1.136979122E1
5.632298520E-1,-1.653196216E0,2.749740601E0,1.091097546E1,1.137292911E1
5.657428730E-1,-1.528697729E0,2.620453835E0,1.109772301E1,1.150491856E1
5.682558940E-1,-1.404199243E0,2.491166830E0,1.110729980E1,1.146951597E1
5.707689670E-1,-1.303642869E0,2.409764051E0,1.098758984E1,1.132402658E1
5.732820920E-1,-1.207874775E0,2.333149672E0,1.086309147E1,1.117628315E1
5.757952690E-1,-1.179144382E0,2.270900249E0,1.058057594E1,1.088558481E1
5.783084980E-1,-1.136048675E0,2.323572636E0,1.031721401E1,1.063647034E1
5.808217270E-1,-1.083376288E0,2.500743628E0,1.000117874E1,1.036585737E1
5.833349570E-1,-1.049857497E0,2.768894196E0,9.541492462E0,9.990448150E0
5.858481860E-1,-9.923965931E-1,2.974795580E0,8.909422874E0,9.445214434E0
5.883614150E-1,-8.391677141E-1,3.080140591E0,8.325238228E0,8.916336695E0
5.908746440E-1,-5.805938840E-1,3.175908566E0,7.946953773E0,8.577736225E0
5.933874570E-1,-3.363853395E-1,3.319560766E0,7.808090210E0,8.491107790E0
5.959002170E-1,-1.783680320E-1,3.511096716E0,7.664438248E0,8.432273060E0
5.984126650E-1,-4.429273307E-2,3.688267708E0,7.784148216E0,8.613840258E0
6.009251130E-1,-6.344634295E-2,3.889380693E0,7.942165375E0,8.843602120E0
6.034375610E-1,-2.166752517E-1,4.152742863E0,8.133701324E0,9.135059862E0
6.059500090E-1,-4.321534038E-1,4.377797604E0,8.387487411E0,9.471104133E0
6.084624570E-1,-6.093243361E-1,4.578910828E0,8.622118950E0,9.781545670E0
6.109749040E-1,-7.386112213E-1,4.717774391E0,8.789712906E0,1.000309926E1
6.134873520E-1,-7.625532150E-1,4.799177170E0,8.880692482E0,1.012325481E1
6.159998000E-1,-6.524199843E-1,4.856637955E0,9.124900818E0,1.035743207E1
6.185122480E-1,-5.470750928E-1,4.885368347E0,9.330802917E0,1.054656333E1
6.210246960E-1,-5.518634915E-1,4.871003151E0,9.455301285E0,1.065053742E1
6.235371960E-1,-5.614402890E-1,4.789600372E0,9.570222855E0,1.071655973E1
6.260497480E-1,-5.039794445E-1,4.698620796E0,9.608530045E0,1.070770201E1
6.285623520E-1,-2.741360962E-1,4.507084846E0,9.847949982E0,1.083379358E1
6.310750090E-1,-2.358288616E-1,4.377797604E0,9.790489197E0,1.072727392E1
6.335877170E-1,-1.592144072E-1,4.229357243E0,9.627683640E0,1.051689613E1
6.361004770E-1,-6.823474914E-2,4.085705280E0,9.527127266E0,1.036647469E1
6.386132900E-1,7.062894851E-2,3.937264681E0,9.479243279E0,1.026465269E1
6.411261540E-1,1.951274425E-1,3.855861902E0,9.469666481E0,1.022645241E1
6.436390710E-1,3.387795389E-1,3.784035683E0,9.436147690E0,1.017224561E1
6.461520400E-1,4.489128292E-1,3.712209702E0,9.407417297E0,1.012331585E1
6.486650610E-1,5.494692922E-1,3.654748917E0,9.292495728E0,1.000047914E1
6.511781340E-1,6.117185354E-1,3.616441727E0,9.167996407E0,9.874462438E0
6.536912070E-1,6.787561774E-1,3.606864929E0,9.024344444E0,9.742123855E0
6.562042790E-1,6.787561774E-1,3.606864929E0,8.808866501E0,9.542867158E0
6.587174040E-1,6.835445762E-1,3.621230125E0,8.583811760E0,9.341432713E0
6.612305290E-1,8.271966577E-1,3.549403906E0,8.670002937E0,9.404864344E0
6.637436540E-1,9.756371975E-1,3.501519918E0,8.813654900E0,9.533783214E0
6.662567790E-1,1.057040095E0,3.448847532E0,8.784924507E0,9.496672136E0
6.687699040E-1,1.114500880E0,3.424905539E0,8.650849342E0,9.370660836E0
6.712830290E-1,1.181538582E0,3.405751944E0,8.440159798E0,9.177770815E0
6.737961540E-1,1.258152962E0,3.400963545E0,8.248623848E0,9.010510379E0
6.763092790E-1,1.329979062E0,3.391386747E0,8.104970932E0,8.885994721E0
6.788221440E-1,1.416170359E0,3.391386747E0,8.013991356E0,8.816524259E0
6.813350090E-1,1.511938334E0,3.415328741E0,7.951742172E0,8.785250794E0
6.838478730E-1,1.602918029E0,3.372233152E0,7.942165375E0,8.776063667E0
6.863606340E-1,1.684320927E0,3.295618534E0,7.961318970E0,8.779557975E0
6.888733940E-1,1.770512104E0,3.175908566E0,7.966107368E0,8.756710280E0
6.913860500E-1,1.823184609E0,3.032256365E0,7.946953773E0,8.699003107E0
6.938986540E-1,1.856703401E0,2.850297213E0,7.913434982E0,8.613593613E0
6.964112590E-1,1.847126603E0,2.677914619E0,7.779359818E0,8.432173063E0
6.989238630E-1,1.832761407E0,2.491166830E0,7.630919456E0,8.233824039E0
7.014364670E-1,1.813607812E0,2.342726469E0,7.477690697E0,8.043220671E0
7.039490710E-1,1.784877419E0,2.223016262E0,7.372345448E0,7.904370064E0
7.064616750E-1,1.775300503E0,2.103306293E0,7.276577473E0,7.779728077E0
7.089742790E-1,1.799242616E0,1.969230890E0,7.223905087E0,7.700646011E0
7.114868840E-1,2.048239470E0,1.404199243E0,7.252635479E0,7.666014729E0
7.139994880E-1,2.038662672E0,1.040280581E0,7.243058681E0,7.596066630E0
7.165119880E-1,1.928529501E0,8.487445116E-1,6.927023888E0,7.240390405E0
7.190238630E-1,1.794454217E0,7.003039718E-1,6.615777969E0,6.890501414E0
7.215357380E-1,1.622071624E0,6.284779310E-1,6.510433197E0,6.738830854E0
7.240476130E-1,1.454477549E0,6.284779310E-1,6.543951988E0,6.733037730E0
7.265595400E-1,1.349132657E0,6.236895323E-1,6.654085159E0,6.818064012E0
7.290715190E-1,1.148019671E0,6.811503768E-1,6.812102318E0,6.941660680E0
7.315836020E-1,9.900023937E-1,7.433996201E-1,7.018003941E0,7.126368433E0
7.340957900E-1,9.229647517E-1,7.864952683E-1,7.262212276E0,7.362755319E0
7.366081340E-1,8.224082589E-1,9.014169574E-1,7.405864239E0,7.505713357E0
7.391206340E-1,7.314286232E-1,9.828197956E-1,7.487267494E0,7.586837095E0
7.416332900E-1,6.500257850E-1,1.025915384E0,7.492055893E0,7.589857535E0
7.441461020E-1,5.781996846E-1,1.073799491E0,7.487267494E0,7.585943234E0
7.466590710E-1,5.590460896E-1,1.107318282E0,7.453748226E0,7.556258924E0
7.491721960E-1,5.255272985E-1,1.164779186E0,7.425017834E0,7.534174097E0
7.516854770E-1,5.446808934E-1,1.212663174E0,7.434594631E0,7.552511276E0
7.541988630E-1,5.446808934E-1,1.274912357E0,7.492055893E0,7.619250639E0
7.567123520E-1,6.452373862E-1,1.322796464E0,7.554305077E0,7.696339842E0
7.592258940E-1,7.984662652E-1,1.341950059E0,7.659649849E0,7.817199892E0
7.617394880E-1,8.942343593E-1,1.389834046E0,7.884704590E0,8.056044950E0
7.642530820E-1,9.038111567E-1,1.442506552E0,8.248623848E0,8.422439976E0
7.667666230E-1,8.271966577E-1,1.519120932E0,8.641272545E0,8.812693908E0
7.692792270E-1,6.835445762E-1,1.648407817E0,9.062651634E0,9.236673436E0
7.717918320E-1,5.781996846E-1,1.739387512E0,9.450512886E0,9.626628569E0
7.743044360E-1,4.824316502E-1,1.844732404E0,9.800065994E0,9.983840515E0
7.768170400E-1,4.058171809E-1,1.974019289E0,1.009694672E1,1.029610474E1
7.793296440E-1,3.435679376E-1,2.093729496E0,1.032679081E1,1.054250210E1
7.818422480E-1,2.956839204E-1,2.194285870E0,1.047523117E1,1.070667024E1
7.843548520E-1,3.052607179E-1,2.290053844E0,1.059972954E1,1.084858502E1
7.868674570E-1,3.244143426E-1,2.366668463E0,1.069070911E1,1.095434278E1
7.893800610E-1,3.627215624E-1,2.424129248E0,1.078168869E1,1.105679793E1
7.918927170E-1,4.010287821E-1,2.462436438E0,1.082478428E1,1.110857200E1
7.944054250E-1,4.297592044E-1,2.515108824E0,1.081999588E1,1.111677904E1
7.969181860E-1,4.872200489E-1,2.553416014E0,1.081520748E1,1.112322029E1
7.994309980E-1,5.255272985E-1,2.591723442E0,1.077211189E1,1.109196123E1
8.019438630E-1,4.010287821E-1,2.649184227E0,1.067634392E1,1.100742116E1
8.044567790E-1,2.382230759E-1,2.706645012E0,1.063324833E1,1.097490991E1
8.069697480E-1,2.047042400E-1,2.768894196E0,1.061409473E1,1.097122080E1
8.094827690E-1,1.951274425E-1,2.807201385E0,1.058057594E1,1.094838078E1
8.119958420E-1,1.855506301E-1,2.792836189E0,1.050396156E1,1.087049086E1
8.145089150E-1,1.903390288E-1,2.807201385E0,1.043213558E1,1.080490913E1
8.170219880E-1,1.903390288E-1,2.845508814E0,1.036988640E1,1.075489160E1
8.195350610E-1,1.759738177E-1,2.855085611E0,1.030284882E1,1.069257567E1
8.220481340E-1,1.424549967E-1,2.855085611E0,1.022623444E1,1.061827095E1
8.245609460E-1,1.376665980E-1,2.855085611E0,1.014483070E1,1.053983187E1
8.270737590E-1,1.233013868E-1,2.864662409E0,1.004427433E1,1.044552252E1
8.295865710E-1,1.041477770E-1,2.893392801E0,9.977236748E0,1.038883159E1
8.320993840E-1,9.935937077E-2,2.922123194E0,9.919775963E0,1.034169384E1
8.346121960E-1,1.041477770E-1,2.946065187E0,9.847949982E0,1.027970163E1
8.371250090E-1,1.041477770E-1,2.955641985E0,9.790489197E0,1.022743101E1
8.396378210E-1,9.457096457E-2,2.974795580E0,9.718663216E0,1.016419043E1
8.421506340E-1,9.457096457E-2,2.989160776E0,9.661202431E0,1.011349881E1
8.446634460E-1,1.137245819E-1,2.989160776E0,9.642048836E0,1.009540099E1
8.471762590E-1,1.137245819E-1,2.984372377E0,9.603741646E0,1.005739854E1
8.496888630E-1,1.568202078E-1,2.979583979E0,9.570222855E0,1.002455379E1
8.522013630E-1,1.855506301E-1,2.974795580E0,9.560646057E0,1.001447906E1
8.547138630E-1,2.334346622E-1,2.950853586E0,9.560646057E0,1.000839556E1
8.572263630E-1,2.669534981E-1,2.917334795E0,9.555857658E0,9.994824764E0
8.597388630E-1,3.244143426E-1,2.864662409E0,9.546280861E0,9.972111795E0
8.622513630E-1,3.866635859E-1,2.797624588E0,9.565434456E0,9.973652711E0
8.647638630E-1,4.824316502E-1,2.735375404E0,9.575011253E0,9.969747209E0
