"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.697320793E0,4.441244006E-1,3.434482336E0,1.126531792E1,1.178559728E1
3.699833398E0,6.787561774E-1,3.271676540E0,1.186386776E1,1.232541827E1
3.702346054E0,9.085995555E-1,3.118447781E0,1.257734013E1,1.298998670E1
3.704858762E0,1.095347285E0,2.960430384E0,1.336263847E1,1.373040570E1
3.707371523E0,1.248576164E0,2.816778183E0,1.417187881E1,1.450294215E1
3.709884335E0,1.392228246E0,2.668337822E0,1.504336739E1,1.534148717E1
3.712397252E0,1.473631144E0,2.515108824E0,1.591485691E1,1.617961778E1
3.714910273E0,1.502361536E0,2.376245260E0,1.676240540E1,1.699652513E1
3.717423398E0,1.487996340E0,2.232593060E0,1.752375984E1,1.772796559E1
3.719936627E0,1.435323954E0,2.060210466E0,1.823723221E1,1.840927105E1
3.722449960E0,1.377863050E0,1.887827992E0,1.885014915E1,1.899448668E1
3.724963398E0,1.301248670E0,1.691503525E0,1.934814262E1,1.946548369E1
3.727476939E0,1.205480576E0,1.528697729E0,1.974079132E1,1.983655570E1
3.729990585E0,1.066616893E0,1.375468850E0,1.995627022E1,2.003203203E1
3.732504335E0,9.325415492E-1,1.217451572E0,2.005203819E1,2.011059566E1
3.735018137E0,7.553706169E-1,1.121683478E0,1.999457741E1,2.004025659E1
3.737531991E0,5.686228871E-1,1.092953086E0,1.975515747E1,1.979353746E1
3.740045845E0,4.201824069E-1,1.073799491E0,1.947742844E1,1.951153036E1
3.742559700E0,2.908954918E-1,1.088164687E0,1.916139412E1,1.919447179E1
3.745073554E0,1.280897856E-1,1.112106681E0,1.875438118E1,1.878776202E1
3.747587408E0,-3.471592441E-2,1.159990668E0,1.825638580E1,1.829323389E1
3.750101262E0,-2.358288616E-1,1.270123959E0,1.766262436E1,1.770980320E1
3.752615116E0,-4.225766063E-1,1.418564558E0,1.700182533E1,1.706613492E1
3.755128762E0,-5.805938840E-1,1.567005038E0,1.630271721E1,1.638814152E1
3.757642095E0,-7.146692276E-1,1.734599113E0,1.561318779E1,1.572549583E1
3.760155325E0,-7.912836671E-1,1.897404790E0,1.492365742E1,1.506458846E1
3.762668554E0,-8.295909166E-1,2.045845270E0,1.430116558E1,1.447055773E1
3.765181783E0,-8.391677141E-1,2.170343876E0,1.368346119E1,1.387990292E1
3.767695064E0,-7.817068696E-1,2.285265446E0,1.315194893E1,1.337188335E1
3.770208398E0,-7.050924301E-1,2.404975653E0,1.268747330E1,1.293263476E1
3.772721783E0,-6.189011335E-1,2.524685621E0,1.228045940E1,1.255255987E1
3.775235220E0,-5.614402890E-1,2.644395828E0,1.191654015E1,1.221932787E1
3.777748710E0,-4.752490520E-1,2.754528999E0,1.166275501E1,1.199304574E1
3.780262252E0,-3.842693865E-1,2.869450808E0,1.146164227E1,1.182161809E1
3.782775845E0,-2.693476975E-1,2.941276789E0,1.128447151E1,1.166460263E1
3.785289439E0,-1.544260085E-1,3.008314371E0,1.117912674E1,1.157785288E1
3.787803033E0,-4.908113554E-2,3.070563793E0,1.109293461E1,1.151016808E1
3.790316627E0,7.541735470E-2,3.123236179E0,1.108814621E1,1.151986451E1
3.792830220E0,1.759738177E-1,3.151966572E0,1.114081860E1,1.157945159E1
3.795343710E0,2.477998734E-1,3.171120167E0,1.121743393E1,1.165968404E1
3.797857148E0,3.148375154E-1,3.147178173E0,1.127489471E1,1.171012826E1
3.800370585E0,3.579331636E-1,3.132812977E0,1.142812347E1,1.185515244E1
3.802884023E0,3.627215624E-1,3.037044764E0,1.137545109E1,1.177947772E1
3.805397460E0,4.297592044E-1,2.979583979E0,1.153346825E1,1.191987850E1
3.807910898E0,4.249708056E-1,2.907757998E0,1.179204178E1,1.215269131E1
3.810424335E0,3.962403834E-1,2.840720415E0,1.199315453E1,1.233136061E1
3.812937773E0,2.908954918E-1,2.792836189E0,1.220863342E1,1.252738138E1
3.815451262E0,1.089361757E-1,2.778470993E0,1.241932297E1,1.272679658E1
3.817964804E0,1.616086215E-1,2.558204412E0,1.259170532E1,1.284996382E1
3.820478398E0,1.376665980E-1,2.337938070E0,1.265395451E1,1.286885664E1
3.822992043E0,2.753331885E-2,2.170343876E0,1.265874290E1,1.284347782E1
3.825505741E0,-9.217676520E-2,2.045845270E0,1.269705009E1,1.286114538E1
3.828019491E0,-2.166752517E-1,1.954865694E0,1.271620369E1,1.286741172E1
3.830533293E0,-3.507505357E-1,1.873462796E0,1.269226170E1,1.283457813E1
3.833047148E0,-4.848258495E-1,1.801636815E0,1.264916611E1,1.278602184E1
3.835561054E0,-6.093243361E-1,1.696291924E0,1.257734013E1,1.270583201E1
3.838075012E0,-7.050924301E-1,1.624465823E0,1.251509094E1,1.263976051E1
3.840588970E0,-7.721300721E-1,1.552639842E0,1.240495777E1,1.252556796E1
3.843102929E0,-8.535329103E-1,1.504755735E0,1.228524780E1,1.240645485E1
3.845616887E0,-9.157821536E-1,1.476025343E0,1.217032623E1,1.229366294E1
3.848130793E0,-9.923965931E-1,1.452083349E0,1.200273132E1,1.213090913E1
3.850644231E0,-1.088164687E0,1.432929754E0,1.179204178E1,1.192852210E1
3.853157668E0,-1.121683478E0,1.432929754E0,1.155741024E1,1.169979457E1
3.855671054E0,-1.140837073E0,1.447294950E0,1.129404831E1,1.144341291E1
3.858184023E0,-1.150413871E0,1.471236944E0,1.105462742E1,1.121127903E1
3.860696887E0,-1.131260276E0,1.495178938E0,1.077690029E1,1.093877917E1
3.863209752E0,-1.126471877E0,1.538274646E0,1.048959637E1,1.066146611E1
3.865722616E0,-1.107318282E0,1.576581836E0,1.021665764E1,1.039672340E1
3.868235481E0,-1.088164687E0,1.624465823E0,9.958083153E0,1.014822209E1
3.870748345E0,-1.102529883E0,1.691503525E0,9.694721222E0,9.902745876E0
3.873261262E0,-1.059434295E0,1.725022316E0,9.426570892E0,9.641490642E0
3.875774231E0,-1.030703783E0,1.763329506E0,9.187150002E0,9.411450812E0
3.878287252E0,-9.971849918E-1,1.792060018E0,8.918999672E0,9.151743668E0
3.880800377E0,-9.397241473E-1,1.830367208E0,8.713098526E0,8.952732070E0
3.883313606E0,-8.918401599E-1,1.849520802E0,8.511985779E0,8.756141157E0
3.885826939E0,-8.295909166E-1,1.906981707E0,8.310873032E0,8.567112166E0
3.888340377E0,-7.625532150E-1,1.950077295E0,8.128912926E0,8.394254834E0
3.890853918E0,-7.194576263E-1,2.021903276E0,7.908646584E0,8.194656974E0
3.893367564E0,-6.907271743E-1,2.098517895E0,7.707533836E0,8.017914892E0
3.895881262E0,-6.093243361E-1,2.141613483E0,7.559093475E0,7.880208032E0
3.898395012E0,-5.183446407E-1,2.184709072E0,7.453748226E0,7.784600023E0
3.900908762E0,-4.465186298E-1,2.242169857E0,7.381922245E0,7.727838028E0
3.903422512E0,-3.842693865E-1,2.285265446E0,7.329249859E0,7.686872226E0
3.905935793E0,-3.124433160E-1,2.318784237E0,7.305307865E0,7.670847682E0
3.908449023E0,-2.789244950E-1,2.376245260E0,7.281365871E0,7.664374036E0
3.910962252E0,-2.549824715E-1,2.414552450E0,7.281365871E0,7.675504449E0
3.913475481E0,-2.501940727E-1,2.448071241E0,7.286154270E0,7.690493737E0
3.915988710E0,-2.214636505E-1,2.472013235E0,7.276577473E0,7.688203646E0
3.918501939E0,-2.166752517E-1,2.457648039E0,7.281365871E0,7.687995252E0
3.921015168E0,-1.879448295E-1,2.452859640E0,7.305307865E0,7.708395856E0
3.923528398E0,-1.352723986E-1,2.409764051E0,7.357980251E0,7.743715825E0
3.926041627E0,-1.065419763E-1,2.400187254E0,7.401075840E0,7.781270695E0
3.928554856E0,-6.823474914E-2,2.381033659E0,7.458536625E0,7.829670865E0
3.931068085E0,-5.865794048E-2,2.357091665E0,7.487267494E0,7.849744990E0
3.933581314E0,-9.696517140E-2,2.381033659E0,7.539939880E0,7.907554422E0
3.936094543E0,-1.400607973E-1,2.390610456E0,7.587823868E0,7.956739686E0
3.938607773E0,-1.879448295E-1,2.400187254E0,7.654861450E0,8.024532755E0
3.941121002E0,-2.693476975E-1,2.376245260E0,7.688380241E0,8.051725309E0
3.943634231E0,-3.603273630E-1,2.361880064E0,7.707533836E0,8.069348864E0
3.946147460E0,-4.369418025E-1,2.333149672E0,7.741052628E0,8.096814269E0
3.948660741E0,-5.135562420E-1,2.290053844E0,7.702745438E0,8.052352073E0
3.951174075E0,-5.997475386E-1,2.256535053E0,7.654861450E0,8.003033886E0
3.953687460E0,-7.290344238E-1,2.218227863E0,7.587823868E0,7.938960706E0
3.956200898E0,-8.152256608E-1,2.170343876E0,7.472901821E0,7.824272940E0
3.958714387E0,-9.109937549E-1,2.132036686E0,7.381922245E0,7.737458632E0
3.961227929E0,-1.045069098E0,2.103306293E0,7.262212276E0,7.632548325E0
3.963741523E0,-1.112106681E0,2.060210466E0,7.190386295E0,7.561937815E0
3.966255168E0,-1.174355984E0,2.007538080E0,7.118560314E0,7.488873217E0
3.968768866E0,-1.255758762E0,1.993172884E0,7.037157536E0,7.421000902E0
3.971282564E0,-1.327584863E0,1.983596087E0,6.955754280E0,7.353886905E0
3.973796262E0,-1.365892053E0,1.974019289E0,6.927023888E0,7.331171338E0
3.976309960E0,-1.399410844E0,1.969230890E0,6.927023888E0,7.336203442E0
3.978823658E0,-1.413776159E0,1.983596087E0,6.941389084E0,7.356378109E0
3.981337356E0,-1.423352957E0,1.997961283E0,6.960542679E0,7.380171903E0
3.983851054E0,-1.404199243E0,2.012326479E0,6.965331078E0,7.384921827E0
3.986364752E0,-1.408987641E0,2.026691675E0,6.989273548E0,7.412332295E0
3.988878293E0,-1.370680451E0,2.045845270E0,7.008427143E0,7.428478901E0
3.991391835E0,-1.327584863E0,2.060210466E0,7.061099529E0,7.474361196E0
3.993905377E0,-1.279700756E0,2.084152699E0,7.089829922E0,7.499800985E0
3.996418918E0,-1.222239971E0,2.084152699E0,7.113771915E0,7.512876538E0
3.998932460E0,-1.164779186E0,2.079364061E0,7.137713909E0,7.525119620E0
4.001445793E0,-1.107318282E0,2.112883091E0,7.152079105E0,7.539407421E0
4.003959023E0,-1.064222693E0,2.127248287E0,7.166444302E0,7.550872741E0
4.006472043E0,-1.030703783E0,2.141613483E0,7.156867504E0,7.541194274E0
4.008985064E0,-9.684545994E-1,2.160767078E0,7.137713909E0,7.520224633E0
4.011498085E0,-9.445125461E-1,2.194285870E0,7.171232700E0,7.558675338E0
4.014011106E0,-8.966285586E-1,2.208651066E0,7.166444302E0,7.552483448E0
4.016524127E0,-8.583213091E-1,2.227804661E0,7.161655903E0,7.549115468E0
4.019037200E0,-8.200140595E-1,2.246958256E0,7.132925510E0,7.523288563E0
4.021550325E0,-7.625532150E-1,2.256535053E0,7.099406719E0,7.488325154E0
4.024063554E0,-7.481880188E-1,2.285265446E0,7.065887928E0,7.463845904E0
4.026576887E0,-7.098808289E-1,2.299630642E0,7.041945934E0,7.441856920E0
4.029090325E0,-6.907271743E-1,2.294842243E0,6.979696274E0,7.379672420E0
4.031603866E0,-6.715735793E-1,2.294842243E0,6.931812286E0,7.332621193E0
4.034117512E0,-6.284779310E-1,2.309207439E0,6.907870293E0,7.310683654E0
4.036631262E0,-5.805938840E-1,2.309207439E0,6.869563103E0,7.270517552E0
4.039145064E0,-5.518634915E-1,2.323572636E0,6.879139900E0,7.281902833E0
4.041658918E0,-5.183446407E-1,2.309207439E0,6.879139900E0,7.274866729E0
4.044172773E0,-4.560954273E-1,2.304419041E0,6.879139900E0,7.269177114E0
4.046686627E0,-4.273650050E-1,2.304419041E0,6.869563103E0,7.258366565E0
4.049200012E0,-3.842693865E-1,2.328361034E0,6.888716698E0,7.281713109E0
4.051713398E0,-3.363853395E-1,2.313995838E0,6.903081894E0,7.288365487E0
4.054226731E0,-3.315969408E-1,2.304419041E0,6.941389084E0,7.321419675E0
4.056740012E0,-3.076549172E-1,2.294842243E0,6.984484673E0,7.358259211E0
4.059253293E0,-2.932897210E-1,2.299630642E0,7.003638744E0,7.377348820E0
4.061766523E0,-2.789244950E-1,2.309207439E0,7.037157536E0,7.411600640E0
4.064279648E0,-2.741360962E-1,2.304419041E0,7.065887928E0,7.437221923E0
4.066792460E0,-2.837128937E-1,2.275688648E0,7.099406719E0,7.460618446E0
4.069305273E0,-3.076549172E-1,2.270900249E0,7.108983517E0,7.469222592E0
4.071818085E0,-3.268085420E-1,2.270900249E0,7.147290707E0,7.506500930E0
4.074330845E0,-3.507505357E-1,2.275688648E0,7.142502308E0,7.504473598E0
4.076843189E0,-4.034229815E-1,2.256535053E0,7.147290707E0,7.505895349E0
4.079355533E0,-4.465186298E-1,2.227804661E0,7.152079105E0,7.504313961E0
4.081867877E0,-4.560954273E-1,2.189497471E0,7.176021099E0,7.516462002E0
4.084380220E0,-4.656722248E-1,2.179920673E0,7.223905087E0,7.560007240E0
4.086892616E0,-4.704606235E-1,2.146401882E0,7.238270283E0,7.564451793E0
4.089405064E0,-4.896142483E-1,2.136825085E0,7.238270283E0,7.562955787E0
4.091917616E0,-4.991910458E-1,2.136825085E0,7.262212276E0,7.586497235E0
4.094430273E0,-5.135562420E-1,2.155978680E0,7.257423878E0,7.588292655E0
4.096943085E0,-5.087678432E-1,2.160767078E0,7.295731068E0,7.625972128E0
4.099456054E0,-4.800374508E-1,2.175132275E0,7.396287441E0,7.724422586E0
4.101969179E0,-4.417302012E-1,2.199074268E0,7.501632690E0,7.829785836E0
4.104482512E0,-4.129997790E-1,2.199074268E0,7.616554260E0,7.938412641E0
4.106996002E0,-3.746925592E-1,2.184709072E0,7.697957039E0,8.010735972E0
4.109509648E0,-3.651157618E-1,2.199074268E0,7.755417824E0,8.069432618E0
4.112023450E0,-3.411737382E-1,2.227804661E0,7.798513412E0,8.117655115E0
4.114537356E0,-3.172317147E-1,2.208651066E0,7.812878609E0,8.125259851E0
4.117051314E0,-3.172317147E-1,2.223016262E0,7.803301811E0,8.119972686E0
4.119565325E0,-3.124433160E-1,2.227804661E0,7.803301811E0,8.121099285E0
4.122079335E0,-3.076549172E-1,2.227804661E0,7.784148216E0,8.102513722E0
4.124593345E0,-3.172317147E-1,2.218227863E0,7.779359818E0,8.095653771E0
4.127107148E0,-3.076549172E-1,2.218227863E0,7.736264229E0,8.053879228E0
4.129620481E0,-3.124433160E-1,2.227804661E0,7.712322235E0,8.033719480E0
4.132133658E0,-3.172317147E-1,2.246958256E0,7.688380241E0,8.016273954E0
4.134646835E0,-3.172317147E-1,2.275688648E0,7.645284653E0,7.983092897E0
4.137160012E0,-3.363853395E-1,2.280477047E0,7.645284653E0,7.985243145E0
4.139673189E0,-3.315969408E-1,2.299630642E0,7.630919456E0,7.976790669E0
4.142185950E0,-3.268085420E-1,2.304419041E0,7.650073051E0,7.996297182E0
4.144698710E0,-3.363853395E-1,2.290053844E0,7.664438248E0,8.006317216E0
4.147211470E0,-3.124433160E-1,2.294842243E0,7.669226646E0,8.011301960E0
4.149724231E0,-2.645592988E-1,2.299630642E0,7.683591843E0,8.024704126E0
4.152236991E0,-2.166752517E-1,2.280477047E0,7.721899033E0,8.054517266E0
4.154749700E0,-1.975216419E-1,2.285265446E0,7.750629425E0,8.082927034E0
4.157262304E0,-1.640028208E-1,2.261323452E0,7.788936615E0,8.112213895E0
4.159774856E0,-1.496376097E-1,2.270900249E0,7.808090210E0,8.132997730E0
4.162287408E0,-1.400607973E-1,2.275688648E0,7.827243805E0,8.152553062E0
4.164799960E0,-1.352723986E-1,2.261323452E0,7.870339394E0,8.189879398E0
4.167312564E0,-1.496376097E-1,2.246958256E0,7.961318970E0,8.273681923E0
4.169825220E0,-1.400607973E-1,2.237381458E0,8.047510147E0,8.353915991E0
4.172337981E0,-1.352723986E-1,2.227804661E0,8.172008514E0,8.471312495E0
4.174850845E0,-1.448491961E-1,2.213439465E0,8.325238228E0,8.615676822E0
4.177363814E0,-1.352723986E-1,2.213439465E0,8.483255386E0,8.768308550E0
4.179876887E0,-1.065419763E-1,2.223016262E0,8.646060944E0,8.927906940E0
4.182390064E0,-1.161187813E-1,2.232593060E0,8.789712906E0,9.069564946E0
4.184903345E0,-1.065419763E-1,2.227804661E0,8.914211273E0,9.188994908E0
4.187416731E0,-9.696517140E-2,2.227804661E0,9.019556046E0,9.291119798E0
4.189930220E0,-1.161187813E-1,2.227804661E0,9.100958824E0,9.370381460E0
4.192443762E0,-1.400607973E-1,2.194285870E0,9.187150002E0,9.446598999E0
4.194957356E0,-1.496376097E-1,2.184709072E0,9.282918930E0,9.537710889E0
4.197471002E0,-1.975216419E-1,2.175132275E0,9.393052101E0,9.643632251E0
4.199984648E0,-2.262520641E-1,2.165555477E0,9.479243279E0,9.726092414E0
4.202498293E0,-2.406172752E-1,2.175132275E0,9.536704063E0,9.784570582E0
4.205011939E0,-2.789244950E-1,2.160767078E0,9.618106842E0,9.861779376E0
4.207525064E0,-3.411737382E-1,2.160767078E0,9.675567627E0,9.919774332E0
4.210038085E0,-3.794809580E-1,2.160767078E0,9.737816811E0,9.981883410E0
4.212550950E0,-3.986345828E-1,2.151190281E0,9.790489197E0,1.003195932E1
4.215063814E0,-3.986345828E-1,2.151190281E0,9.838373184E0,1.007869615E1
4.217576679E0,-4.129997790E-1,2.132036686E0,9.891045570E0,1.012664464E1
4.220089543E0,-3.890577853E-1,2.132036686E0,9.962871552E0,1.019586955E1
4.222602408E0,-3.842693865E-1,2.122459888E0,1.001554394E1,1.024517542E1
4.225115273E0,-3.651157618E-1,2.093729496E0,1.006821632E1,1.029009197E1
4.227628137E0,-3.507505357E-1,2.117671490E0,1.015440750E1,1.037880293E1
4.230141002E0,-3.459621370E-1,2.170343876E0,1.022623444E1,1.045973007E1
4.232653866E0,-3.363853395E-1,2.242169857E0,1.029806042E1,1.054469199E1
4.235166731E0,-3.363853395E-1,2.261323452E0,1.038903999E1,1.063761678E1
4.237679648E0,-2.980781198E-1,2.280477047E0,1.053748035E1,1.078554210E1
4.240192616E0,-2.645592988E-1,2.275688648E0,1.071943951E1,1.096152972E1
4.242705637E0,-1.927332431E-1,2.285265446E0,1.089182186E1,1.113064992E1
4.245218710E0,-1.256955862E-1,2.304419041E0,1.108814621E1,1.132577295E1
4.247731835E0,-9.696517140E-2,2.318784237E0,1.125095272E1,1.148782398E1
4.250245012E0,-4.908113554E-2,2.390610456E0,1.138981628E1,1.163809874E1
4.252758241E0,8.379706182E-3,2.433706045E0,1.148558426E1,1.174059799E1
4.255271523E0,6.105214357E-2,2.491166830E0,1.159571743E1,1.186045118E1
4.257784856E0,1.233013868E-1,2.534262419E0,1.170106220E1,1.197299235E1
4.260298241E0,1.663970202E-1,2.610877037E0,1.175373459E1,1.204137217E1
4.262811679E0,2.142810524E-1,2.653972626E0,1.181119537E1,1.210759362E1
4.265325168E0,2.573766708E-1,2.697068214E0,1.182556057E1,1.213195378E1
4.267838710E0,3.004723191E-1,2.764105797E0,1.181598377E1,1.213869997E1
4.270352252E0,3.244143426E-1,2.835932016E0,1.177288818E1,1.211398577E1
4.272865793E0,3.196259141E-1,2.922123194E0,1.167233181E1,1.203678921E1
4.275379335E0,3.100491166E-1,3.051409960E0,1.153825665E1,1.193895304E1
4.277892668E0,2.525882721E-1,3.209427357E0,1.135629749E1,1.180380098E1
4.280406002E0,1.903390288E-1,3.400963545E0,1.115518475E1,1.166365846E1
4.282919335E0,1.137245819E-1,3.611653328E0,1.093012905E1,1.151193703E1
4.285432668E0,4.668693244E-2,3.851073503E0,1.067155552E1,1.134526527E1
4.287946002E0,-2.992752194E-2,4.052186489E0,1.041298199E1,1.117368806E1
4.290459335E0,-5.386953801E-2,4.205415249E0,1.018313885E1,1.101747413E1
4.292972668E0,-5.865794048E-2,4.334702015E0,9.977236748E0,1.087834249E1
4.295486002E0,-6.823474914E-2,4.449624062E0,9.809642792E0,1.077185694E1
4.297999335E0,-8.259996027E-2,4.516661644E0,9.656414032E0,1.066083426E1
4.300512200E0,-6.823474914E-2,4.578910828E0,9.551069260E0,1.059216712E1
4.303024648E0,-2.992752194E-2,4.622006416E0,9.498396873E0,1.056330356E1
4.305537095E0,5.626374111E-2,4.622006416E0,9.479243279E0,1.054619183E1
4.308049439E0,2.190694511E-1,4.569334030E0,9.517550468E0,1.055985662E1
4.310561783E0,4.632780254E-1,4.468777657E0,9.637260437E0,1.063303292E1
4.313074127E0,8.128314614E-1,4.267664433E0,9.862315178E0,1.077677667E1
4.315586106E0,1.205480576E0,4.004302502E0,1.019271564E1,1.101721717E1
4.318098085E0,1.626860023E0,3.683479309E0,1.063803673E1,1.137464368E1
4.320610064E0,2.076969862E0,3.367444754E0,1.120306873E1,1.188117153E1
4.323121991E0,2.498349428E0,3.041833162E0,1.185907936E1,1.249528960E1
4.325633918E0,2.895787001E0,2.740163803E0,1.255339813E1,1.317125221E1
4.328145845E0,3.230975151E0,2.481590033E0,1.328123569E1,1.389203769E1
4.330657773E0,3.508702517E0,2.270900249E0,1.403301430E1,1.464218124E1
4.333169700E0,3.719392300E0,2.079364061E0,1.475127506E1,1.535440490E1
4.335681627E0,3.891774893E0,1.921346903E0,1.547911263E1,1.607608203E1
4.338193554E0,4.016273499E0,1.758541107E0,1.625004578E1,1.683112912E1
4.340705533E0,4.097676277E0,1.586158633E0,1.696830559E1,1.752798461E1
4.343217564E0,4.116829872E0,1.413776159E0,1.765304756E1,1.818178043E1
4.345729648E0,4.059369087E0,1.265335560E0,1.831863594E1,1.880563677E1
4.348241783E0,3.934870481E0,1.107318282E0,1.887409019E1,1.931167109E1
4.350753970E0,3.743334293E0,9.923965931E-1,1.927631569E1,1.966147881E1
4.353266210E0,3.499125719E0,8.870517015E-1,1.949658394E1,1.982794812E1
4.355778502E0,3.235763550E0,7.673416734E-1,1.952531433E1,1.980648577E1
4.358290845E0,2.958036184E0,6.189011335E-1,1.939123726E1,1.962531781E1
4.360803241E0,2.670732021E0,5.039794445E-1,1.911829948E1,1.931051993E1
4.363315689E0,2.378639460E0,3.794809580E-1,1.862988281E1,1.878495316E1
4.365828189E0,2.038662672E0,2.837128937E-1,1.800260162E1,1.811988697E1
4.368340793E0,1.698686123E0,2.118868530E-1,1.726997566E1,1.735461005E1
4.370853502E0,1.238999367E0,3.699041605E-1,1.636496735E1,1.641597103E1
4.373366262E0,8.894459605E-1,4.656722248E-1,1.555572701E1,1.558809185E1
4.375879127E0,5.781996846E-1,5.662286878E-1,1.473212147E1,1.475433268E1
4.378392095E0,3.100491166E-1,6.763619781E-1,1.391809273E1,1.393796618E1
4.380905168E0,8.020575345E-2,7.817068696E-1,1.311843014E1,1.314194460E1
4.383418398E0,-1.400607973E-1,8.966285586E-1,1.229482460E1,1.232827124E1
4.385931783E0,-3.315969408E-1,1.021126986E0,1.150952625E1,1.155949183E1
4.388445325E0,-4.896142483E-1,1.207874775E0,1.074338150E1,1.082214995E1
4.390959023E0,-6.093243361E-1,1.423352957E0,1.007779312E1,1.019603472E1
4.393472877E0,-7.003039718E-1,1.705868721E0,9.517550468E0,9.694543861E0
4.395986835E0,-7.481880188E-1,1.997961283E0,9.043498039E0,9.291743183E0
4.398500845E0,-7.386112213E-1,2.294842243E0,8.665214539E0,8.994319900E0
4.401014908E0,-6.763619781E-1,2.567781210E0,8.373122215E0,8.784084557E0
4.403528710E0,-5.710170865E-1,2.807201385E0,8.200738907E0,8.686688595E0
4.406041783E0,-4.417302012E-1,3.027467966E0,8.119336128E0,8.676652985E0
4.408554856E0,-2.693476975E-1,3.166331768E0,8.109759331E0,8.710132114E0
4.411067929E0,-6.823474914E-2,3.247734547E0,8.157643318E0,8.780636661E0
4.413581002E0,1.089361757E-1,3.290830135E0,8.272565842E0,8.903750652E0
4.416094075E0,3.148375154E-1,3.281253338E0,8.454524994E0,9.074400201E0
4.418607148E0,5.255272985E-1,3.262099743E0,8.679579735E0,9.287226607E0
4.421120220E0,7.266402245E-1,3.223792553E0,8.909422874E0,9.502560728E0
4.423633293E0,9.085995555E-1,3.180696964E0,9.167996407E0,9.746514477E0
4.426146366E0,1.066616893E0,3.118447781E0,9.440936089E0,9.999683114E0
4.428659439E0,1.205480576E0,3.070563793E0,9.718663216E0,1.026323341E1
4.431172512E0,1.296460271E0,3.037044764E0,1.000117874E1,1.053223748E1
4.433685585E0,1.382651448E0,2.974795580E0,1.027890682E1,1.078967373E1
4.436198658E0,1.411381960E0,2.917334795E0,1.050874996E1,1.099712086E1
4.438711731E0,1.449689150E0,2.831143618E0,1.073380470E1,1.119515682E1
4.441224856E0,1.473631144E0,2.754528999E0,1.090139866E1,1.134017246E1
4.443738033E0,1.502361536E0,2.687491417E0,1.104026222E1,1.146154834E1
4.446251262E0,1.526303530E0,2.601300240E0,1.112645340E1,1.152798034E1
4.448764543E0,1.535880446E0,2.529474020E0,1.114560699E1,1.153177015E1
4.451277877E0,1.574187636E0,2.443282843E0,1.112166500E1,1.149517856E1
4.453791210E0,1.602918029E0,2.361880064E0,1.106899261E1,1.143111636E1
4.456304543E0,1.569399238E0,2.285265446E0,1.097322464E1,1.131799943E1
4.458817877E0,1.540668845E0,2.227804661E0,1.083914948E1,1.117246327E1
4.461330689E0,1.511938334E0,2.175132275E0,1.071465111E1,1.103725085E1
4.463843345E0,1.468842745E0,2.136825085E0,1.059015274E1,1.090297462E1
4.466356002E0,1.435323954E0,2.112883091E0,1.044171238E1,1.074959475E1
4.468868710E0,1.373074651E0,2.132036686E0,1.029806042E1,1.060570426E1
4.471381470E0,1.334767461E0,2.151190281E0,1.016877270E1,1.047917754E1
4.473894335E0,1.282094955E0,2.189497471E0,9.982025146E0,1.029944138E1
4.476407304E0,1.253364563E0,2.242169857E0,9.814431190E0,1.014501395E1
4.478920377E0,1.219845772E0,2.290053844E0,9.675567627E0,1.001743376E1
4.481433554E0,1.200692177E0,2.313995838E0,9.512762070E0,9.863512591E0
4.483946835E0,1.229422569E0,2.347514868E0,9.364321709E0,9.732051529E0
4.486460220E0,1.243787766E0,2.361880064E0,9.196727753E0,9.576287736E0
4.488973710E0,1.272518158E0,2.371456861E0,8.995614052E0,9.389578387E0
4.491487304E0,1.329979062E0,2.371456861E0,8.832808495E0,9.241815723E0
4.494000950E0,1.387439847E0,2.385822058E0,8.660426140E0,9.089560888E0
4.496514648E0,1.420958757E0,2.404975653E0,8.507197380E0,8.954073874E0
4.499028398E0,1.459265947E0,2.414552450E0,8.349180222E0,8.812963804E0
4.501542148E0,1.487996340E0,2.428917646E0,8.200738907E0,8.681353158E0
4.504055898E0,1.511938334E0,2.481590033E0,8.052298546E0,8.560593349E0
4.506569648E0,1.516726732E0,2.505532026E0,7.884704590E0,8.411106775E0
4.509083293E0,1.535880446E0,2.519897223E0,7.755417824E0,8.297910362E0
4.511596575E0,1.574187636E0,2.539050817E0,7.683591843E0,8.243932883E0
4.514109648E0,1.607706428E0,2.558204412E0,7.640496254E0,8.216222537E0
4.516622720E0,1.626860023E0,2.567781210E0,7.611765862E0,8.196289002E0
4.519135793E0,1.636436820E0,2.572569609E0,7.578247070E0,8.168590363E0
4.521648866E0,1.660378933E0,2.596511841E0,7.568670273E0,8.172117329E0
4.524161939E0,1.674744129E0,2.586935043E0,7.549516678E0,8.154275129E0
4.526675012E0,1.674744129E0,2.591723442E0,7.568670273E0,8.173528491E0
4.529188085E0,1.679532528E0,2.553416014E0,7.583035469E0,8.175768452E0
4.531701158E0,1.669955730E0,2.524685621E0,7.602189064E0,8.182668770E0
4.534214231E0,1.669955730E0,2.495955229E0,7.611765862E0,8.182757737E0
4.536727304E0,1.646013618E0,2.481590033E0,7.659649849E0,8.218143691E0
4.539240377E0,1.598129630E0,2.452859640E0,7.693168640E0,8.231365771E0
4.541753450E0,1.531091928E0,2.428917646E0,7.697957039E0,8.215986003E0
