timestamp_ms,ax,ay,az,gx,gy,gz,label
56220,2.72,2.87,9.96,-0.01,-0.18,0.02,stairs
56240,2.91,2.79,9.97,-0.02,-0.11,0.02,stairs
56260,2.49,2.74,9.86,0.01,-0.20,0.00,stairs
56280,2.81,3.05,9.64,-0.00,-0.27,-0.01,stairs
56300,2.86,3.16,9.51,-0.10,-0.23,-0.03,stairs
56320,2.82,3.03,9.48,-0.17,-0.18,-0.06,stairs
56340,3.26,2.74,9.85,-0.16,-0.23,-0.08,stairs
56360,2.93,2.72,9.83,-0.16,-0.12,-0.06,stairs
56380,3.07,2.95,9.84,-0.13,-0.22,-0.06,stairs
56400,3.22,2.80,9.92,-0.15,-0.19,-0.09,stairs
56420,2.69,2.55,10.06,-0.11,-0.30,-0.13,stairs
56440,3.03,2.88,9.72,-0.12,-0.33,-0.11,stairs
56460,3.44,2.91,9.64,-0.19,-0.34,-0.10,stairs
56480,3.39,2.46,9.78,-0.22,-0.27,-0.08,stairs
56500,3.48,2.38,9.78,-0.18,-0.36,-0.14,stairs
56520,3.78,2.50,9.71,-0.20,-0.17,-0.21,stairs
56540,3.51,2.55,9.79,-0.25,-0.18,-0.25,stairs
56560,3.61,2.66,9.61,-0.27,-0.28,-0.21,stairs
56580,4.16,2.38,9.68,-0.32,-0.23,-0.21,stairs
56600,4.14,2.17,9.51,-0.30,-0.06,-0.25,stairs
56620,3.70,2.13,9.59,-0.26,0.01,-0.27,stairs
56640,3.92,2.07,9.73,-0.22,0.09,-0.23,stairs
56660,3.53,1.97,9.88,-0.10,0.01,-0.16,stairs
56680,4.32,2.17,9.70,-0.01,0.00,-0.10,stairs
56700,3.77,2.02,9.74,0.04,0.05,-0.06,stairs
56720,4.45,2.22,9.60,0.06,0.02,-0.06,stairs
56740,4.01,2.20,9.73,0.07,0.05,-0.05,stairs
56760,3.88,2.29,9.67,0.11,-0.02,-0.05,stairs
56780,4.04,2.33,9.64,0.08,-0.04,-0.04,stairs
56800,3.94,2.30,9.40,0.09,-0.02,-0.03,stairs
56820,3.89,2.42,9.28,0.08,-0.05,-0.04,stairs
56840,3.75,2.49,9.19,0.05,-0.04,-0.02,stairs
56860,3.83,2.42,9.46,0.07,-0.07,-0.02,stairs
56880,3.52,2.57,9.61,0.07,-0.06,0.01,stairs
56900,3.96,2.90,9.45,0.05,-0.07,0.00,stairs
56920,3.67,2.74,9.66,0.03,-0.02,-0.01,stairs
56940,3.65,2.71,9.55,0.07,0.03,-0.01,stairs
56960,3.54,2.82,9.75,0.09,0.03,-0.01,stairs
56980,3.80,2.85,9.74,0.08,0.03,0.00,stairs
57000,3.46,2.72,9.92,0.10,0.09,0.06,stairs
57020,3.56,2.77,9.86,0.11,-0.05,0.04,stairs
57040,3.67,2.78,9.40,0.08,-0.06,0.01,stairs
57060,3.52,2.72,9.43,0.11,-0.16,-0.01,stairs
57080,3.88,2.78,9.30,0.05,-0.15,-0.02,stairs
57100,3.62,2.71,9.15,0.02,-0.12,-0.03,stairs
57120,4.03,2.90,9.17,0.00,-0.13,-0.06,stairs
57140,3.59,2.67,9.42,-0.02,-0.09,-0.05,stairs
57160,4.02,2.61,9.48,0.00,-0.07,-0.06,stairs
57180,3.88,2.58,9.55,0.07,-0.05,-0.04,stairs
57200,3.83,2.79,9.44,0.12,0.00,0.03,stairs
57220,3.59,2.81,9.50,0.14,0.00,0.08,stairs
57240,3.71,2.83,9.47,0.12,-0.00,0.07,stairs
57260,3.62,2.88,9.67,0.11,-0.04,0.06,stairs
57280,3.75,2.99,9.52,0.07,0.06,0.07,stairs
57300,3.90,2.91,9.71,0.04,0.04,0.05,stairs
57320,3.39,2.78,9.72,0.04,0.08,0.08,stairs
57340,3.48,2.89,9.59,0.07,-0.00,0.06,stairs
57360,3.60,3.09,9.38,0.07,-0.00,0.04,stairs
57380,3.51,3.19,9.21,0.03,0.07,0.06,stairs
57400,3.40,3.08,9.21,0.00,0.03,0.07,stairs
57420,3.67,2.89,9.33,0.01,0.09,0.09,stairs
57440,3.45,2.90,9.33,0.06,0.05,0.10,stairs
57460,3.71,2.98,9.42,0.07,0.09,0.10,stairs
57480,3.51,2.93,9.32,0.09,0.14,0.12,stairs
57500,3.57,2.87,9.42,0.09,0.05,0.12,stairs
57520,3.65,2.86,9.43,0.09,0.09,0.12,stairs
57540,3.62,2.68,9.60,0.12,0.11,0.10,stairs
57560,3.38,2.59,9.51,0.18,0.12,0.11,stairs
57580,3.61,2.86,9.58,0.20,0.01,0.11,stairs
57600,3.83,2.89,9.58,0.14,0.16,0.18,stairs
