timestamp_ms,ax,ay,az,gx,gy,gz,label
23780,3.72,-5.32,8.14,-0.02,-0.06,-0.16,stairs
23800,3.97,-5.60,8.00,0.01,-0.01,-0.13,stairs
23820,4.02,-5.32,7.86,0.10,0.03,-0.11,stairs
23840,3.88,-4.97,7.79,0.13,0.02,-0.18,stairs
23860,3.72,-4.58,7.71,0.15,-0.01,-0.25,stairs
23880,3.60,-4.46,7.75,0.15,-0.02,-0.24,stairs
23900,3.64,-4.73,7.95,0.15,0.01,-0.19,stairs
23920,3.73,-4.75,8.00,0.12,0.07,-0.13,stairs
23940,3.85,-4.72,7.95,0.06,0.12,-0.09,stairs
23960,3.93,-4.77,8.09,0.06,0.18,-0.01,stairs
23980,3.68,-4.62,8.13,-0.02,0.15,-0.05,stairs
24000,3.51,-4.81,8.21,-0.05,0.07,-0.09,stairs
24020,3.52,-4.79,8.29,-0.01,0.02,-0.09,stairs
24040,3.53,-4.94,8.39,-0.01,-0.02,-0.10,stairs
24060,3.68,-5.04,8.35,0.01,-0.03,-0.11,stairs
24080,3.77,-5.04,8.30,0.06,-0.02,-0.04,stairs
24100,3.69,-4.86,8.16,0.06,-0.01,-0.02,stairs
24120,3.80,-4.84,8.05,0.04,-0.01,-0.03,stairs
24140,3.96,-4.83,8.04,0.05,0.00,-0.02,stairs
24160,3.96,-4.83,8.01,0.03,0.02,-0.01,stairs
24180,3.96,-4.81,7.98,0.01,0.02,-0.02,stairs
24200,3.98,-4.83,8.03,-0.00,0.01,-0.02,stairs
24220,3.91,-4.82,8.11,0.01,0.01,0.01,stairs
24240,3.95,-4.78,8.09,-0.01,-0.00,0.01,stairs
24260,4.02,-4.94,8.13,-0.02,-0.01,-0.00,stairs
24280,4.01,-4.91,8.19,0.01,-0.00,0.03,stairs
24300,3.92,-4.77,8.20,0.00,0.00,0.03,stairs
24320,3.95,-4.74,8.21,-0.01,-0.00,-0.01,stairs
24340,3.95,-4.70,8.30,0.00,-0.01,0.01,stairs
24360,3.97,-4.85,8.32,-0.01,-0.04,0.02,stairs
24380,4.01,-4.88,8.34,-0.03,-0.03,0.02,stairs
24400,4.15,-5.09,8.36,-0.03,-0.03,0.03,stairs
24420,4.07,-4.89,8.32,-0.03,-0.03,0.04,stairs
24440,3.94,-4.80,8.31,-0.05,-0.04,0.01,stairs
24460,3.95,-4.95,8.36,-0.06,-0.04,-0.02,stairs
24480,4.14,-5.20,8.47,-0.02,-0.03,-0.02,stairs
24500,4.16,-5.13,8.44,0.05,0.00,0.02,stairs
24520,4.10,-4.95,8.35,0.08,0.01,0.03,stairs
24540,4.00,-4.79,8.30,0.07,-0.01,0.01,stairs
24560,4.12,-5.00,8.35,0.04,-0.03,-0.02,stairs
24580,4.33,-5.28,8.37,0.07,-0.02,-0.03,stairs
24600,4.19,-5.13,8.33,0.09,0.00,-0.02,stairs
24620,3.95,-4.87,8.21,0.10,0.00,-0.02,stairs
24640,3.89,-4.83,8.15,0.09,0.00,-0.04,stairs
24660,3.94,-4.91,8.06,0.09,0.01,-0.04,stairs
24680,3.97,-4.97,8.07,0.11,0.01,-0.04,stairs
24700,3.98,-5.00,8.10,0.11,0.01,-0.04,stairs
24720,3.89,-4.83,8.11,0.11,0.01,-0.03,stairs
24740,3.86,-4.68,8.09,0.08,-0.00,-0.02,stairs
24760,3.87,-4.64,8.14,0.07,-0.01,-0.03,stairs
24780,3.83,-4.59,8.12,0.05,-0.01,-0.05,stairs
24800,3.82,-4.68,8.15,0.03,-0.02,-0.05,stairs
24820,3.82,-4.76,8.16,-0.01,-0.05,-0.05,stairs
24840,3.92,-4.86,8.16,-0.02,-0.05,-0.04,stairs
24860,3.94,-4.93,8.11,-0.01,-0.04,-0.03,stairs
24880,3.83,-4.74,8.08,0.01,-0.04,-0.03,stairs
24900,3.82,-4.75,8.03,-0.01,-0.06,-0.05,stairs
24920,3.87,-4.83,8.08,-0.02,-0.07,-0.07,stairs
24940,4.00,-4.87,8.08,-0.03,-0.06,-0.05,stairs
24960,4.07,-4.91,8.21,-0.03,-0.05,-0.03,stairs
24980,4.02,-4.97,8.25,-0.02,-0.04,-0.04,stairs
25000,3.91,-4.85,8.33,-0.02,-0.05,-0.04,stairs
25020,3.83,-4.80,8.27,-0.03,-0.05,-0.05,stairs
25040,3.95,-4.95,8.31,-0.05,-0.06,-0.05,stairs
25060,4.03,-5.16,8.43,-0.04,-0.03,-0.02,stairs
25080,3.99,-5.14,8.52,-0.00,-0.01,0.00,stairs
25100,4.00,-5.11,8.46,0.02,-0.01,-0.01,stairs
25120,3.94,-4.99,8.50,0.03,-0.00,-0.03,stairs
25140,3.77,-4.75,8.46,0.11,0.02,0.01,stairs
25160,4.10,-5.05,8.36,0.04,-0.02,-0.01,stairs
