timestamp_ms,ax,ay,az,gx,gy,gz,label
9420,-3.28,4.94,8.37,0.20,-0.14,-0.14,stairs
9440,-3.29,5.52,8.24,0.06,-0.19,-0.17,stairs
9460,-2.75,5.04,8.06,0.04,-0.20,-0.17,stairs
9480,-2.71,5.17,7.94,0.08,-0.10,-0.14,stairs
9500,-3.14,5.00,8.20,0.05,-0.01,-0.12,stairs
9520,-3.35,4.81,8.38,0.05,-0.06,-0.14,stairs
9540,-3.01,4.83,8.35,0.05,-0.09,-0.16,stairs
9560,-3.07,4.98,8.48,0.03,-0.04,-0.11,stairs
9580,-3.26,4.98,8.50,0.02,-0.10,-0.16,stairs
9600,-2.87,5.08,8.37,0.01,-0.08,-0.18,stairs
9620,-3.26,4.93,8.56,0.00,-0.02,-0.14,stairs
9640,-3.32,4.92,8.67,0.04,-0.10,-0.15,stairs
9660,-3.06,4.95,8.52,0.05,-0.08,-0.12,stairs
9680,-3.20,4.98,8.30,0.05,-0.05,-0.10,stairs
9700,-3.42,5.00,8.38,0.01,-0.02,-0.08,stairs
9720,-3.44,4.79,8.62,-0.02,-0.09,-0.10,stairs
9740,-2.81,4.88,8.40,0.05,-0.07,-0.12,stairs
9760,-3.09,5.05,8.31,0.06,0.07,-0.08,stairs
9780,-3.53,5.08,8.29,0.05,0.09,-0.08,stairs
9800,-3.72,5.14,8.66,0.01,0.06,-0.04,stairs
9820,-3.24,4.90,8.78,0.01,-0.02,-0.04,stairs
9840,-3.17,5.00,8.75,0.08,-0.00,-0.00,stairs
9860,-3.39,5.01,8.55,0.08,0.01,0.01,stairs
9880,-3.46,5.00,8.33,0.04,-0.00,-0.01,stairs
9900,-3.68,4.90,8.43,-0.00,-0.01,0.03,stairs
9920,-3.33,4.82,8.56,-0.02,-0.07,0.03,stairs
9940,-3.22,4.64,8.62,0.01,-0.02,0.11,stairs
9960,-3.39,4.59,8.38,0.07,0.01,0.12,stairs
9980,-3.23,4.86,8.19,0.06,-0.01,0.05,stairs
10000,-3.60,4.85,8.17,0.06,0.03,0.11,stairs
10020,-3.45,4.79,8.29,0.05,-0.00,0.11,stairs
10040,-3.45,4.82,8.09,0.08,0.06,0.12,stairs
10060,-3.67,5.17,7.87,0.04,0.11,0.16,stairs
10080,-3.95,5.19,8.14,-0.05,0.07,0.21,stairs
10100,-3.24,4.72,8.08,-0.05,-0.02,0.16,stairs
10120,-3.12,5.00,7.90,0.02,0.15,0.22,stairs
10140,-4.15,5.09,8.09,-0.04,0.16,0.24,stairs
10160,-4.20,4.81,8.73,-0.14,-0.06,0.20,stairs
10180,-3.38,4.58,8.93,-0.11,-0.15,0.20,stairs
10200,-3.11,4.64,9.00,-0.11,-0.22,0.17,stairs
10220,-2.63,4.67,8.93,-0.12,-0.26,0.11,stairs
10240,-2.68,4.70,9.31,-0.10,-0.30,0.10,stairs
10260,-1.90,4.79,9.86,-0.09,-0.41,-0.09,stairs
10280,-2.16,4.64,9.83,0.06,-0.38,-0.02,stairs
10300,-2.32,4.88,9.41,0.10,-0.53,-0.04,stairs
10320,-1.84,5.21,9.27,0.01,-0.67,-0.27,stairs
10340,-1.52,4.81,9.35,-0.04,-0.77,-0.32,stairs
10360,-0.16,5.34,8.72,-0.25,-0.83,-0.92,stairs
10380,0.29,4.88,9.19,-0.32,-0.03,-1.16,stairs
10400,-4.46,3.90,10.55,-0.04,0.11,-0.74,stairs
10420,-2.65,3.99,9.74,0.19,-0.65,-1.11,stairs
10440,-1.90,3.84,8.66,0.33,-0.32,-0.61,stairs
10460,-3.77,4.08,8.48,0.32,-0.36,-0.51,stairs
10480,-2.28,4.10,8.38,0.29,-0.62,-0.69,stairs
10500,-2.80,4.53,7.90,0.42,-0.31,-0.44,stairs
10520,-2.78,4.81,7.83,0.38,-0.30,-0.57,stairs
10540,-3.07,4.87,7.94,0.43,-0.07,-0.47,stairs
10560,-2.88,5.44,8.06,0.28,-0.23,-0.57,stairs
10580,-1.81,4.77,7.85,0.34,-0.15,-0.57,stairs
10600,-2.13,5.50,8.60,0.36,-0.02,-0.50,stairs
10620,-3.30,4.84,8.46,0.25,-0.05,-0.44,stairs
10640,-2.17,4.57,8.01,0.24,-0.37,-0.69,stairs
10660,-2.04,4.78,8.72,0.19,-0.05,-0.54,stairs
10680,-3.51,4.54,8.82,0.33,-0.08,-0.56,stairs
10700,-3.48,4.98,8.84,0.19,-0.26,-0.66,stairs
10720,-2.85,4.48,8.46,0.36,-0.40,-0.61,stairs
10740,-2.40,6.10,7.98,0.21,-0.33,-0.92,stairs
10760,-2.40,5.09,8.18,0.04,-0.05,-0.89,stairs
10780,-2.62,5.25,8.27,0.14,-0.03,-0.98,stairs
10800,-4.84,5.43,7.91,0.07,0.05,-0.58,stairs
10820,-4.04,5.97,8.14,-0.21,-0.61,-0.88,stairs
10840,-2.18,4.69,8.73,-0.37,-0.58,-0.85,stairs
10860,-2.55,4.95,8.86,-0.16,-0.58,-0.94,stairs
10880,-1.85,4.58,8.99,-0.19,-0.51,-0.78,stairs
10900,-0.50,3.96,8.59,0.17,-0.56,-0.85,stairs
10920,-3.17,6.00,8.61,0.07,-0.11,-0.70,stairs
10940,-3.24,4.41,8.87,-0.30,-0.49,-1.18,stairs
10960,-3.08,4.47,8.67,-0.03,-0.26,-0.79,stairs
10980,-4.83,4.70,8.86,-0.17,-0.29,-0.65,stairs
11000,-3.61,4.90,8.90,-0.27,-0.67,-0.88,stairs
11020,-2.48,4.10,8.88,-0.20,-0.55,-0.70,stairs
11040,-2.61,4.27,9.70,-0.00,-0.79,-0.64,stairs
11060,-1.49,3.66,9.44,-0.06,-0.84,-0.73,stairs
11080,-1.20,3.64,9.93,-0.06,-0.53,-0.66,stairs
11100,-3.21,3.37,10.35,-0.07,-0.39,-0.77,stairs
11120,-3.56,3.45,10.38,-0.03,-0.52,-0.98,stairs
11140,-4.92,3.25,9.82,0.14,-0.43,-0.75,stairs
11160,-5.92,3.40,9.45,0.23,-0.69,-0.40,stairs
