timestamp_ms,ax,ay,az,gx,gy,gz,label
52680,-0.13,1.22,10.87,0.19,-0.05,0.19,stairs
52700,0.25,1.16,11.02,0.19,-0.05,0.15,stairs
52720,0.51,1.26,11.19,0.11,0.05,0.14,stairs
52740,0.54,1.54,11.09,0.08,0.03,0.16,stairs
52760,-0.03,0.78,10.79,0.01,0.04,0.18,stairs
52780,0.50,1.00,10.23,0.03,-0.03,0.13,stairs
52800,0.32,0.89,10.28,0.03,0.07,0.06,stairs
52820,0.32,1.15,10.30,0.01,0.09,0.02,stairs
52840,-0.23,1.15,10.46,-0.00,0.10,0.00,stairs
52860,-0.40,1.15,10.42,-0.02,0.02,0.02,stairs
52880,-0.26,0.91,10.12,-0.02,-0.02,0.04,stairs
52900,-0.14,0.78,9.91,0.02,-0.03,0.07,stairs
52920,-0.08,0.70,9.85,0.07,0.02,0.02,stairs
52940,-0.19,0.86,9.99,0.08,0.05,-0.04,stairs
52960,-0.10,0.85,10.02,0.09,0.03,-0.05,stairs
52980,-0.05,0.78,9.94,0.10,0.03,-0.05,stairs
53000,-0.02,0.79,9.95,0.11,0.01,-0.08,stairs
53020,0.19,0.58,9.81,0.12,0.01,-0.06,stairs
53040,0.30,0.14,9.78,0.17,-0.02,-0.06,stairs
53060,0.74,0.76,10.05,0.21,0.05,-0.10,stairs
53080,0.76,1.15,10.62,0.20,0.07,-0.05,stairs
53100,0.50,0.95,10.91,0.15,0.10,-0.04,stairs
53120,0.58,0.87,10.87,0.11,0.08,-0.03,stairs
53140,0.82,0.74,10.71,0.10,0.08,-0.05,stairs
53160,0.96,0.52,10.68,0.07,0.13,-0.06,stairs
53180,0.67,0.58,10.77,0.05,0.20,-0.03,stairs
53200,0.10,0.51,10.80,0.01,0.32,-0.05,stairs
53220,-0.55,0.99,11.33,-0.06,0.40,-0.09,stairs
53240,-0.62,0.61,11.19,-0.03,0.15,-0.07,stairs
53260,-0.07,0.53,10.82,-0.06,0.05,-0.03,stairs
53280,0.35,0.39,10.44,-0.06,0.08,-0.01,stairs
53300,0.12,0.55,10.49,-0.04,0.13,-0.06,stairs
53320,-0.32,0.66,10.70,-0.05,0.17,-0.10,stairs
53340,-0.78,0.52,10.97,-0.03,0.08,-0.16,stairs
53360,-0.65,1.15,11.24,-0.02,0.03,-0.25,stairs
53380,-0.22,0.92,11.25,-0.04,-0.01,-0.17,stairs
53400,-0.17,0.80,11.34,-0.03,-0.01,-0.16,stairs
53420,-0.33,1.01,11.57,0.01,0.05,-0.16,stairs
53440,-0.41,1.16,11.82,0.01,0.09,-0.17,stairs
53460,-0.26,1.19,11.91,0.02,0.17,-0.22,stairs
53480,-0.83,1.40,12.56,0.00,0.32,-0.28,stairs
53500,-1.61,1.28,13.13,0.02,0.32,-0.26,stairs
53520,-2.69,1.61,13.74,0.08,0.16,-0.28,stairs
53540,-2.60,1.35,13.19,0.14,-0.08,-0.26,stairs
53560,-2.23,1.90,12.44,0.16,-0.33,-0.29,stairs
53580,-1.88,2.30,11.59,0.04,-0.40,-0.19,stairs
53600,-0.72,1.81,10.23,-0.05,-0.45,-0.22,stairs
53620,-0.47,1.23,9.56,-0.12,-0.29,-0.30,stairs
53640,-0.96,1.22,9.63,-0.11,-0.12,-0.34,stairs
53660,-1.51,1.04,9.73,-0.13,0.02,-0.34,stairs
53680,-2.37,0.69,10.17,-0.06,-0.09,-0.30,stairs
53700,-2.51,1.18,10.26,-0.07,-0.30,-0.28,stairs
53720,-2.17,1.08,9.87,-0.11,-0.48,-0.13,stairs
53740,-1.11,1.16,9.36,-0.15,-0.38,-0.19,stairs
53760,-1.37,0.67,9.44,-0.20,-0.22,-0.19,stairs
53780,-1.46,0.36,9.67,-0.14,-0.28,-0.08,stairs
53800,-1.13,0.54,9.38,-0.13,-0.38,-0.05,stairs
53820,-1.19,0.34,9.17,-0.17,-0.29,-0.04,stairs
53840,-0.18,0.09,8.55,-0.13,-0.20,-0.00,stairs
53860,-0.08,-0.30,8.44,0.01,-0.02,-0.20,stairs
