timestamp_ms,ax,ay,az,gx,gy,gz,label
1040,-8.53,-6.96,2.11,-1.11,-1.06,0.77,stairs
1060,-7.25,-5.15,2.38,-1.02,-0.63,0.55,stairs
1080,-8.73,-8.14,2.90,-0.87,-0.52,0.19,stairs
1100,-8.10,-8.81,2.28,-0.17,-0.42,-0.50,stairs
1120,-7.88,-7.00,2.23,0.50,-0.34,-0.85,stairs
1140,-7.19,-5.44,2.09,1.08,-0.43,-0.54,stairs
1160,-7.09,-3.84,3.35,1.38,-0.37,-0.17,stairs
1180,-9.45,-5.30,6.39,1.14,-0.33,-0.12,stairs
1200,-10.82,-9.63,6.63,0.81,-0.72,-1.02,stairs
1220,-8.53,-8.04,4.63,1.36,-0.86,-1.96,stairs
1240,-5.15,-6.38,1.80,2.04,-0.82,-1.88,stairs
1260,-5.93,-2.18,4.72,2.04,-0.33,-1.53,stairs
1280,-6.56,-2.21,6.07,1.46,-0.30,-1.23,stairs
1300,-1.54,-1.07,2.04,1.42,-0.41,-0.45,stairs
1320,-5.70,-4.41,4.85,0.95,0.35,0.14,stairs
1340,-5.77,-4.37,4.94,0.95,0.42,0.24,stairs
1360,-6.79,-3.77,6.51,0.26,0.29,0.48,stairs
1380,-9.49,-4.54,5.72,0.30,0.28,-1.04,stairs
1400,-7.13,-4.01,7.07,0.43,0.08,-0.39,stairs
1420,-6.28,-4.24,6.67,0.60,-0.40,-0.44,stairs
1440,-5.67,-3.51,6.13,0.61,-0.42,-0.27,stairs
1460,-5.44,-3.81,5.49,0.41,-0.27,-0.39,stairs
1480,-5.96,-3.51,5.43,0.17,0.02,-0.46,stairs
1500,-5.58,-3.78,4.85,-0.06,0.12,-0.53,stairs
1520,-5.75,-2.31,5.49,-0.51,0.43,-0.54,stairs
1540,-5.07,-1.60,4.51,-1.09,0.72,-0.36,stairs
1560,-4.50,-3.06,3.32,-1.45,1.05,0.02,stairs
1580,-6.91,-5.65,4.01,-1.78,1.46,0.01,stairs
1600,-8.58,-7.84,4.89,-1.54,1.05,-0.07,stairs
1620,-8.50,-7.60,5.45,-1.06,0.31,-0.28,stairs
1640,-7.78,-5.09,6.39,-0.79,-0.37,-0.41,stairs
1660,-6.22,-3.81,5.67,-0.83,-0.56,-0.11,stairs
1680,-5.92,-5.94,5.02,-0.83,-0.93,0.02,stairs
1700,-6.13,-7.64,4.84,-0.48,-1.28,0.07,stairs
1720,-4.50,-5.00,4.00,-0.19,-1.38,-0.30,stairs
1740,-4.09,-3.26,4.36,-0.23,-1.14,-0.15,stairs
1760,-4.35,-3.46,4.23,-0.47,-0.82,-0.14,stairs
1780,-8.29,-5.67,5.69,-0.66,-0.87,-0.18,stairs
1800,-5.80,-5.48,4.29,-0.48,-1.64,-0.08,stairs
1820,-4.34,-3.93,4.33,-0.75,-1.32,-0.02,stairs
1840,-6.48,-5.10,6.21,-1.07,-0.95,0.00,stairs
1860,-5.28,-5.39,5.23,-1.34,-0.73,0.09,stairs
1880,-7.28,-7.02,6.25,-1.57,0.10,0.20,stairs
1900,-10.36,-11.69,7.73,-0.81,-0.12,0.40,stairs
1920,-8.76,-11.38,7.64,0.25,-0.68,0.34,stairs
1940,-7.91,-10.37,8.14,1.12,-1.15,0.30,stairs
1960,-5.85,-7.84,8.23,1.69,-1.47,0.03,stairs
1980,-4.10,-4.25,8.53,1.54,-1.37,-0.02,stairs
2000,-4.17,-3.52,8.18,1.04,-1.00,0.31,stairs
2020,-5.57,-5.98,7.16,0.80,-0.81,0.31,stairs
2040,-6.73,-7.42,6.79,0.75,-0.72,0.13,stairs
2060,-7.27,-8.22,6.63,1.11,-1.05,-0.07,stairs
2080,-5.59,-5.26,6.37,1.33,-1.34,-0.35,stairs
2100,-3.74,-3.51,5.69,1.07,-1.22,-0.35,stairs
2120,-3.22,-3.35,6.37,0.74,-0.88,-0.26,stairs
2140,-2.71,-3.53,6.76,0.39,-0.55,-0.23,stairs
2160,-2.98,-3.57,7.45,0.19,-0.27,-0.20,stairs
2180,-3.59,-4.35,7.97,0.15,-0.21,-0.08,stairs
2200,-3.84,-4.68,7.99,0.21,-0.31,-0.00,stairs
2220,-3.07,-4.06,7.34,0.12,-0.22,0.04,stairs
2240,-3.23,-4.29,7.26,-0.02,0.01,0.02,stairs
2260,-3.93,-5.25,7.95,0.01,0.06,-0.01,stairs
2280,-4.07,-5.67,8.69,0.15,-0.11,-0.12,stairs
2300,-2.67,-4.84,8.41,0.25,-0.19,-0.25,stairs
2320,-2.19,-5.04,8.21,0.26,-0.10,-0.14,stairs
2340,-1.44,-6.09,7.41,0.41,-0.02,0.04,stairs
2360,-2.40,-6.48,7.70,0.55,0.11,0.05,stairs
2380,-4.12,-5.39,9.33,0.42,0.11,-0.19,stairs
2400,-3.04,-5.20,8.60,0.30,-0.10,-0.21,stairs
2420,-3.04,-5.25,8.61,0.11,0.08,-0.22,stairs
2440,-3.40,-5.32,8.87,0.06,0.19,-0.13,stairs
2460,-2.79,-5.22,8.30,0.06,0.25,-0.03,stairs
2480,-2.32,-4.33,8.32,0.04,0.44,0.10,stairs
2500,-2.91,-4.64,8.60,0.08,0.55,0.25,stairs
2520,-2.87,-5.37,8.24,0.37,0.49,0.34,stairs
2540,-2.33,-4.16,7.50,0.58,0.54,0.53,stairs
2560,-5.73,-5.65,9.37,0.43,0.52,0.17,stairs
2580,-6.19,-6.16,9.43,0.15,-0.10,-0.55,stairs
2600,-3.69,-4.68,7.58,0.15,-0.60,-0.75,stairs
2620,-2.82,-4.10,6.93,0.36,-0.61,-0.56,stairs
2640,-3.00,-4.30,7.06,0.39,-0.36,-0.60,stairs
2660,-3.45,-3.91,7.60,0.37,-0.40,-0.84,stairs
2680,-2.22,-2.55,7.01,0.29,-0.36,-0.89,stairs
2700,-2.61,-3.46,7.25,0.26,-0.27,-0.77,stairs
2720,-2.65,-3.84,7.25,0.35,-0.26,-0.61,stairs
2740,-1.97,-3.78,6.93,0.50,-0.28,-0.54,stairs
2760,-2.01,-3.37,7.40,0.50,-0.21,-0.45,stairs
2780,-2.09,-3.41,7.75,0.33,-0.21,-0.46,stairs
2800,-1.71,-2.80,7.95,0.26,-0.32,-0.50,stairs
2820,-1.60,-2.85,7.57,0.16,-0.31,-0.37,stairs
2840,-1.24,-2.72,7.14,0.09,-0.20,-0.27,stairs
2860,-1.22,-3.17,6.74,-0.17,0.21,-0.22,stairs
2880,-3.31,-4.13,7.94,-0.46,0.53,-0.38,stairs
2900,-3.38,-4.31,8.42,-0.51,0.08,-0.63,stairs
2920,-2.24,-3.25,9.20,-0.46,-0.10,-0.53,stairs
2940,-2.41,-3.56,9.25,-0.35,-0.05,-0.34,stairs
2960,-2.60,-3.58,9.21,-0.40,-0.03,-0.20,stairs
2980,-2.93,-3.90,9.04,-0.60,0.32,-0.09,stairs
3000,-4.92,-5.05,10.21,-0.71,0.58,-0.22,stairs
3020,-5.48,-5.58,11.12,-0.53,0.30,-0.23,stairs
3040,-5.05,-6.05,11.32,-0.24,0.02,-0.22,stairs
3060,-3.67,-5.54,10.10,0.09,-0.08,-0.08,stairs
3080,-2.66,-5.04,8.72,0.29,0.03,0.15,stairs
3100,-2.31,-5.01,7.63,0.28,0.38,0.32,stairs
3120,-2.61,-4.46,7.69,0.06,0.75,0.27,stairs
3140,-4.09,-4.80,8.48,-0.27,1.12,0.29,stairs
3160,-6.51,-6.23,9.85,-0.41,1.18,0.17,stairs
3180,-7.24,-6.49,10.19,-0.24,0.67,0.02,stairs
3200,-5.51,-5.97,9.11,-0.03,0.27,0.05,stairs
3220,-4.87,-5.55,8.52,0.06,0.18,0.07,stairs
3240,-4.51,-5.32,7.96,0.13,0.15,0.05,stairs
3260,-4.27,-5.33,7.63,0.11,0.20,0.05,stairs
3280,-4.42,-5.61,7.64,0.11,0.25,-0.01,stairs
3300,-4.81,-5.63,8.02,0.18,0.20,-0.08,stairs
3320,-4.97,-5.20,8.08,0.28,0.02,-0.12,stairs
3340,-4.85,-4.94,7.75,0.29,-0.07,-0.11,stairs
3360,-4.56,-4.87,7.32,0.24,-0.07,-0.12,stairs
3380,-4.41,-4.63,7.06,0.14,0.04,-0.08,stairs
3400,-4.30,-4.77,6.84,0.05,0.17,-0.07,stairs
3420,-4.44,-4.70,7.20,-0.04,0.25,-0.03,stairs
3440,-4.76,-4.54,7.57,-0.18,0.30,0.00,stairs
3460,-4.63,-4.80,7.65,-0.31,0.28,0.02,stairs
3480,-4.96,-5.12,8.09,-0.25,0.23,0.01,stairs
3500,-4.63,-4.87,8.14,-0.16,0.13,0.05,stairs
3520,-5.03,-5.11,8.19,-0.16,0.12,0.09,stairs
3540,-4.38,-5.52,7.71,-0.11,0.06,0.11,stairs
3560,-4.14,-5.49,7.86,-0.04,0.11,0.05,stairs
3580,-4.44,-5.25,8.21,-0.00,0.03,0.03,stairs
3600,-4.22,-5.61,7.91,0.12,-0.13,0.02,stairs
3620,-4.28,-5.23,7.66,0.18,-0.17,-0.01,stairs
3640,-4.07,-5.15,7.26,0.16,-0.24,0.00,stairs
3660,-3.94,-5.22,7.02,0.12,-0.14,-0.01,stairs
3680,-4.42,-5.05,7.29,0.07,-0.02,-0.02,stairs
3700,-4.47,-5.26,7.26,0.03,-0.04,-0.07,stairs
3720,-4.42,-5.24,7.37,-0.01,-0.01,-0.12,stairs
3740,-4.17,-5.41,7.22,0.06,-0.09,-0.18,stairs
3760,-3.78,-5.23,7.06,0.11,-0.07,-0.16,stairs
3780,-3.45,-5.08,6.78,0.11,0.01,-0.17,stairs
3800,-3.25,-5.19,6.67,0.05,0.17,-0.15,stairs
3820,-3.41,-5.17,6.85,-0.02,0.31,-0.15,stairs
3840,-3.51,-5.62,6.92,-0.01,0.35,-0.15,stairs
3860,-3.59,-5.36,7.18,-0.02,0.34,-0.18,stairs
3880,-3.70,-5.45,7.41,0.03,0.34,-0.18,stairs
3900,-3.74,-5.94,7.20,0.12,0.31,-0.20,stairs
3920,-3.76,-5.62,7.09,0.18,0.32,-0.18,stairs
3940,-3.80,-5.69,7.03,0.17,0.31,-0.19,stairs
3960,-4.01,-5.57,7.23,0.10,0.32,-0.21,stairs
3980,-4.03,-5.60,7.29,0.03,0.30,-0.22,stairs
4000,-3.75,-5.62,7.05,0.06,0.23,-0.18,stairs
4020,-3.68,-5.57,7.16,0.08,0.22,-0.15,stairs
4040,-3.96,-5.61,7.53,0.05,0.22,-0.12,stairs
4060,-3.13,-5.18,7.18,0.09,0.07,-0.08,stairs
4080,-4.00,-6.26,7.78,0.21,0.12,-0.10,stairs
4100,-3.46,-5.86,7.47,0.43,-0.12,-0.21,stairs
4120,-3.06,-4.97,7.56,0.49,-0.15,-0.26,stairs
4140,-3.30,-5.13,7.47,0.40,-0.08,-0.25,stairs
4160,-3.53,-5.71,7.44,0.37,-0.15,-0.19,stairs
4180,-3.35,-5.45,7.45,0.36,-0.18,-0.25,stairs
4200,-2.67,-4.45,7.54,0.32,-0.15,-0.23,stairs
4220,-2.28,-4.29,7.13,0.10,0.03,-0.18,stairs
4240,-2.95,-4.86,7.11,-0.18,0.22,-0.23,stairs
4260,-3.33,-5.54,7.08,-0.25,0.21,-0.26,stairs
4280,-3.46,-5.89,6.87,-0.15,0.20,-0.27,stairs
4300,-3.44,-5.71,6.68,-0.22,0.13,-0.33,stairs
4320,-3.80,-5.41,7.18,-0.01,-0.04,-0.36,stairs
4340,-3.23,-4.80,7.42,0.13,-0.25,-0.36,stairs
4360,-2.71,-4.60,7.15,0.24,-0.51,-0.24,stairs
4380,-2.16,-4.59,6.63,0.28,-0.71,-0.15,stairs
4400,-2.32,-4.91,6.73,0.31,-0.80,0.03,stairs
4420,-2.37,-4.85,6.82,0.26,-0.62,0.21,stairs
4440,-2.42,-4.92,6.97,0.28,-0.61,0.33,stairs
4460,-3.18,-5.54,7.84,0.30,-0.75,0.50,stairs
4480,-2.81,-5.73,7.16,0.02,-0.29,0.24,stairs
4500,-3.42,-6.07,7.64,0.01,-0.33,-0.12,stairs
4520,-2.73,-5.31,7.94,0.01,-0.32,-0.13,stairs
4540,-2.63,-5.51,7.71,0.02,-0.24,-0.10,stairs
4560,-2.43,-5.14,7.59,-0.09,0.00,-0.01,stairs
4580,-3.44,-5.59,8.43,-0.27,0.22,0.09,stairs
4600,-4.35,-5.98,9.54,-0.22,0.13,0.05,stairs
4620,-5.02,-5.17,10.31,-0.22,-0.06,0.01,stairs
4640,-3.77,-5.05,9.18,-0.22,-0.15,0.00,stairs
4660,-3.85,-5.46,8.94,-0.20,0.14,0.16,stairs
4680,-4.57,-5.93,9.42,-0.13,0.35,0.27,stairs
4700,-4.71,-5.84,9.67,0.02,0.42,0.28,stairs
4720,-4.74,-5.48,10.13,0.11,0.36,0.29,stairs
4740,-4.84,-5.62,10.20,0.13,0.34,0.27,stairs
4760,-5.39,-6.33,10.58,0.27,0.16,0.29,stairs
4780,-4.69,-6.01,10.05,0.48,-0.05,0.29,stairs
4800,-4.45,-5.50,9.58,0.54,-0.20,0.27,stairs
4820,-3.02,-4.63,8.20,0.52,-0.31,0.11,stairs
4840,-3.35,-5.14,7.75,0.43,-0.16,0.05,stairs
4860,-3.16,-5.22,7.53,0.48,-0.28,0.07,stairs
4880,-3.10,-4.41,8.16,0.36,-0.19,-0.01,stairs
4900,-2.83,-4.58,7.94,0.28,-0.21,-0.04,stairs
4920,-2.57,-4.10,7.88,0.23,-0.24,-0.12,stairs
4940,-2.51,-3.99,7.62,0.08,-0.11,-0.16,stairs
4960,-2.93,-4.13,7.64,-0.02,-0.02,-0.15,stairs
4980,-3.09,-4.51,8.04,-0.07,-0.06,-0.08,stairs
5000,-2.96,-4.51,8.19,-0.10,0.02,-0.11,stairs
5020,-2.99,-4.74,8.56,-0.14,0.05,-0.15,stairs
5040,-3.05,-4.83,8.88,-0.08,0.01,-0.22,stairs
5060,-3.29,-4.73,8.94,-0.04,0.05,-0.20,stairs
5080,-3.19,-4.92,8.82,-0.01,-0.04,-0.19,stairs
5100,-2.94,-4.97,8.35,0.02,-0.02,-0.18,stairs
5120,-2.77,-5.00,8.28,0.03,0.03,-0.14,stairs
5140,-2.57,-4.83,8.42,0.01,0.08,-0.16,stairs
5160,-2.78,-5.11,8.67,0.05,0.03,-0.17,stairs
5180,-2.13,-4.89,8.13,0.15,0.03,-0.27,stairs
5200,-2.29,-5.08,7.98,0.27,0.13,-0.30,stairs
5220,-2.32,-4.55,7.37,0.45,0.11,-0.35,stairs
5240,-2.55,-4.49,7.30,0.57,-0.01,-0.31,stairs
5260,-2.44,-4.03,7.38,0.49,-0.24,-0.26,stairs
5280,-1.98,-3.80,7.19,0.39,-0.30,-0.22,stairs
5300,-2.06,-3.50,7.35,0.26,-0.22,-0.19,stairs
5320,-1.98,-3.77,7.09,0.20,-0.16,-0.14,stairs
5340,-2.69,-3.55,7.82,0.13,-0.19,-0.13,stairs
5360,-2.36,-3.89,7.62,0.13,-0.39,-0.15,stairs
5380,-1.63,-3.57,7.58,0.12,-0.49,-0.17,stairs
5400,-1.03,-3.07,7.56,0.07,-0.50,-0.20,stairs
5420,-1.00,-3.72,7.41,0.02,-0.36,-0.16,stairs
5440,-1.45,-4.41,7.87,-0.02,-0.23,-0.22,stairs
5460,-1.97,-4.13,8.54,-0.19,0.01,-0.27,stairs
5480,-2.68,-4.07,8.90,-0.43,0.39,-0.24,stairs
5500,-5.21,-6.50,10.30,-0.70,0.39,-0.40,stairs
5520,-4.58,-6.37,10.35,-0.66,0.16,-0.69,stairs
5540,-3.37,-5.59,10.49,-0.52,0.11,-0.42,stairs
5560,-2.01,-4.62,10.98,-0.39,0.19,-0.27,stairs
5580,-3.21,-6.20,10.81,-0.43,0.58,0.11,stairs
5600,-4.67,-7.55,10.20,-0.14,0.52,0.27,stairs
5620,-4.80,-7.34,9.43,0.18,0.23,0.33,stairs
5640,-4.23,-7.44,8.41,0.27,0.24,0.34,stairs
5660,-3.39,-8.05,7.46,0.40,0.23,0.42,stairs
5680,-3.18,-6.88,7.92,0.32,0.55,0.36,stairs
5700,-4.57,-7.39,9.65,0.37,0.38,0.22,stairs
5720,-3.71,-6.38,9.57,0.43,0.03,0.08,stairs
5740,-3.49,-6.63,9.14,0.49,-0.19,-0.04,stairs
5760,-2.60,-5.94,8.32,0.51,-0.34,-0.15,stairs
5780,-2.00,-5.36,7.67,0.39,-0.28,-0.18,stairs
5800,-2.08,-5.30,7.52,0.28,-0.19,-0.10,stairs
