timestamp_ms,ax,ay,az,gx,gy,gz,label
17700,9.05,-1.38,5.10,0.07,-0.19,0.03,stairs
17720,8.98,-1.17,5.02,0.03,-0.15,0.07,stairs
17740,8.84,-1.49,4.93,-0.06,-0.19,0.05,stairs
17760,8.80,-1.87,4.49,-0.04,-0.22,0.01,stairs
17780,9.14,-1.49,4.69,0.07,-0.25,-0.06,stairs
17800,9.33,-1.26,4.34,0.04,-0.12,0.00,stairs
17820,9.28,-1.53,4.55,-0.03,0.01,0.01,stairs
17840,9.08,-1.77,4.58,0.09,0.07,0.07,stairs
17860,9.05,-1.60,4.58,0.10,0.07,0.04,stairs
17880,9.11,-1.42,4.57,0.07,0.10,0.04,stairs
17900,9.05,-1.53,4.57,0.02,0.14,0.01,stairs
17920,9.01,-1.45,4.80,0.04,0.17,0.09,stairs
17940,8.98,-1.58,4.86,-0.02,0.14,0.05,stairs
17960,9.06,-1.63,4.83,0.01,0.12,-0.02,stairs
17980,9.24,-1.44,5.09,0.04,0.15,-0.01,stairs
18000,9.19,-1.61,5.00,0.04,0.14,0.01,stairs
18020,9.17,-1.47,5.03,0.06,0.11,0.03,stairs
18040,9.16,-1.27,5.03,0.04,0.08,0.05,stairs
18060,9.09,-1.09,5.07,-0.04,0.09,0.12,stairs
18080,8.85,-1.45,5.21,-0.10,-0.01,0.12,stairs
18100,8.88,-1.67,5.15,-0.11,-0.20,-0.03,stairs
18120,9.22,-1.55,4.87,-0.07,-0.28,-0.13,stairs
18140,9.42,-1.40,4.61,-0.03,-0.16,-0.07,stairs
18160,9.25,-1.50,4.70,-0.01,-0.02,0.01,stairs
18180,9.05,-1.62,4.74,-0.02,0.01,-0.04,stairs
18200,8.99,-1.72,4.77,-0.03,-0.02,-0.11,stairs
18220,9.02,-1.64,4.82,0.02,0.01,-0.07,stairs
18240,8.92,-1.65,4.87,0.01,0.07,-0.06,stairs
18260,8.89,-1.72,5.04,0.05,0.10,-0.09,stairs
18280,8.93,-1.62,5.10,0.07,0.10,-0.09,stairs
18300,8.90,-1.55,5.15,0.07,0.12,-0.05,stairs
18320,8.76,-1.55,5.15,0.10,0.15,-0.03,stairs
18340,8.67,-1.37,5.15,0.11,0.13,-0.05,stairs
18360,8.67,-1.26,5.14,0.07,0.09,-0.04,stairs
18380,8.66,-1.38,5.09,0.02,0.03,-0.03,stairs
18400,8.72,-1.41,5.01,0.02,-0.01,-0.05,stairs
18420,8.86,-1.31,4.92,0.01,-0.05,-0.08,stairs
18440,8.99,-1.20,4.90,-0.04,-0.06,-0.05,stairs
18460,9.00,-1.43,4.88,-0.07,-0.04,-0.00,stairs
18480,8.95,-1.54,4.90,-0.03,-0.03,0.01,stairs
18500,8.96,-1.50,4.87,-0.00,-0.03,-0.04,stairs
18520,8.99,-1.39,4.84,0.02,-0.01,-0.03,stairs
18540,8.96,-1.29,4.85,-0.01,0.00,-0.01,stairs
18560,8.97,-1.43,4.94,-0.05,0.00,-0.01,stairs
18580,8.97,-1.56,4.89,0.01,0.01,0.00,stairs
18600,8.92,-1.33,4.94,0.04,0.04,0.06,stairs
18620,8.83,-1.29,5.02,0.02,0.06,0.06,stairs
18640,8.83,-1.26,5.06,-0.00,0.06,0.02,stairs
18660,8.80,-1.25,5.27,-0.03,0.06,0.08,stairs
18680,8.74,-1.52,5.27,-0.04,0.03,0.05,stairs
18700,8.83,-1.52,5.27,0.02,0.01,-0.03,stairs
18720,8.87,-1.14,5.14,0.10,0.07,0.03,stairs
18740,8.78,-0.87,5.30,0.03,0.11,0.10,stairs
18760,8.65,-1.07,5.40,-0.01,0.10,0.10,stairs
18780,8.68,-1.23,5.41,0.04,0.05,0.02,stairs
18800,8.84,-0.80,5.29,0.12,0.05,0.00,stairs
18820,8.93,-0.48,5.35,-0.00,0.06,0.08,stairs
18840,8.86,-0.82,5.35,-0.12,0.05,0.12,stairs
18860,8.81,-1.02,5.44,-0.09,0.02,0.14,stairs
18880,8.80,-1.07,5.44,-0.09,-0.02,0.09,stairs
18900,8.83,-1.28,5.29,-0.09,-0.05,0.02,stairs
18920,8.91,-1.15,5.16,-0.02,-0.03,0.03,stairs
18940,8.91,-0.98,5.24,-0.02,0.04,0.12,stairs
18960,8.82,-1.27,5.34,-0.03,0.07,0.12,stairs
18980,8.76,-1.43,5.26,0.07,0.06,0.03,stairs
19000,8.87,-0.96,5.32,0.13,0.05,0.01,stairs
19020,8.83,-0.76,5.26,0.08,0.08,0.08,stairs
